name=GeneralizedHyperLogLog;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=9.76562500000000000e-04;seed=14662929af74678a;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
51;7.63515321926650131e+02; 5.07679315003963828e+05; 5.10217779442385861e+01; 1.30473496468434114e+00; 7.34375257060581475e+02; 4.67003001996192615e+05; 5.10244997232063682e+01; 1.29858936658529323e+00; 
52;7.64014667176373905e+02; 5.06966135197449708e+05; 5.20333680853600384e+01; 1.34235088583860107e+00; 7.34869668149757217e+02; 4.66312261894066702e+05; 5.20363321492154327e+01; 1.33628020589318330e+00; 
53;7.64503428512512187e+02; 5.06238412244373816e+05; 5.30185935687382184e+01; 1.37048112973715508e+00; 7.35353712293548256e+02; 4.65607902142765583e+05; 5.30220220467067449e+01; 1.36585214280215883e+00; 
54;7.64999136973777468e+02; 5.05521069432720542e+05; 5.40279368776549234e+01; 1.39403295142763239e+00; 7.35844471118658589e+02; 4.64913209940482222e+05; 5.40312926880198532e+01; 1.38799567777388821e+00; 
55;7.65488901816422072e+02; 5.04795818694412999e+05; 5.50298413082853983e+01; 1.43270622069082076e+00; 7.36329291204251945e+02; 4.64210973658468050e+05; 5.50328704486755953e+01; 1.42736419997267983e+00; 
56;7.65980446475179406e+02; 5.04073617853373813e+05; 5.60201173850927034e+01; 1.49720868313059974e+00; 7.36816089188524302e+02; 4.63511962777704932e+05; 5.60235642827976434e+01; 1.49458724928220144e+00; 
57;7.66468204365956694e+02; 5.03346546822286618e+05; 5.70187247244752200e+01; 1.57441991940850756e+00; 7.37298943687997166e+02; 4.62808098844939668e+05; 5.70217071613725182e+01; 1.57130213685377518e+00; 
58;7.66962640886686472e+02; 5.02629457496002084e+05; 5.80151778737738510e+01; 1.63330105414113103e+00; 7.37788616068422016e+02; 4.62114026191355311e+05; 5.80184686096995677e+01; 1.62977937170478837e+00; 
59;7.67473762360496721e+02; 5.01936505604079575e+05; 5.90338189595024403e+01; 1.66114965197988296e+00; 7.38294936257805716e+02; 4.61443076346037269e+05; 5.90380037285674888e+01; 1.65647646943132720e+00; 
60;7.67974307536691072e+02; 5.01229080699144746e+05; 6.00492104237631921e+01; 1.72279708102671547e+00; 7.38790568287764359e+02; 4.60758128906664788e+05; 6.00532941248003027e+01; 1.71769866448000363e+00; 
61;7.68465433862771533e+02; 5.00508835037510318e+05; 6.10581554836559022e+01; 1.79465544274482913e+00; 7.39276733860796185e+02; 4.60060856045915338e+05; 6.10613899040886849e+01; 1.78774006205823888e+00; 
62;7.68961012611229194e+02; 4.99795405278580263e+05; 6.20564683157604264e+01; 1.84418453600839860e+00; 7.39767541347075394e+02; 4.59370406445535773e+05; 6.20598894792816154e+01; 1.83504804469403249e+00; 
63;7.69452844070090237e+02; 4.99077195874829835e+05; 6.30610499834239562e+01; 1.91984694425420144e+00; 7.40254449389093566e+02; 4.58675199659660866e+05; 6.30638372975939419e+01; 1.90828088746393365e+00; 
64;7.69947334760364242e+02; 4.98363241764341132e+05; 6.40634460730830568e+01; 1.96810145236701928e+00; 7.40744100494895974e+02; 4.57984215773514472e+05; 6.40660019249448851e+01; 1.95673427627155427e+00; 
65;7.70436528840826441e+02; 4.97642338937219349e+05; 6.50551446774590403e+01; 2.09084621189553088e+00; 7.41228527934206227e+02; 4.57286700685021875e+05; 6.50574163199475919e+01; 2.07825335485410267e+00; 
66;7.70926248118074000e+02; 4.96922685437701701e+05; 6.60477839279442662e+01; 2.16726017872895138e+00; 7.41713514585030566e+02; 4.56590460480671900e+05; 6.60497196286697204e+01; 2.15039459500380614e+00; 
67;7.71427993845155129e+02; 4.96220523077437829e+05; 6.70425463749730426e+01; 2.24649159866640380e+00; 7.42210718494240041e+02; 4.55911276366823120e+05; 6.70454775713569262e+01; 2.23100563673966334e+00; 
68;7.71924319898164981e+02; 4.95511228324174241e+05; 6.80467657514165012e+01; 2.34678815993960344e+00; 7.42702265158452292e+02; 4.55224964709265041e+05; 6.80494548100045336e+01; 2.33454847561644563e+00; 
69;7.72422337538410147e+02; 4.94804810790123127e+05; 6.90476939682904600e+01; 2.39811849336008986e+00; 7.43195609907567814e+02; 4.54541585130660213e+05; 6.90505162654292377e+01; 2.38869215616925867e+00; 
70;7.72924187358223321e+02; 4.94104258513242414e+05; 7.00368448943337825e+01; 2.48353426370623609e+00; 7.43692991999858464e+02; 4.53864131512635911e+05; 7.00409735993201110e+01; 2.47320635877324468e+00; 
71;7.73430528853380906e+02; 4.93410511878694291e+05; 7.10600529582475247e+01; 2.51759548239011499e+00; 7.44194497133256391e+02; 4.53192734222262457e+05; 7.10639043294022628e+01; 2.50657509768660391e+00; 
72;7.73928276586331890e+02; 4.92705213778913952e+05; 7.20660663296893489e+01; 2.60011064674916614e+00; 7.44687465948944009e+02; 4.52510374718586856e+05; 7.20696253241535914e+01; 2.59262717653434338e+00; 
73;7.74431339777912058e+02; 4.92007848890201712e+05; 7.30720295253162391e+01; 2.68287037162354114e+00; 7.45185905989318712e+02; 4.51835856419366144e+05; 7.30759140445637598e+01; 2.67075450718962859e+00; 
74;7.74924128934878013e+02; 4.91296610263268056e+05; 7.40617548705973121e+01; 2.76427322017465071e+00; 7.45674099225366035e+02; 4.51148112641311949e+05; 7.40656598871070884e+01; 2.74785209441157319e+00; 
75;7.75430257635868543e+02; 4.90604555021020933e+05; 7.50761048259035135e+01; 2.81178775132409831e+00; 7.46175528949210502e+02; 4.50478641658685345e+05; 7.50801942449769086e+01; 2.79829708471534966e+00; 
76;7.75920062410142236e+02; 4.89890137871021405e+05; 7.60762861655069429e+01; 2.86278419566045894e+00; 7.46660542281450944e+02; 4.49787649167570868e+05; 7.60792886772567982e+01; 2.85344130137675034e+00; 
77;7.76420161661380689e+02; 4.89190666242882493e+05; 7.70818637579394306e+01; 3.01854058663436309e+00; 7.47155966714362307e+02; 4.49111166122309456e+05; 7.70847313241902441e+01; 3.00671154698448273e+00; 
78;7.76913889144199629e+02; 4.88482758077396837e+05; 7.80936655187388027e+01; 3.06729021269645985e+00; 7.47644830778805954e+02; 4.48426376822103863e+05; 7.80950490353453404e+01; 3.05131154857134268e+00; 
79;7.77409979710375524e+02; 4.87778679484743683e+05; 7.90936089596938388e+01; 3.17831861172286878e+00; 7.48136292783329282e+02; 4.47745602111144399e+05; 7.90946403119433654e+01; 3.16254496608719426e+00; 
80;7.77911141569758456e+02; 4.87082166159154789e+05; 8.00902509808067862e+01; 3.26302490255640931e+00; 7.48632965022102098e+02; 4.47072290610820812e+05; 8.00918537030591153e+01; 3.24789096565403890e+00; 
81;7.78408781618548460e+02; 4.86381255078219401e+05; 8.10910403938291324e+01; 3.35653041337712743e+00; 7.49125991521216633e+02; 4.46394631829085236e+05; 8.10923812941675664e+01; 3.33835117147274296e+00; 
82;7.78919660889804504e+02; 4.85699298596040579e+05; 8.20994105524258089e+01; 3.47497202623363677e+00; 7.49632422752633829e+02; 4.45735382460459019e+05; 8.21018155213196792e+01; 3.45070865622493717e+00; 
83;7.79425497534393685e+02; 4.85010819299658993e+05; 8.30903810720099472e+01; 3.59503505290686354e+00; 7.50134026660020254e+02; 4.45070201395978802e+05; 8.30944352072800569e+01; 3.57398535750801916e+00; 
84;7.79920576311981335e+02; 4.84307817077465996e+05; 8.40799906727341835e+01; 3.67290815777281177e+00; 7.50624603113972512e+02; 4.44390776429029589e+05; 8.40841765923514401e+01; 3.64870492690201642e+00; 
85;7.80419232298838665e+02; 4.83610326111895440e+05; 8.50662771036589760e+01; 3.77885065514663632e+00; 7.51118911997367263e+02; 4.43716869333044859e+05; 8.50713678481530593e+01; 3.75370902808633833e+00; 
86;7.80919317671361455e+02; 4.82915300393146987e+05; 8.60686179997277350e+01; 3.81416419397332307e+00; 7.51614447513681966e+02; 4.43045082737777906e+05; 8.60736145133299146e+01; 3.78875166369860317e+00; 
