name=GeneralizedHyperLogLog;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
336104; 3.37588697888105293e+05; 5.03115241891320527e+08; 2.23810391642651557e+04; 3.22917549303201090e+00; 3.37468816585635999e+05; 5.00395975218518674e+08; 2.23278581799977474e+04; 3.24091885826375137e+00; 
339465; 3.41005559773979243e+05; 5.12001752605422258e+08; 2.25749513440941446e+04; 3.22995117676452059e+00; 3.40888731919115875e+05; 5.09556690460649788e+08; 2.25284193383189559e+04; 3.24069223683636087e+00; 
342859; 3.44388868049578741e+05; 5.20659717830383003e+08; 2.27666251689016462e+04; 3.22051397553076857e+00; 3.44272731617100362e+05; 5.18332171890039921e+08; 2.27229737227514343e+04; 3.23033674087711065e+00; 
346287; 3.47872922138096124e+05; 5.32963702321211159e+08; 2.30314687610908804e+04; 3.20211087401260563e+00; 3.47758481442290475e+05; 5.30497005300762296e+08; 2.29854681846107742e+04; 3.20967070809469712e+00; 
349749; 3.51381416197499027e+05; 5.44321839296434760e+08; 2.32735269491879189e+04; 3.22052257750492199e+00; 3.51267347064516915e+05; 5.41525475646166205e+08; 2.32211131911852935e+04; 3.22475943202688731e+00; 
353246; 3.54837126688175893e+05; 5.53490263758579731e+08; 2.34725068882885098e+04; 3.20615736011473684e+00; 3.54721782484195370e+05; 5.50777755314490080e+08; 2.34222078671894051e+04; 3.21375803330638865e+00; 
356778; 3.58399611479774641e+05; 5.65513997776690483e+08; 2.37251843825364267e+04; 3.17347296627330566e+00; 3.58281016000336094e+05; 5.62758735296668887e+08; 2.36748744072571062e+04; 3.18203094714608437e+00; 
360345; 3.61965546135048731e+05; 5.78784897033594966e+08; 2.40033065900882357e+04; 3.20363838636521825e+00; 3.61845196052713261e+05; 5.75812372198895216e+08; 2.39491499640867696e+04; 3.20542273079935969e+00; 
363948; 3.65537851035301748e+05; 5.89509797423085332e+08; 2.42277149378274880e+04; 3.21358508996217207e+00; 3.65416870825143473e+05; 5.86393412004508972e+08; 2.41709708225291361e+04; 3.21415193192360515e+00; 
367587; 3.69210217147030577e+05; 6.01603766465189457e+08; 2.44738418021931066e+04; 3.21319365998497553e+00; 3.69089342793553194e+05; 5.98577444457923293e+08; 2.44196726142792577e+04; 3.21369129669221865e+00; 
371262; 3.72888505691715167e+05; 6.12906787340623975e+08; 2.47034666914473673e+04; 3.26334522155366047e+00; 3.72765202898430754e+05; 6.09847921546483517e+08; 2.46493063308612436e+04; 3.26550839690835559e+00; 
374974; 3.76665563106210786e+05; 6.25845344957022309e+08; 2.49596466163831683e+04; 3.26972503287969651e+00; 3.76538193015437457e+05; 6.23122780451633453e+08; 2.49133715233825569e+04; 3.27200722766394758e+00; 
378723; 3.80432209422754881e+05; 6.36784710743562937e+08; 2.51766422283181164e+04; 3.25569880263262723e+00; 3.80308913949437847e+05; 6.34134796440212011e+08; 2.51320447513764702e+04; 3.25733297681583256e+00; 
382510; 3.84273071969296201e+05; 6.51690011150506973e+08; 2.54672650353663848e+04; 3.25246772707211651e+00; 3.84147880454875354e+05; 6.48744801007801533e+08; 2.54177526273141157e+04; 3.24974588327171432e+00; 
386335; 3.88143667641087552e+05; 6.66549857766690373e+08; 2.57541953695077063e+04; 3.27072922853973003e+00; 3.88014054395167215e+05; 6.63289598806390762e+08; 2.56996181906358761e+04; 3.26485624676374586e+00; 
390198; 3.91996141864574107e+05; 6.79139099309506536e+08; 2.59981881127198903e+04; 3.21479018808086447e+00; 3.91871178580381325e+05; 6.75850036023507357e+08; 2.59432170222133645e+04; 3.20974167040049085e+00; 
394099; 3.95862102491309401e+05; 6.93552129562420845e+08; 2.62762934822923926e+04; 3.24318711703258566e+00; 3.95738194315414643e+05; 6.90271784296493888e+08; 2.62218387282968688e+04; 3.23623558514862175e+00; 
398039; 3.99806207897953980e+05; 7.06610904698057175e+08; 2.65233459605584176e+04; 3.20518111451947352e+00; 3.99677062496084545e+05; 7.03189890786325812e+08; 2.64670860134856412e+04; 3.19775476006489345e+00; 
402019; 4.03840056523669453e+05; 7.20190154119687915e+08; 2.67745010645818329e+04; 3.20075907754531919e+00; 4.03710519905510417e+05; 7.16727354295863509e+08; 2.67182730487043191e+04; 3.19170912114688754e+00; 
406039; 4.07900272655898123e+05; 7.35627169188726664e+08; 2.70585075953780688e+04; 3.24072312566398724e+00; 4.07767896599993925e+05; 7.32046943515677571e+08; 2.70010714613736382e+04; 3.23084401647422004e+00; 
410099; 4.11940968895623402e+05; 7.46003588300549150e+08; 2.72508851028385216e+04; 3.25693138010912930e+00; 4.11811284150124877e+05; 7.42873155436950564e+08; 2.72018609368216530e+04; 3.24764259778706155e+00; 
414199; 4.16055411973524140e+05; 7.64987036427808523e+08; 2.75960281745828725e+04; 3.23556837847258771e+00; 4.15923637848740269e+05; 7.61671381646932602e+08; 2.75444550851458298e+04; 3.23021722987254822e+00; 
418340; 4.20208828534895321e+05; 7.78596414282795548e+08; 2.78406877463535238e+04; 3.24737689382017436e+00; 4.20077514042627416e+05; 7.75449270593725443e+08; 2.77926305977934862e+04; 3.24017715579583188e+00; 
422523; 4.24424259713920997e+05; 7.93933011617827773e+08; 2.81125990103734730e+04; 3.24187241004511284e+00; 4.24295405846606940e+05; 7.90443840303117990e+08; 2.80589097760057666e+04; 3.23569253833697168e+00; 
426748; 4.28669902773930458e+05; 8.09770473522205234e+08; 2.83914910360438771e+04; 3.27511201861493673e+00; 4.28546434100136044e+05; 8.06551786950367212e+08; 2.83428548621665686e+04; 3.26852919713640144e+00; 
431015; 4.32956511061680620e+05; 8.26521547750101328e+08; 2.86836553205389209e+04; 3.25006263780624938e+00; 4.32826763922069164e+05; 8.23507369865566969e+08; 2.86395684561807902e+04; 3.24341966442044738e+00; 
435325; 4.37313474011704559e+05; 8.43442403704313636e+08; 2.89739257748944801e+04; 3.26749698688079970e+00; 4.37185131371702126e+05; 8.40428194632393241e+08; 2.89304010672581499e+04; 3.26034123408733256e+00; 
439678; 4.41691300190321461e+05; 8.59420152419528484e+08; 2.92466540780851210e+04; 3.28311753680066243e+00; 4.41562679953299521e+05; 8.56039839222833157e+08; 2.91973940737263511e+04; 3.27254459826737643e+00; 
444074; 4.46101204945165548e+05; 8.75868089371453643e+08; 2.95255572255926199e+04; 3.25735610282105759e+00; 4.45974131221718388e+05; 8.72448593996842861e+08; 2.94760596982889547e+04; 3.24777965441261163e+00; 
448514; 4.50584431948739802e+05; 8.91221404097576141e+08; 2.97814491864184020e+04; 3.27700587446380398e+00; 4.50456897188494564e+05; 8.87432684613045335e+08; 2.97263828127133420e+04; 3.26966146433138327e+00; 
452999; 4.55029245125271322e+05; 9.12295392840066195e+08; 3.01359170686968246e+04; 3.29847080333429821e+00; 4.54902356768218335e+05; 9.08621389977224827e+08; 3.00831950262951468e+04; 3.29685166609044478e+00; 
457528; 4.59560911303130793e+05; 9.31189269528733253e+08; 3.04476032088295906e+04; 3.27634681582642973e+00; 4.59433292539536953e+05; 9.27306350474053144e+08; 3.03920418993662206e+04; 3.27393364794236152e+00; 
462103; 4.64171640478159592e+05; 9.53307781851960540e+08; 3.08063063093268429e+04; 3.30178404799123548e+00; 4.64039761723782460e+05; 9.49154243002364993e+08; 3.07474095986581560e+04; 3.29985590999821232e+00; 
466724; 4.68842073162251676e+05; 9.75365598695483804e+08; 3.11589371573363460e+04; 3.26419948774547830e+00; 4.68711787410115532e+05; 9.71046379352301359e+08; 3.10981523657676189e+04; 3.26124272675183402e+00; 
471391; 4.73516427972975711e+05; 9.97546983513139248e+08; 3.15123712126657192e+04; 3.24347409522881902e+00; 4.73386726978373888e+05; 9.93250495791054726e+08; 3.14526242087818500e+04; 3.23784496830124802e+00; 
476104; 4.78200958504917042e+05; 1.01641607198007417e+09; 3.18122435079440693e+04; 3.24502741170858577e+00; 4.78078005024457932e+05; 1.01228695704203928e+09; 3.17551611742950008e+04; 3.23737877402802043e+00; 
480865; 4.83010700371875777e+05; 1.03633493380750334e+09; 3.21205682347253278e+04; 3.24498264590141972e+00; 4.82887943838998966e+05; 1.03229849405652690e+09; 3.20656544028152603e+04; 3.23519482574082851e+00; 
485673; 4.87797773416343494e+05; 1.05865618604095602e+09; 3.24675457029037534e+04; 3.24292464084961019e+00; 4.87672625444480800e+05; 1.05460376535319257e+09; 3.24130415640830543e+04; 3.23502305226419562e+00; 
490529; 4.92690806183660985e+05; 1.07889055057626224e+09; 3.27752520142949070e+04; 3.24274371852405441e+00; 4.92558318079761288e+05; 1.07453024283934712e+09; 3.27171531611554492e+04; 3.23849364153272656e+00; 
495434; 4.97606335362978163e+05; 1.09971197759954643e+09; 3.30906774888381769e+04; 3.23671954250998617e+00; 4.97469647916784976e+05; 1.09517651396758199e+09; 3.30307833925638697e+04; 3.23514532138378152e+00; 
500388; 5.02602067249195301e+05; 1.12508411318892646e+09; 3.34691203858865920e+04; 3.22899652114145175e+00; 5.02462946806315333e+05; 1.12042370673281813e+09; 3.34083567761687300e+04; 3.23202377537331120e+00; 
505391; 5.07584903134822438e+05; 1.15122984511709380e+09; 3.38587748471812083e+04; 3.25628329811911410e+00; 5.07446969944194425e+05; 1.14595731051757216e+09; 3.37894998203013529e+04; 3.26184113962033972e+00; 
510444; 5.12676707011098275e+05; 1.17130218189879155e+09; 3.41513865209216747e+04; 3.21187917650692834e+00; 5.12535089625846478e+05; 1.16521204503534293e+09; 3.40710931613885041e+04; 3.21475911781784873e+00; 
515548; 5.17835297563388362e+05; 1.19465360732838893e+09; 3.44879961317688285e+04; 3.22161383738607610e+00; 5.17685958370270324e+05; 1.18788715534500170e+09; 3.43993646649468574e+04; 3.22211540491477155e+00; 
520703; 5.23077812899917713e+05; 1.21229088696501327e+09; 3.47368845847668053e+04; 3.20258992314634039e+00; 5.22923177929124562e+05; 1.20608779666117978e+09; 3.46577351629360928e+04; 3.20331560695438800e+00; 
525910; 5.28238177341519506e+05; 1.22991257426874876e+09; 3.49927444556037808e+04; 3.18246393142239370e+00; 5.28081618156413664e+05; 1.22347421398104191e+09; 3.49107188204967388e+04; 3.18654831321823639e+00; 
531169; 5.33513054270067019e+05; 1.25849445819566131e+09; 3.53977381731467103e+04; 3.19513010436495248e+00; 5.33355080778399715e+05; 1.25094833106975651e+09; 3.53011243716127501e+04; 3.19657734868124699e+00; 
536480; 5.38802129081556574e+05; 1.27842011697154522e+09; 3.56795156006936450e+04; 3.18501906233195609e+00; 5.38646217731288285e+05; 1.27053194315722036e+09; 3.55786374654492683e+04; 3.18321912118371353e+00; 
541844; 5.44133790583741735e+05; 1.30408391627101254e+09; 3.60394336158827646e+04; 3.19581652105501268e+00; 5.43986308686697623e+05; 1.29553808944881463e+09; 3.59297732102459195e+04; 3.19128586719739804e+00; 
547262; 5.49548928846077528e+05; 1.33259632305581951e+09; 3.64330382964252494e+04; 3.23741443613303570e+00; 5.49404263456656598e+05; 1.32389844669650292e+09; 3.63222955494111811e+04; 3.22680329271248567e+00; 
552734; 5.55064104677072493e+05; 1.35535184234956169e+09; 3.67412908665911018e+04; 3.25669020962466904e+00; 5.54917383907685056e+05; 1.34693699132750392e+09; 3.66356360124833955e+04; 3.24077370436514745e+00; 
558261; 5.60523517647256609e+05; 1.38047785150797844e+09; 3.70858310599051401e+04; 3.22464193423430379e+00; 5.60378398179052398e+05; 1.37208448244928956e+09; 3.69810912143033638e+04; 3.20888914059797914e+00; 
563843; 5.66153227648898261e+05; 1.40461253151180148e+09; 3.74068894686802523e+04; 3.22641281884132392e+00; 5.65998815327509539e+05; 1.39654505747892118e+09; 3.73081427808004955e+04; 3.21267504913481750e+00; 
569481; 5.71729700918356539e+05; 1.43186032373817158e+09; 3.77730547866856796e+04; 3.17279900379834245e+00; 5.71586905400676653e+05; 1.42405845788545322e+09; 3.76778929921625968e+04; 3.16120362783912912e+00; 
575175; 5.77517786137443967e+05; 1.45144982238564682e+09; 3.80257961849564017e+04; 3.14488550267707678e+00; 5.77376220375725417e+05; 1.44341227700388312e+09; 3.79284445484042444e+04; 3.13423639372157758e+00; 
580926; 5.83334976632878068e+05; 1.48361925532194877e+09; 3.84423735857216161e+04; 3.13556560592030653e+00; 5.83177650635903818e+05; 1.47538707191406703e+09; 3.83447146465833721e+04; 3.12674784672919381e+00; 
586735; 5.89085563965448877e+05; 1.51062123228551435e+09; 3.87955678052253425e+04; 3.14373740144937175e+00; 5.88935456889127381e+05; 1.50242252779860187e+09; 3.86985854686924213e+04; 3.13605376627939059e+00; 
592602; 5.95040497107607196e+05; 1.55157860028712320e+09; 3.93145308015158953e+04; 3.13136758584644292e+00; 5.94882870819579111e+05; 1.54352078564511442e+09; 3.92214024985019860e+04; 3.12775935143049155e+00; 
598528; 6.01010758621318266e+05; 1.57669014434334922e+09; 3.96298631586287520e+04; 3.13750856246869114e+00; 6.00848609396293410e+05; 1.56879976606628251e+09; 3.95400371534488513e+04; 3.13594539582749743e+00; 
604513; 6.06982683799356571e+05; 1.60419183244562101e+09; 3.99761490688736303e+04; 3.12732269067549673e+00; 6.06818809137736447e+05; 1.59518787858290577e+09; 3.98731880190589000e+04; 3.12566234770544193e+00; 
610558; 6.13121176621577004e+05; 1.64551862989869666e+09; 4.04839320657630742e+04; 3.14341817769574572e+00; 6.12949592695943313e+05; 1.63575231860904908e+09; 4.03736622439150378e+04; 3.13750337860124073e+00; 
616663; 6.19066025642261025e+05; 1.66358019856817389e+09; 4.07161597689516275e+04; 3.13550479038651453e+00; 6.18891754763957812e+05; 1.65366464116502500e+09; 4.06041536467288752e+04; 3.13116876288533996e+00; 
622829; 6.25328045364715508e+05; 1.69167927056477475e+09; 4.10540380818973426e+04; 3.14484573525436772e+00; 6.25152171304548392e+05; 1.68196972322052193e+09; 4.09459716982054524e+04; 3.14277647150324535e+00; 
629057; 6.31627722258616588e+05; 1.73398069726453328e+09; 4.15616660437668470e+04; 3.14776148818117152e+00; 6.31453471636756207e+05; 1.72358580711385441e+09; 4.14468663569162018e+04; 3.14717798203966614e+00; 
635347; 6.37981788708234788e+05; 1.75776904768694711e+09; 4.18428839368166809e+04; 3.13363649308850434e+00; 6.37809930591831799e+05; 1.74781815462588382e+09; 4.17343039659906062e+04; 3.13321610234723158e+00; 
641700; 6.44343680611267919e+05; 1.79107369769280314e+09; 4.22384262315540473e+04; 3.12190463610869173e+00; 6.44168568579876097e+05; 1.78107756488917780e+09; 4.21305558241951367e+04; 3.12028352467779246e+00; 
648116; 6.50702067822141573e+05; 1.81895210955888176e+09; 4.25706984060414907e+04; 3.15794713484203671e+00; 6.50539599959508283e+05; 1.80981825914009690e+09; 4.24728668961298317e+04; 3.15603517754487939e+00; 
654597; 6.57267113722114475e+05; 1.85176572020039344e+09; 4.29492283156681297e+04; 3.14895172369604426e+00; 6.57091155775000341e+05; 1.84185724953144956e+09; 4.28443279384969064e+04; 3.14257443280754289e+00; 
661142; 6.63776311275622924e+05; 1.89202181072302532e+09; 4.34175334954227219e+04; 3.15758477177441543e+00; 6.63594879765722086e+05; 1.88117173960488820e+09; 4.33030613289615358e+04; 3.15533845595708096e+00; 
667753; 6.70482424089624197e+05; 1.93426408136539698e+09; 4.38954932254369196e+04; 3.13314448655562794e+00; 6.70294843137370888e+05; 1.92395921936924529e+09; 4.37892481419156466e+04; 3.13549223510262198e+00; 
674430; 6.77092426699045231e+05; 1.97792159248188400e+09; 4.43940657808458418e+04; 3.09059445360904261e+00; 6.76909422284194967e+05; 1.96817909145295048e+09; 4.42948253929234561e+04; 3.09129358205764415e+00; 
681174; 6.83814726776216878e+05; 2.02076117690792155e+09; 4.48752463948812147e+04; 3.09614527046982468e+00; 6.83622682843134040e+05; 2.01056898226372862e+09; 4.47724573214099582e+04; 3.09763969850767529e+00; 
687985; 6.90652951245834120e+05; 2.06629061238584805e+09; 4.53781075909487263e+04; 3.09821266158983599e+00; 6.90448497305970872e+05; 2.05628929210208273e+09; 4.52793603435994883e+04; 3.09996061238684906e+00; 
694864; 6.97515742359215976e+05; 2.10670550928622532e+09; 4.58221973692508982e+04; 3.11693943556110842e+00; 6.97311273323549773e+05; 2.09682785956052780e+09; 4.57256898563635405e+04; 3.11987161409266944e+00; 
701812; 7.04634314284212887e+05; 2.15271119295038128e+09; 4.63113996228953620e+04; 3.11229526258632916e+00; 7.04427113367835060e+05; 2.14247531549431396e+09; 4.62129472936717211e+04; 3.11911572396026937e+00; 
708830; 7.11691366825860576e+05; 2.19769975111795807e+09; 4.67922251127875134e+04; 3.14531664083877294e+00; 7.11471228213140625e+05; 2.18687144565891647e+09; 4.66893495262571305e+04; 3.15070964433851231e+00; 
715918; 7.18798035021153977e+05; 2.24135919833548212e+09; 4.72553128929689847e+04; 3.13613624953352499e+00; 7.18579943538103020e+05; 2.22967447292733002e+09; 4.71443371946971311e+04; 3.14200919234319009e+00; 
723077; 7.26105661897267099e+05; 2.28825107023968649e+09; 4.77396928912592412e+04; 3.12257665982969668e+00; 7.25888562228948227e+05; 2.27632225130175686e+09; 4.76279053616100064e+04; 3.12666224987879104e+00; 
730307; 7.33348840323616751e+05; 2.33050598432375860e+09; 4.81793855478604237e+04; 3.12642538113552559e+00; 7.33140101958781714e+05; 2.31980673051093578e+09; 4.80809761111616463e+04; 3.13178017853477852e+00; 
737610; 7.40734012976133963e+05; 2.36911403915285110e+09; 4.85731878928877632e+04; 3.11612174556837340e+00; 7.40520925020598341e+05; 2.35728409704236507e+09; 4.84645294268586513e+04; 3.11837850663173244e+00; 
744986; 7.48130818255426595e+05; 2.41496529055237627e+09; 4.90415681712229343e+04; 3.09265429291320659e+00; 7.47920413926837035e+05; 2.40374831494258928e+09; 4.89401423153692376e+04; 3.09399635144969665e+00; 
752435; 7.55622260906149051e+05; 2.46512639245020914e+09; 4.95476312286103785e+04; 3.10083572514804562e+00; 7.55413522237956640e+05; 2.45344557708227921e+09; 4.94426332466251406e+04; 3.10128344994112393e+00; 
759959; 7.63178220189383021e+05; 2.50940947164687872e+09; 4.99904600200791174e+04; 3.11531798264603221e+00; 7.62967160817794851e+05; 2.49676887794471741e+09; 4.98770472907024814e+04; 3.11591999435965139e+00; 
767558; 7.70952355059619760e+05; 2.57091493583364153e+09; 5.05904466234769716e+04; 3.11332762058038082e+00; 7.70741490556395613e+05; 2.55741336576367807e+09; 5.04705731455570494e+04; 3.11502664263416706e+00; 
775233; 7.78611372184934327e+05; 2.60993481481166887e+09; 5.09756943669406755e+04; 3.08187681593839713e+00; 7.78402366315288702e+05; 2.59702749685519791e+09; 5.08623889924046380e+04; 3.08644873458169045e+00; 
782985; 7.86333308809667011e+05; 2.65980799510929441e+09; 5.14645200426897791e+04; 3.08628721376717596e+00; 7.86130753903320292e+05; 2.64734493706163788e+09; 5.13561015794751002e+04; 3.08706900712225751e+00; 
790814; 7.94377910661550239e+05; 2.71053721754928493e+09; 5.19406946271012930e+04; 3.07620669297293192e+00; 7.94168333063682774e+05; 2.69920854102843428e+09; 5.18455108059156337e+04; 3.07743588002839585e+00; 
798722; 8.02481689200597815e+05; 2.76987833047469330e+09; 5.24951718502716321e+04; 3.10438672992885856e+00; 8.02264273327046540e+05; 2.75894344568808174e+09; 5.24060659214618063e+04; 3.10828553861381796e+00; 
806709; 8.10377694895644323e+05; 2.82137482922944117e+09; 5.29897679462003725e+04; 3.08945693405553268e+00; 8.10161970645795926e+05; 2.80966115705698395e+09; 5.28936494371134540e+04; 3.09426510020599288e+00; 
814776; 8.18552912753772340e+05; 2.89071077106302691e+09; 5.36325060118715992e+04; 3.13462101853136677e+00; 8.18341709682419780e+05; 2.87961958084301662e+09; 5.35434897564933490e+04; 3.14070949043540004e+00; 
822923; 8.26782157078457996e+05; 2.95027548839585114e+09; 5.41791693830726726e+04; 3.14563922694334686e+00; 8.26569524558545207e+05; 2.93926377371083117e+09; 5.40922049130441956e+04; 3.15415515698822002e+00; 
831152; 8.35092776415037224e+05; 3.01502969728581047e+09; 5.47676910096865831e+04; 3.13291961385254769e+00; 8.34881476007530931e+05; 3.00335953524652910e+09; 5.46758680219690141e+04; 3.13893157149354174e+00; 
839463; 8.43432660314805340e+05; 3.08308278103030539e+09; 5.53834323423112364e+04; 3.16595759871504034e+00; 8.43219531090775621e+05; 3.07083610521437597e+09; 5.52876530463941017e+04; 3.16838697999182939e+00; 
847857; 8.51772919978511287e+05; 3.15943507993396664e+09; 5.60722805908216542e+04; 3.16247764468827652e+00; 8.51569063786806073e+05; 3.14690953042078209e+09; 5.59743701426237167e+04; 3.16663994388819292e+00; 
856335; 8.60217846390906489e+05; 3.21063831468089628e+09; 5.65293005315430783e+04; 3.16832629561050183e+00; 8.60015614634248195e+05; 3.19934565013443089e+09; 5.64428802068833102e+04; 3.17400969128451527e+00; 
864898; 8.68989908050827798e+05; 3.25504390694369411e+09; 5.69060646631557611e+04; 3.12812002771399200e+00; 8.68777321931905230e+05; 3.24360622209992647e+09; 5.68203932004046292e+04; 3.12951846237882636e+00; 
873546; 8.77612566144857788e+05; 3.31700294427820063e+09; 5.74496821929214639e+04; 3.13673432983323464e+00; 8.77404356870564981e+05; 3.30439998267401075e+09; 5.73542767797951892e+04; 3.13709105747432915e+00; 
882281; 8.86486890249278978e+05; 3.38758813061655569e+09; 5.80508278823614528e+04; 3.10158771026893065e+00; 8.86278146139106597e+05; 3.37466831613776445e+09; 5.79542158853036963e+04; 3.10173950224766237e+00; 
891103; 8.95570284131399705e+05; 3.45697800866847324e+09; 5.86261151805046320e+04; 3.10985121735359371e+00; 8.95351905055486830e+05; 3.44457110341423321e+09; 5.85364664909293133e+04; 3.11469109189176763e+00; 
900014; 9.04663811951249721e+05; 3.51135376346149445e+09; 5.90739622192343595e+04; 3.08767620290402522e+00; 9.04448858416531351e+05; 3.49918353065498066e+09; 5.89874186711057482e+04; 3.09339537764740902e+00; 
909014; 9.13595213824340957e+05; 3.57977000254115009e+09; 5.96555318678563926e+04; 3.09969446894226142e+00; 9.13387613694284461e+05; 3.56681115022996950e+09; 5.95624265244724156e+04; 3.10627995911992283e+00; 
918104; 9.22739981164556346e+05; 3.65384149480657578e+09; 6.02689735556236192e+04; 3.11591241864776158e+00; 9.22532241251090425e+05; 3.64120370031656170e+09; 6.01796841113236296e+04; 3.11759140774982457e+00; 
927285; 9.31999061944868648e+05; 3.71860866249175453e+09; 6.07979134713660096e+04; 3.12013500752276274e+00; 9.31788353297772584e+05; 3.70531509244665527e+09; 6.07044883144735650e+04; 3.12331330097518567e+00; 
936557; 9.41391138052083785e+05; 3.79531852907128048e+09; 6.14162001296455710e+04; 3.15162853972346513e+00; 9.41166588970517740e+05; 3.78064138510600328e+09; 6.13138897365749435e+04; 3.15376652508312416e+00; 
945922; 9.50778759789140662e+05; 3.87430260856247520e+09; 6.20541255108239129e+04; 3.14530946864089733e+00; 9.50546103716293699e+05; 3.86074532544164371e+09; 6.19625934759241718e+04; 3.14919112167279280e+00; 
955381; 9.60363652355013648e+05; 3.95727783789748812e+09; 6.27092577966488316e+04; 3.14847056790002888e+00; 9.60126933549344423e+05; 3.94386436098394823e+09; 6.26206074366031535e+04; 3.15701403076184306e+00; 
964934; 9.69835063919243286e+05; 4.04053482664391232e+09; 6.33759765140027230e+04; 3.12709019129038968e+00; 9.69601067713271710e+05; 4.02648921474351311e+09; 6.32827598458158027e+04; 3.13164885636441692e+00; 
974583; 9.79635738349833060e+05; 4.11163144372861195e+09; 6.39226194621025716e+04; 3.12914365164358266e+00; 9.79379660020042211e+05; 4.09687373432268190e+09; 6.38268422137176167e+04; 3.12816813391662407e+00; 
984328; 9.89332747204898507e+05; 4.21366258344223738e+09; 6.47195108824017079e+04; 3.12904936914904175e+00; 9.89076021949667134e+05; 4.19768422631880331e+09; 6.46153272365327866e+04; 3.13108989643382207e+00; 
994171; 9.99104619695541798e+05; 4.27400425826716661e+09; 6.51894443523410300e+04; 3.13907278500101361e+00; 9.98856556128842756e+05; 4.26097056385903025e+09; 6.51077270961174509e+04; 3.14020869671292369e+00; 
1004112; 1.00900414533804322e+06; 4.36082040722947025e+09; 6.58550478036494751e+04; 3.14059470862519108e+00; 1.00874954403424892e+06; 4.34767010023532009e+09; 6.57735758915820625e+04; 3.14388990045577099e+00; 
1014153; 1.01909146609122015e+06; 4.44820210022530365e+09; 6.65117557495753717e+04; 3.10630758819820274e+00; 1.01884326998096600e+06; 4.43415695560937595e+09; 6.64240793923035671e+04; 3.11456776131377300e+00; 
1024294; 1.02926398651239602e+06; 4.54594602320443630e+09; 6.72402056605348916e+04; 3.09957503744796048e+00; 1.02900870112175087e+06; 4.52905798372119617e+09; 6.71329246871737560e+04; 3.11327768974646002e+00; 
1034536; 1.03953839089930919e+06; 4.65174388281412888e+09; 6.80199968252326216e+04; 3.09719625597966708e+00; 1.03927878751409345e+06; 4.63266250613388157e+09; 6.78982214253808779e+04; 3.11022729708978707e+00; 
1044881; 1.05010447957929852e+06; 4.75477166838738155e+09; 6.87567227947349165e+04; 3.08997835601299453e+00; 1.04983618360755872e+06; 4.73300173695567703e+09; 6.86181309303240268e+04; 3.10034918333191989e+00; 
1055329; 1.06045105484613148e+06; 4.86196313143411541e+09; 6.95393966438253992e+04; 3.09084458157526409e+00; 1.06019726822218974e+06; 4.83968386381265926e+09; 6.93972897765428934e+04; 3.10033273778093221e+00; 
1065882; 1.07104292667049449e+06; 4.94627300061001396e+09; 7.01401300006759993e+04; 3.08570058686638493e+00; 1.07078346826849156e+06; 4.92287000170752621e+09; 6.99917538751570683e+04; 3.09478073106898055e+00; 
1076540; 1.08185309065726958e+06; 5.06940185774678612e+09; 7.10012177741652413e+04; 3.07298879713586226e+00; 1.08159184815615579e+06; 5.04509715005616665e+09; 7.08489659787870478e+04; 3.07916892309713308e+00; 
1087305; 1.09257454462927859e+06; 5.17825800867408371e+09; 7.17669137421563792e+04; 3.06499396807353630e+00; 1.09230599509195052e+06; 5.15419446359733772e+09; 7.16183252505081909e+04; 3.07054095389742709e+00; 
1098178; 1.10354104946013191e+06; 5.30275319342311954e+09; 7.26222479265917063e+04; 3.06592941029800548e+00; 1.10327999611090776e+06; 5.27588072536127758e+09; 7.24558511167010001e+04; 3.06781039617494899e+00; 
1109159; 1.11450870812817919e+06; 5.42475023787316418e+09; 7.34583614084639412e+04; 3.08844407024958745e+00; 1.11425691996418778e+06; 5.39738196675965309e+09; 7.32897890486690449e+04; 3.08874726298374025e+00; 
1120250; 1.12537581440925784e+06; 5.50910805996978760e+09; 7.40461618627977587e+04; 3.09391795596772878e+00; 1.12513241020351974e+06; 5.48161408774646187e+09; 7.38767633180493140e+04; 3.09738965054079252e+00; 
1131452; 1.13658977174355066e+06; 5.60643083100361538e+09; 7.46996260533793247e+04; 3.11338081698150626e+00; 1.13634430390245141e+06; 5.57868408517687416e+09; 7.45301915179543867e+04; 3.11771023728776209e+00; 
1142766; 1.14804152614315809e+06; 5.73989609877834511e+09; 7.55782040186924132e+04; 3.10783129561317306e+00; 1.14778143904443644e+06; 5.70916026047439003e+09; 7.53923446489489725e+04; 3.11281385493734142e+00; 
1154193; 1.15971096658528014e+06; 5.87802345604660511e+09; 7.64694416143484996e+04; 3.10044409811965993e+00; 1.15943841142572579e+06; 5.84680602937723351e+09; 7.62842820530682657e+04; 3.10693455380660177e+00; 
1165734; 1.17121629831728246e+06; 5.97566529980286026e+09; 7.71077797953172558e+04; 3.09825725216055448e+00; 1.17094648115071957e+06; 5.94503922836005783e+09; 7.69276885692884098e+04; 3.10479034468120085e+00; 
1177391; 1.18297734148933133e+06; 6.09254392198696995e+09; 7.78545869602530001e+04; 3.11989994776238833e+00; 1.18270824639958260e+06; 6.06159216903441048e+09; 7.76744427708406001e+04; 3.12603182988507333e+00; 
