name=SetSketch1;numRegisters=16384;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;seed=9cc92d7fa9393899;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
41;4.09836344816392142e+01; 1.03270716200801180e-01; 4.09836344816392142e+01; 1.03270716200801180e-01; 4.09836344822770684e+01; 1.03270716999698475e-01; 4.09836344822770684e+01; 1.03270716999698475e-01; 
42;4.19781533477289130e+01; 1.06451138319645422e-01; 4.19781533477289130e+01; 1.06451138319645422e-01; 4.19781533484624774e+01; 1.06451139182980284e-01; 4.19781533484624774e+01; 1.06451139182980284e-01; 
43;4.29818847040397713e+01; 1.11872090817311143e-01; 4.29818847040397713e+01; 1.11872090817311143e-01; 4.29818847049874293e+01; 1.11872091837907514e-01; 4.29818847049874293e+01; 1.11872091837907514e-01; 
44;4.39804448845994784e+01; 1.17572291612262125e-01; 4.39804448845994784e+01; 1.17572291612262125e-01; 4.39804448851812921e+01; 1.17572293284856882e-01; 4.39804448851812921e+01; 1.17572293284856882e-01; 
45;4.49811164586174783e+01; 1.22821398587126374e-01; 4.49811164586174783e+01; 1.22821398587126374e-01; 4.49811164596752064e+01; 1.22821400166673048e-01; 4.49811164596752064e+01; 1.22821400166673048e-01; 
46;4.59806013444473081e+01; 1.27514987681429631e-01; 4.59806013444473081e+01; 1.27514987681429631e-01; 4.59806013461169698e+01; 1.27514989601721668e-01; 4.59806013461169698e+01; 1.27514989601721668e-01; 
47;4.69772732235990063e+01; 1.33620142094209332e-01; 4.69772732235990063e+01; 1.33620142094209332e-01; 4.69772732254145211e+01; 1.33620143073769293e-01; 4.69772732254145211e+01; 1.33620143073769293e-01; 
48;4.79716064038079324e+01; 1.40137365374338518e-01; 4.79716064038079324e+01; 1.40137365374338518e-01; 4.79716064063580063e+01; 1.40137366459342078e-01; 4.79716064063580063e+01; 1.40137366459342078e-01; 
49;4.89701814200035486e+01; 1.47698317406467744e-01; 4.89701814200035486e+01; 1.47698317406467744e-01; 4.89701814224189675e+01; 1.47698318347115859e-01; 4.89701814224189675e+01; 1.47698318347115859e-01; 
50;4.99710144447488105e+01; 1.54766173217258191e-01; 4.99710144447488105e+01; 1.54766173217258191e-01; 4.99710144471045226e+01; 1.54766174539885309e-01; 4.99710144471045226e+01; 1.54766174539885309e-01; 
51;5.09700676051446138e+01; 1.60759040073663650e-01; 5.09700676051446138e+01; 1.60759040073663650e-01; 5.09700676077006136e+01; 1.60759041653984636e-01; 5.09700676077006136e+01; 1.60759041653984636e-01; 
52;5.19697683432336675e+01; 1.66518035371379519e-01; 5.19697683432336675e+01; 1.66518035371379519e-01; 5.19697683450987853e+01; 1.66518036570827921e-01; 5.19697683450987853e+01; 1.66518036570827921e-01; 
53;5.29677824195404341e+01; 1.75699806552629068e-01; 5.29677824195404341e+01; 1.75699806552629068e-01; 5.29677824212864365e+01; 1.75699807657211687e-01; 5.29677824212864365e+01; 1.75699807657211687e-01; 
54;5.39677254583352308e+01; 1.83716695294450921e-01; 5.39677254583352308e+01; 1.83716695294450921e-01; 5.39677254599306977e+01; 1.83716696049892797e-01; 5.39677254599306977e+01; 1.83716696049892797e-01; 
55;5.49703048758802737e+01; 1.90985830186761851e-01; 5.49703048758802737e+01; 1.90985830186761851e-01; 5.49703048767434055e+01; 1.90985831731313921e-01; 5.49703048767434055e+01; 1.90985831731313921e-01; 
56;5.59690341872573853e+01; 1.95719407472790791e-01; 5.59690341872573853e+01; 1.95719407472790791e-01; 5.59690341884881875e+01; 1.95719409290527530e-01; 5.59690341884881875e+01; 1.95719409290527530e-01; 
57;5.69669721417070676e+01; 2.08765345222633986e-01; 5.69669721417070676e+01; 2.08765345222633986e-01; 5.69669721423918318e+01; 2.08765348212205104e-01; 5.69669721423918318e+01; 2.08765348212205104e-01; 
58;5.79656095209850832e+01; 2.13398675869986287e-01; 5.79656095209850832e+01; 2.13398675869986287e-01; 5.79656095216000367e+01; 2.13398678916792567e-01; 5.79656095216000367e+01; 2.13398678916792567e-01; 
59;5.89650300711514106e+01; 2.18045882515335243e-01; 5.89650300711514106e+01; 2.18045882515335243e-01; 5.89650300716082612e+01; 2.18045885954332858e-01; 5.89650300716082612e+01; 2.18045885954332858e-01; 
60;5.99682651412240304e+01; 2.30557717143414720e-01; 5.99682651412240304e+01; 2.30557717143414720e-01; 5.99682651412037799e+01; 2.30557719837554104e-01; 5.99682651412037799e+01; 2.30557719837554104e-01; 
61;6.09689760506846454e+01; 2.40346890866802776e-01; 6.09689760506846454e+01; 2.40346890866802776e-01; 6.09689760509095606e+01; 2.40346892782738492e-01; 6.09689760509095606e+01; 2.40346892782738492e-01; 
62;6.19683980883588248e+01; 2.44897784863319146e-01; 6.19683980883588248e+01; 2.44897784863319146e-01; 6.19683980894805160e+01; 2.44897787028451858e-01; 6.19683980894805160e+01; 2.44897787028451858e-01; 
63;6.29659574500640673e+01; 2.52772539950169683e-01; 6.29659574500640673e+01; 2.52772539950169683e-01; 6.29659574513887605e+01; 2.52772541717966870e-01; 6.29659574513887605e+01; 2.52772541717966870e-01; 
64;6.39664681550043994e+01; 2.58122351547858842e-01; 6.39664681550043994e+01; 2.58122351547858842e-01; 6.39664681548023566e+01; 2.58122353465997934e-01; 6.39664681548023566e+01; 2.58122353465997934e-01; 
65;6.49624275219630931e+01; 2.65516409458069258e-01; 6.49624275219630931e+01; 2.65516409458069258e-01; 6.49624275221787144e+01; 2.65516410267734704e-01; 6.49624275221787144e+01; 2.65516410267734704e-01; 
66;6.59645577621272281e+01; 2.74483996201378255e-01; 6.59645577621272281e+01; 2.74483996201378255e-01; 6.59645577622615775e+01; 2.74483996741630709e-01; 6.59645577622615775e+01; 2.74483996741630709e-01; 
67;6.69689866398333038e+01; 2.79246543153203408e-01; 6.69689866398333038e+01; 2.79246543153203408e-01; 6.69689866389134636e+01; 2.79246543598721364e-01; 6.69689866389134636e+01; 2.79246543598721364e-01; 
68;6.79675938269680415e+01; 2.87206121067626274e-01; 6.79675938269680415e+01; 2.87206121067626274e-01; 6.79675938264377919e+01; 2.87206122666739450e-01; 6.79675938264377919e+01; 2.87206122666739450e-01; 
69;6.89666546027458907e+01; 2.99111524491941505e-01; 6.89666546027458907e+01; 2.99111524491941505e-01; 6.89666546015078268e+01; 2.99111525903442033e-01; 6.89666546015078268e+01; 2.99111525903442033e-01; 
70;6.99716272252081239e+01; 3.04096168218635055e-01; 6.99716272252081239e+01; 3.04096168218635055e-01; 6.99716272245329804e+01; 3.04096169966466101e-01; 6.99716272245329804e+01; 3.04096169966466101e-01; 
71;7.09688018800933804e+01; 3.13927735357273030e-01; 7.09688018800933804e+01; 3.13927735357273030e-01; 7.09688018792619317e+01; 3.13927737332395540e-01; 7.09688018792619317e+01; 3.13927737332395540e-01; 
72;7.19637963523362032e+01; 3.26513599706071467e-01; 7.19637963523362032e+01; 3.26513599706071467e-01; 7.19637963516396724e+01; 3.26513600899548784e-01; 7.19637963516396724e+01; 3.26513600899548784e-01; 
73;7.29694223143096110e+01; 3.38668911664625982e-01; 7.29694223143096110e+01; 3.38668911664625982e-01; 7.29694223132505897e+01; 3.38668912642067943e-01; 7.29694223132505897e+01; 3.38668912642067943e-01; 
74;7.39742435529515632e+01; 3.47042912515238777e-01; 7.39742435529515632e+01; 3.47042912515238777e-01; 7.39742435523147464e+01; 3.47042914687503756e-01; 7.39742435523147464e+01; 3.47042914687503756e-01; 
75;7.49756604262770594e+01; 3.62689664357548736e-01; 7.49756604262770594e+01; 3.62689664357548736e-01; 7.49756604253338708e+01; 3.62689666285485879e-01; 7.49756604253338708e+01; 3.62689666285485879e-01; 
76;7.59767324829429214e+01; 3.68486322187838222e-01; 7.59767324829429214e+01; 3.68486322187838222e-01; 7.59767324819564465e+01; 3.68486323101601176e-01; 7.59767324819564465e+01; 3.68486323101601176e-01; 
77;7.69753178377480936e+01; 3.76260132217289989e-01; 7.69753178377480936e+01; 3.76260132217289989e-01; 7.69753178360230663e+01; 3.76260134130244617e-01; 7.69753178360230663e+01; 3.76260134130244617e-01; 
78;7.79764186533869150e+01; 3.85987490294754265e-01; 7.79764186533869150e+01; 3.85987490294754265e-01; 7.79764186527305441e+01; 3.85987493167668949e-01; 7.79764186527305441e+01; 3.85987493167668949e-01; 
