name=SetSketch2;numRegisters=1024;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1592d0e8b64ff10d;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
40;4.00486451371285810e+01; 9.25162198849595829e-01; 4.00486451371285810e+01; 9.25162198849595829e-01; 4.00432555230673159e+01; 8.59231524176341632e-01; 4.00432555230673159e+01; 8.59231524176341632e-01; 
41;4.10494851654949287e+01; 9.41453878431829927e-01; 4.10494851654949287e+01; 9.41453878431829927e-01; 4.10439820477689636e+01; 8.74246563894619189e-01; 4.10439820477689636e+01; 8.74246563894619189e-01; 
42;4.20317061115972592e+01; 9.68889555258560242e-01; 4.20317061115972592e+01; 9.68889555258560242e-01; 4.20269266849124321e+01; 8.99767980151632507e-01; 4.20269266849124321e+01; 8.99767980151632507e-01; 
43;4.30206322671966674e+01; 1.01422919544035484e+00; 4.30206322671966674e+01; 1.01422919544035484e+00; 4.30158205469423933e+01; 9.43297646591854555e-01; 4.30158205469423933e+01; 9.43297646591854555e-01; 
44;4.40105656041175806e+01; 1.03694518782878653e+00; 4.40105656041175806e+01; 1.03694518782878653e+00; 4.40058861863686701e+01; 9.69072693430866328e-01; 4.40058861863686701e+01; 9.69072693430866328e-01; 
45;4.50075390344519946e+01; 1.07818281795619142e+00; 4.50075390344519946e+01; 1.07818281795619142e+00; 4.50022373136380480e+01; 1.00703841906315184e+00; 4.50022373136380480e+01; 1.00703841906315184e+00; 
46;4.60240132143035297e+01; 1.15923486572854939e+00; 4.60240132143035297e+01; 1.15923486572854939e+00; 4.60183909523705523e+01; 1.08183991239061195e+00; 4.60183909523705523e+01; 1.08183991239061195e+00; 
47;4.70331273633624463e+01; 1.20989825521618966e+00; 4.70331273633624463e+01; 1.20989825521618966e+00; 4.70268405613601104e+01; 1.13108370627075105e+00; 4.70268405613601104e+01; 1.13108370627075105e+00; 
48;4.80333376871019055e+01; 1.27001733523679516e+00; 4.80333376871019055e+01; 1.27001733523679516e+00; 4.80274674770476793e+01; 1.18648955330481898e+00; 4.80274674770476793e+01; 1.18648955330481898e+00; 
49;4.90260366092493669e+01; 1.32939873207470827e+00; 4.90260366092493669e+01; 1.32939873207470827e+00; 4.90206407924228742e+01; 1.24194377853035132e+00; 4.90206407924228742e+01; 1.24194377853035132e+00; 
50;5.00238420684478058e+01; 1.36799818382257232e+00; 5.00238420684478058e+01; 1.36799818382257232e+00; 5.00179423628104587e+01; 1.28044976194180293e+00; 5.00179423628104587e+01; 1.28044976194180293e+00; 
51;5.10353265034955115e+01; 1.46000538724777695e+00; 5.10353265034955115e+01; 1.46000538724777695e+00; 5.10281603543028695e+01; 1.36694798039311305e+00; 5.10281603543028695e+01; 1.36694798039311305e+00; 
