name=GeneralizedHyperLogLog;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=6.10351562500000000e-05;seed=ee135ccdbaf83684;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
38;1.18368167476777217e+04; 1.39212077320445120e+08; 3.79933023010610427e+01; 5.26916176267065439e-02; 1.13745760816560833e+04; 1.28517957951550603e+08; 3.79929126770767311e+01; 5.26417554184077513e-02; 
39;1.18372982150159660e+04; 1.39199841476665527e+08; 3.89927055887480662e+01; 5.54028900712080358e-02; 1.13750521388328652e+04; 1.28506078822621062e+08; 3.89922570524523167e+01; 5.53726909806291842e-02; 
40;1.18377771465223395e+04; 1.39187546323546678e+08; 3.99921525463672651e+01; 6.01059154766137374e-02; 1.13755256342011653e+04; 1.28494142150728166e+08; 3.99916493076105226e+01; 6.00838888355067005e-02; 
41;1.18382543933742563e+04; 1.39175211953481585e+08; 4.09926438970825444e+01; 6.18803608450017237e-02; 1.13759974058072694e+04; 1.28482166943867356e+08; 4.09920928732058485e+01; 6.18638267593517033e-02; 
42;1.18387337533075242e+04; 1.39162927993240386e+08; 4.19931767031352976e+01; 6.36469077136252170e-02; 1.13764713151026153e+04; 1.28470240762882426e+08; 4.19926074830932379e+01; 6.36410711206415319e-02; 
43;1.18392143584190144e+04; 1.39150673950074375e+08; 4.29917461639250931e+01; 6.71879318177598661e-02; 1.13769465514191252e+04; 1.28458345214237213e+08; 4.29911893844467627e+01; 6.72106280995861949e-02; 
44;1.18396973009671492e+04; 1.39138475592839926e+08; 4.39903584876997513e+01; 7.07007954879243228e-02; 1.13774241112938471e+04; 1.28446502887146637e+08; 4.39898447805548898e+01; 7.07443501367180233e-02; 
45;1.18401824309855892e+04; 1.39126329361037344e+08; 4.49900182444921271e+01; 7.33045396945140454e-02; 1.13779038621295440e+04; 1.28434710753120854e+08; 4.49895732720029287e+01; 7.33247156922779419e-02; 
46;1.18406637445426768e+04; 1.39114093635455132e+08; 4.59897252310944822e+01; 7.58903056346465765e-02; 1.13783797383828696e+04; 1.28422831347872898e+08; 4.59893413529598618e+01; 7.58959273160310643e-02; 
47;1.18411445701413504e+04; 1.39101846942958772e+08; 4.69914878596091583e+01; 7.67184960595451854e-02; 1.13788551120420288e+04; 1.28410941106656209e+08; 4.69911672939085392e+01; 7.67160796414738805e-02; 
48;1.18416185132116098e+04; 1.39089438455752552e+08; 4.79912981640630321e+01; 7.92792435565809750e-02; 1.13793235163281406e+04; 1.28398893477649763e+08; 4.79910120496159607e+01; 7.92680122887360061e-02; 
49;1.18420976076232873e+04; 1.39077152012955278e+08; 4.89911649365041910e+01; 8.18220551036919902e-02; 1.13797971701043207e+04; 1.28386965365727484e+08; 4.89909477093721648e+01; 8.18109533228389418e-02; 
50;1.18425787341057803e+04; 1.39064914049236357e+08; 4.99910913407923871e+01; 8.63583942543548477e-02; 1.13802728805312181e+04; 1.28375084422600418e+08; 4.99909564637040162e+01; 8.63504676294225282e-02; 
