name=HyperMinHash;numRegisters=4096;base=1.00067713069306641e+00;bucketBits=12;bucketSize=6;subBucketSize=10;registerStateType=registers;numExamples=1000;
trueDifference1;trueDifference2;trueIntersection;true1;true2;trueUnion;trueJaccard;trueCosine;trueInclusionCoefficient1;trueInclusionCoefficient2;trueAlpha;trueBeta;originalMeanDifference1;originalMeanDifference2;originalMeanIntersection;originalMean1;originalMean2;originalMeanUnion;originalMeanJaccard;originalMeanCosine;originalMeanInclusionCoefficient1;originalMeanInclusionCoefficient2;originalMeanAlpha;originalMeanBeta;originalMSEDifference1;originalMSEDifference2;originalMSEIntersection;originalMSE1;originalMSE2;originalMSEUnion;originalMSEJaccard;originalMSECosine;originalMSEInclusionCoefficient1;originalMSEInclusionCoefficient2;originalMSEAlpha;originalMSEBeta;originalKnownCardMeanDifference1;originalKnownCardMeanDifference2;originalKnownCardMeanIntersection;originalKnownCardMean1;originalKnownCardMean2;originalKnownCardMeanUnion;originalKnownCardMeanJaccard;originalKnownCardMeanCosine;originalKnownCardMeanInclusionCoefficient1;originalKnownCardMeanInclusionCoefficient2;originalKnownCardMeanAlpha;originalKnownCardMeanBeta;originalKnownCardMSEDifference1;originalKnownCardMSEDifference2;originalKnownCardMSEIntersection;originalKnownCardMSE1;originalKnownCardMSE2;originalKnownCardMSEUnion;originalKnownCardMSEJaccard;originalKnownCardMSECosine;originalKnownCardMSEInclusionCoefficient1;originalKnownCardMSEInclusionCoefficient2;originalKnownCardMSEAlpha;originalKnownCardMSEBeta;newMeanDifference1;newMeanDifference2;newMeanIntersection;newMean1;newMean2;newMeanUnion;newMeanJaccard;newMeanCosine;newMeanInclusionCoefficient1;newMeanInclusionCoefficient2;newMeanAlpha;newMeanBeta;newMSEDifference1;newMSEDifference2;newMSEIntersection;newMSE1;newMSE2;newMSEUnion;newMSEJaccard;newMSECosine;newMSEInclusionCoefficient1;newMSEInclusionCoefficient2;newMSEAlpha;newMSEBeta;newKnownCardMeanDifference1;newKnownCardMeanDifference2;newKnownCardMeanIntersection;newKnownCardMean1;newKnownCardMean2;newKnownCardMeanUnion;newKnownCardMeanJaccard;newKnownCardMeanCosine;newKnownCardMeanInclusionCoefficient1;newKnownCardMeanInclusionCoefficient2;newKnownCardMeanAlpha;newKnownCardMeanBeta;newKnownCardMSEDifference1;newKnownCardMSEDifference2;newKnownCardMSEIntersection;newKnownCardMSE1;newKnownCardMSE2;newKnownCardMSEUnion;newKnownCardMSEJaccard;newKnownCardMSECosine;newKnownCardMSEInclusionCoefficient1;newKnownCardMSEInclusionCoefficient2;newKnownCardMSEAlpha;newKnownCardMSEBeta;inclExclMeanDifference1;inclExclMeanDifference2;inclExclMeanIntersection;inclExclMean1;inclExclMean2;inclExclMeanUnion;inclExclMeanJaccard;inclExclMeanCosine;inclExclMeanInclusionCoefficient1;inclExclMeanInclusionCoefficient2;inclExclMeanAlpha;inclExclMeanBeta;inclExclMSEDifference1;inclExclMSEDifference2;inclExclMSEIntersection;inclExclMSE1;inclExclMSE2;inclExclMSEUnion;inclExclMSEJaccard;inclExclMSECosine;inclExclMSEInclusionCoefficient1;inclExclMSEInclusionCoefficient2;inclExclMSEAlpha;inclExclMSEBeta;
250000;250000;500000;750000;750000;1000000;0.5;0.66666666666666663;0.66666666666666663;0.66666666666666663;0.25;0.25;250071.67851943872;250111.08701199992;500406.17461385386;750477.8531332938;750517.26162585523;1000588.9401452917;0.50012338051294625;0.66676168638216649;0.66679861277300445;0.6667684407065666;0.24992128978304626;0.24995532970400813;65624388.955860831;68738498.148951843;97497109.108321816;146784525.89429453;154636913.96549571;190479866.93851063;6.1568981056631499e-05;4.8663058647194921e-05;7.7644431039919324e-05;7.793302091075002e-05;5.2109083632533602e-05;5.2374301229860036e-05;249945.12109897332;249945.12109897332;500054.87890102807;750000;750000;999945.12109897158;0.50012336964145443;0.66673983853470398;0.66673983853470398;0.66673983853470398;0.24993831517927279;0.24993831517927279;27373139.757130034;27373139.757130034;27373139.757130075;5.5565361339882099e-21;5.5565361339882099e-21;27373139.757130031;6.1568982921575869e-05;4.8663359568231294e-05;4.8663359568231294e-05;4.8663359568231294e-05;1.5392245730394015e-05;1.5392245730394015e-05;250099.94535850544;250139.35385106693;500377.90777478757;750477.8531332938;750517.26162585523;1000617.20698436;0.50008111347475637;0.66672412386640467;0.66676087874408985;0.66673103704538772;0.24994251585497165;0.24997637067027176;65479020.424571678;68970704.547355726;97381140.891928315;146784525.8942945;154636913.96549568;190682673.02201897;6.1539714386448253e-05;4.8639086634871199e-05;7.7376188735018566e-05;7.8102852063388438e-05;5.1952751016544492e-05;5.2494737336767566e-05;249919.08681303228;249919.08681303228;500080.9131869683;750000;750000;999919.08681303251;0.5001624392064935;0.66677455091595728;0.66677455091595728;0.66677455091595728;0.24991878039675319;0.24991878039675319;27383094.216146998;27383094.216146998;27383094.216147017;2.9544509200229996e-21;2.9544509200229996e-21;27383094.216146931;6.1600995656173346e-05;4.8681056384261257e-05;4.8681056384261257e-05;4.8681056384261257e-05;1.5400248914043353e-05;1.5400248914043353e-05;249857.30990155309;249896.71839411423;500620.54323174007;750477.85313329392;750517.26162585523;1000374.5715274076;0.50053823625211569;0.66707382969703122;0.66711068494177639;0.66708070074942305;0.24971390702482854;0.24974785672305627;117984656.16867073;121454860.98543164;120312554.654755;146784525.89429462;154636913.96549562;272741051.44136757;0.00015727286199427367;0.00012414382939863374;0.00015313916092960195;0.00015360219334642088;7.6022218019584331e-05;7.6399493496889415e-05;
272727;227273;500000;772727;727273;1000000;0.5;0.66697296149364049;0.64705905190319479;0.68749974218759669;0.272727;0.227273;272623.92700265918;227334.26551929745;500526.14536873193;773150.07237139344;727860.41088802961;1000484.3378906898;0.50029174384025754;0.66721444716435085;0.64739488512112431;0.68768327938778884;0.27248833367970987;0.2272199224800332;64731929.604084976;62060481.575994104;98229854.023887545;152229857.79108709;139971976.53768641;181179042.71460778;6.0736540065481887e-05;4.8047599886536227e-05;6.9753528482403802e-05;8.189325831907995e-05;4.9143517436942835e-05;5.0684365798386574e-05;272559.49820399261;227105.4982039927;500167.50179600745;772727;727273;999832.49820399052;0.50029173490399259;0.66719639983151813;0.647275819009828;0.68773005707073764;0.27258555272078222;0.22712271237523121;26984464.901781138;26984464.90178109;26984464.901781145;1.7211709488207383e-20;8.05020113070487e-21;26984464.901781224;6.0736538192116133e-05;4.8016473251341519e-05;4.5192007721903199e-05;5.1017465691823391e-05;1.4277837868318894e-05;1.6118316939641826e-05;272630.0247077414;227340.36322437899;500520.04766365158;773150.07237139344;727860.41088802961;1000490.4355957714;0.50028289922904612;0.6672069012774412;0.64738954004910254;0.68767339094775726;0.27249147518842115;0.22722562558253195;67014962.525936879;59685928.327722155;97444804.189429075;152229857.79108727;139971976.53768644;181872572.22264615;6.0088372786265959e-05;4.7437833284768755e-05;7.1725909277850586e-05;7.832404981639449e-05;5.06507542976384e-05;4.8730013639914728e-05;272523.16401509842;227069.16401509842;500203.83598490083;772727;727273;999796.16401509824;0.50034586085804911;0.66724486767465574;0.64732283974146354;0.68778001656173349;0.27255930982412296;0.22709482931782798;26731485.895486683;26731485.895486664;26731485.895486679;2.4394548880923849e-21;3.0222135558033437e-21;26731485.895486698;6.0179602851742418e-05;4.7566319441247561e-05;4.4768333239286882e-05;5.0539177616764041e-05;1.414691449451971e-05;1.5970516939868452e-05;272341.62030389876;227051.95882053624;500808.45206749387;773150.07237139344;727860.41088802961;1000202.0311919292;0.50080476921269268;0.66761324423599877;0.64778499531609524;0.68809091583370574;0.27223769343381621;0.22695753735349117;120724372.01129898;108871517.2632533;124572737.25211859;152229857.79108721;139971976.53768641;257639637.58085051;0.00015755820323940556;0.00012430059003407798;0.00014583649915570304;0.00015800995989024105;7.471225965470522e-05;7.338440182363284e-05;
295081;204919;500000;795081;704919;1000000;0.5;0.6678742638023405;0.62886674439459622;0.70930135235395841;0.29508099999999998;0.20491899999999999;294974.40200326359;205053.35396433814;500508.68553067738;795483.08753394056;705562.03949501377;1000536.4414982799;0.50024873138356141;0.66807275551065493;0.62920023981557449;0.70939157681170528;0.29481008381669144;0.20494118479974741;71371206.119864121;57139066.813093759;97358114.238360822;159441486.30429021;133549580.73698229;181176979.03652361;6.0360815721753496e-05;4.7641944666031909e-05;6.9142778799386725e-05;8.3076293787155494e-05;5.1866896650247263e-05;4.847353351070457e-05;294942.00929300959;204780.00929300938;500138.99070699053;795081;704919;999861.00929301011;0.50024872502649587;0.66805992043455409;0.62904155766140868;0.7094985249468263;0.29496411266869799;0.20478716230480531;26827185.912178382;26827185.912178375;26827185.912178654;1.5856456772600503e-21;2.236166980751353e-21;26827185.912178081;6.036099743958714e-05;4.7865712417626177e-05;4.2437751790975637e-05;5.3987931229997529e-05;1.3330680586187448e-05;1.6958859420286163e-05;294961.23750372452;205040.18946479831;500521.85003021656;795483.08753394056;705562.03949501377;1000523.2769987388;0.50026919267616199;0.66809131045321257;0.62922150083021222;0.70940699727541778;0.29479821385603722;0.20493259346780085;76007717.01511015;52537504.026696838;96011320.136632144;159441486.30429029;133549580.73698223;182558721.24710175;5.9394711218527669e-05;4.6523998341934033e-05;7.2911860337922493e-05;7.571308534496025e-05;5.4824527977513654e-05;4.4607620134534932e-05;294903.11443424958;204741.11443424987;500177.88556575001;795081;704919;999822.11443424795;0.50030557205886961;0.66811187418487272;0.62909047702781229;0.70955370129866036;0.29493739763322252;0.20475703030790829;25829332.971566975;25829332.971566971;25829332.971566975;2.7918205941501738e-21;2.7782680669941049e-21;25829332.971566994;5.8119964559697986e-05;4.6085319123795345e-05;4.0859254681506268e-05;5.1979818410719929e-05;1.2835750171314036e-05;1.632922500106835e-05;294884.44587911898;204963.39784019347;500598.64165482123;795483.08753394056;705562.03949501377;1000446.4853741335;0.50047469771763409;0.66821479356868352;0.62934126348560382;0.70953415811881404;0.29469954092253758;0.20482576135982791;134040520.1615009;99278859.139609516;124612974.19290766;159441486.30429041;133549580.73698223;258731225.45012957;0.000159304720858109;0.00012534414662199945;0.00014720755444878924;0.00015883931135316623;7.9836903078516996e-05;6.9292167486595421e-05;
316715;183285;500000;816715;683285;1000000;0.5;0.66931998845678764;0.61220866520144723;0.73175907564193565;0.31671500000000002;0.183285;316966.32399499614;183667.04333771195;500237.78783359949;817204.11182859587;683904.83117131097;1000871.155166307;0.49981340948995789;0.66912958990859894;0.61214709709712545;0.73146398289390302;0.31668225653844329;0.18350433397159807;77328508.598216131;55777329.726807401;95529705.545556039;165487663.49720463;127862942.03041694;182882310.93877655;6.0975850335756105e-05;4.8117231576713535e-05;6.7418918508463648e-05;8.8415105330254243e-05;5.3509368596443602e-05;4.8344718648132427e-05;316866.52082662034;183436.5208266202;499848.47917337995;816715;683285;1000151.5208266181;0.49981340335350616;0.66911715662093973;0.61202314047541606;0.73153732216187961;0.31679999912639351;0.18338659752008679;27147848.376464956;27147848.376464963;27147848.376464989;2.8460307027744493e-22;6.0986372202309622e-22;27147848.376464911;6.0976270096426501e-05;4.864777660170178e-05;4.0699994533336406e-05;5.8147579512588393e-05;1.265266794912029e-05;1.8076710428431094e-05;316945.35092993354;183646.07027264877;500258.76089866261;817204.11182859575;683904.83117131097;1000850.1821012457;0.49984658249114206;0.6691591689024966;0.61217996820219289;0.73148935373762514;0.31666361119519493;0.18348980631366299;85004215.103151307;48818213.403674886;93556602.469437584;165487663.49720478;127862942.03041694;185572004.1966975;6.0071411783426755e-05;4.6604257852997258e-05;7.3255042466386272e-05;7.6391337031647431e-05;5.8137750605004105e-05;4.2294964788521431e-05;316820.09656865406;183390.09656865397;499894.90343134617;816715;683285;1000105.0965686539;0.49988039872584777;0.66917930198855113;0.6120799831414222;0.73160526490607281;0.31676948117107273;0.18335012010307958;25383907.228524674;25383907.228524666;25383907.228524726;3.415236843329339e-21;2.9002408113987243e-21;25383907.228524666;5.7021406159021023e-05;4.5486869935597772e-05;3.8055497846794647e-05;5.4369419758156179e-05;1.1832027721293793e-05;1.6904271870492562e-05;316873.85022143798;183574.5695641535;500330.26160715759;817204.11182859575;683904.83117131097;1000778.6813927485;0.50004396119901329;0.6692751099381361;0.6122893047024659;0.73161219033389557;0.31657171714700427;0.18338432165398236;143717319.25636789;95418865.335882246;123133872.27097078;165487663.49720472;127862942.03041685;261308490.48058829;0.00016072066720510314;0.0001264012776462421;0.00014400331413057908;0.00016614587964136781;8.1730713218559995e-05;6.89253874630746e-05;
337324;162676;500000;837324;662676;1000000;0.5;0.67123193953851479;0.59714041398550621;0.7545165359844026;0.33732400000000001;0.16267599999999999;337389.32685900165;162807.38124893751;500532.10254165967;837921.42940066045;663339.48379059636;1000728.8106495991;0.50017664897128733;0.67136254125437822;0.59736370924624982;0.75457580250643275;0.33712967029266749;0.16269368073604507;82063130.356945693;50526674.117499284;97842261.861534804;182694218.6127983;113322948.28270578;181524377.88298175;6.1413781156557844e-05;4.8463924162411555e-05;6.3364640340025279e-05;9.3599089255324658e-05;5.1914627592829571e-05;4.715690661564321e-05;337233.52581623977;162585.52581624038;500090.47418376041;837324;662676;999909.52581623825;0.50017664454217192;0.67135339786220072;0.59724846556859645;0.75465306451985481;0.33724596126758272;0.16257739419024861;27284633.178693607;27284633.178693626;27284633.178693894;3.2526065174565132e-21;2.995108501491206e-21;27284633.178693336;6.141437699842604e-05;4.9172618751147815e-05;3.8916255002287913e-05;6.2132043145045541e-05;1.1986434506468105e-05;1.9137033249148812e-05;337382.01825977379;162800.07264971008;500539.41114088777;837921.42940066045;663339.48379059636;1000721.5020503715;0.50019217614581435;0.67137662483704386;0.59738405043636145;0.75458173795550376;0.33711797217554385;0.16268985167864158;93550558.736450717;41143980.118492693;92942618.304856151;182694218.61279842;113322948.28270581;188528755.82015848;5.9385177355260179e-05;4.5422853508336727e-05;7.0259499668067236e-05;7.4795141183819035e-05;5.7910374751204325e-05;3.8410098732426084e-05;337205.38261498511;162557.38261498511;500118.61738501501;837324;662676;999881.38261498534;0.50021427232832105;0.67139117909332746;0.59728207645429354;0.7546955335413007;0.33722933791370474;0.1625563897579741;24230681.080189772;24230681.080189824;24230681.080189798;2.8595832299305179e-21;2.4801124695605913e-21;24230681.080189794;5.4523473366852355e-05;4.3668757979390499e-05;3.456038267474795e-05;5.5177642024662536e-05;1.0641515464590369e-05;1.6989792515639725e-05;337050.68998184014;162468.74437177661;500870.73941882065;837921.42940066045;663339.48379059636;1000390.1737724382;0.50076768600127142;0.67184215456144825;0.59780132923812779;0.75510113729377237;0.33686176968312315;0.16237054431560496;144568202.33399522;79039413.132359132;114011798.6451399;182694218.6127983;113322948.28270574;256372652.09128579;0.00014198978123516578;0.00011075911585996544;0.00012583601518504852;0.00015151219712191872;7.6700218758757237e-05;6.0903277028851915e-05;
356664;143336;500000;856664;643336;1000000;0.5;0.67351274558008423;0.58365940438725106;0.7771988509892187;0.35666399999999998;0.14333599999999999;356809.66300046886;143506.60801719094;500547.53707863705;857357.20007910684;644054.14509583008;1000863.8080962965;0.50012355457201429;0.67359132249186016;0.5838386393192142;0.77719027733073498;0.35648651344331594;0.14338993198467023;86202857.180945262;46495994.875638239;99331711.081580043;188396190.86218894;107217035.11042662;178917798.35502148;6.2479931171544978e-05;4.906213397563225e-05;6.2454855504446902e-05;9.5883121798785769e-05;5.2492910766366558e-05;4.4746380521219347e-05;356609.40350374801;143281.40350374824;500054.59649625217;856664;643336;999945.40350374777;0.50012355207980586;0.67358628845226398;0.58372313590421854;0.77728371565752874;0.35661100966611958;0.14326543825406499;27776073.895794671;27776073.895794701;27776073.895794414;1.666960840196463e-21;3.2526065174565132e-21;27776073.895795032;6.2480957636567929e-05;5.0399065950718543e-05;3.7848600492691834e-05;6.7111222492766657e-05;1.1493197457601114e-05;2.0379155944730368e-05;356780.8976338022;143477.84265052486;500576.30244530516;857357.20007910707;644054.14509583008;1000835.0427296315;0.50017365345317921;0.67363593495364937;0.5838864217893398;0.777229590683851;0.35645928514436614;0.14336706140245414;100831251.65300933;35671526.116576582;93000629.564622834;188396190.86218899;107217035.11042662;189052805.58498093;6.0616439467956082e-05;4.5493826433169077e-05;7.0405804147737793e-05;7.2186359418804956e-05;5.9522182107766391e-05;3.4291247001248164e-05;356572.85793360346;143244.85793360404;500091.14206639648;856664;643336;999908.85793360486;0.50017160072469458;0.6736355162668356;0.58376579623562608;0.77734052200777748;0.35659040205078452;0.14323799722451977;23264606.11459814;23264606.114598125;23264606.114598103;4.1606258369131232e-21;2.1141942363467336e-21;23264606.114598092;5.232102030001576e-05;4.221310838551024e-05;3.1701124707353934e-05;5.6210829616195551e-05;9.6243053921967518e-06;1.7065331137904579e-05;356506.0000175134;143202.94503423627;500851.20006159262;857357.20007910696;644054.14509583008;1000560.1451133423;0.50066176319580857;0.67402644359075148;0.58422718663834206;0.7776771336515137;0.35624844307455383;0.14308979372963843;149946202.67090899;72461609.444439694;113175907.48729968;188396190.86218882;107217035.1104266;254782562.0080671;0.00013998223097389469;0.00010887350931285808;0.00012085596188406049;0.00015178708821912129;7.6114686095828164e-05;5.761691309582606e-05;
374560;125440;500000;874560;625440;1000000;0.5;0.67605553498421256;0.57171606293450417;0.79943719621386544;0.37456;0.12544;374717.90283968183;125404.4400566079;500377.50475519197;875095.40759487369;625781.94481179991;1000499.8476514809;0.50013674732448832;0.6761672258549527;0.57181372373790551;0.79961699890334614;0.37451453083332448;0.12534872184218712;92136992.644629985;42648253.424734391;95045714.999050751;191986840.3885282;105093953.12908641;180606045.245583;5.9041955404341306e-05;4.5594946763906e-05;6.0628458316725828e-05;9.2572237637827162e-05;5.4591902694902388e-05;4.1389950820459191e-05;374495.07521503844;125375.07521503716;500064.92478496069;874560;625440;999935.07521503465;0.50013673567225259;0.67614332050467507;0.57179030001939668;0.79954100278997409;0.37450298669410154;0.12536027763365501;26225036.59837101;26225036.598371215;26225036.598371331;5.2719330637107655e-21;3.8353651851674716e-21;26225036.598370854;5.9043636121507991e-05;4.7944725870855915e-05;3.4287583869223544e-05;6.7041665799462462e-05;1.0265069240301685e-05;2.0071036327361778e-05;374764.97574184765;125451.51295877401;500330.43185302586;875095.40759487369;625781.94481179991;1000546.9205536465;0.50007485386678963;0.6761104006230777;0.57177610684721458;0.79953519348274182;0.37453367707697061;0.12539146905624032;109752046.27438188;30143705.513316646;87718534.737907186;191986840.3885279;105093953.12908655;193043731.22506073;5.73367300968993e-05;4.1434631902837717e-05;6.9595437846187082e-05;6.3340859848380648e-05;6.2624645030276467e-05;2.9145760256007779e-05;374482.06792429404;125362.06792429391;500077.93207570602;874560;625440;999922.06792429369;0.50014636481799957;0.67616090780648053;0.57180517297350308;0.79956179981406017;0.37449897172548741;0.12535466345651361;19647416.465158157;19647416.465158168;19647416.465158213;4.5807541787512565e-21;2.8189256484623114e-21;19647416.465158124;4.4195824807547646e-05;3.5919492160062575e-05;2.568775976101073e-05;5.0226642145536577e-05;7.6836934779574087e-06;1.5023736061994912e-05;374430.54318462586;125117.08040155255;500664.86441024789;875095.40759487369;625781.94481179991;1000212.487996425;0.50064747967387957;0.67658252089170146;0.57217728687154834;0.80009085982162764;0.37429369324723577;0.12505882707888435;155959019.15193826;63840190.345214292;105239996.28718704;191986840.38852805;105093953.12908663;255425727.38523522;0.00013019783533223153;9.9982496287806375e-05;0.00011370757587033552;0.00014120744700921395;7.6876883908602467e-05;5.1827114044349753e-05;
390905;109095;500000;890905;609095;1000000;0.5;0.67875304193466457;0.56122706685898049;0.82089000894770114;0.390905;0.109095;391068.84409972915;109027.2190662575;500438.59140068857;891507.43550041842;609465.81046694645;1000534.6545666759;0.50017904290994586;0.67890378623091385;0.56135382541223189;0.82112216530646409;0.39084375879336758;0.10897719829668696;93698900.71772863;39905538.043403402;95623714.403743848;197105749.21031374;100733733.57689756;179659608.22354218;5.8478266322833515e-05;4.490700354745055e-05;5.8030715799660713e-05;9.4252190094775023e-05;5.3631304907374741e-05;3.9441755482019497e-05;390811.62467878161;109001.62467878248;500093.37532121775;890904.99999999988;609095;999906.62467878207;0.50017903130588703;0.67887979950129984;0.56133187637426718;0.82104331068423897;0.39083230195116259;0.10898866674295615;25968448.124329176;25968448.124329109;25968448.12432909;3.3949080525952356e-20;5.4345633895835913e-21;25968448.124329247;5.8480347742142518e-05;4.7855247446446974e-05;3.2717733028093471e-05;6.9996436067077493e-05;9.6426742843448427e-06;2.0629572149153601e-05;391108.93267360888;109067.30764013718;500398.50282680924;891507.43550041842;609465.81046694645;1000574.7431405549;0.50013011906195048;0.67885812598408668;0.56132744580013505;0.82105030575568949;0.39085629116439696;0.10901358977365168;114151047.68274744;26093531.775762979;86363769.831897199;197105749.2103135;100733733.57689752;195559693.49276739;5.6478237089307575e-05;3.9776324155266133e-05;6.7304046347656769e-05;5.940410951999434e-05;6.2241695023346292e-05;2.5664227628494813e-05;390791.34707046719;108981.34707046728;500113.65292953275;890905;609095;999886.34707046708;0.50019728325622892;0.67890732647795515;0.56135463705954347;0.82107660205638289;0.39082489050336433;0.1089778262404061;17872512.281930145;17872512.281930156;17872512.28193019;6.2477150189477196e-21;3.0222135558033437e-21;17872512.281930149;4.0200467221088642e-05;3.2935872549893729e-05;2.2517636886960493e-05;4.8174313586654124e-05;6.6285517521315136e-06;1.4181147530514833e-05;390795.23313509219;108753.60810162044;500712.20236532617;891507.43550041842;609465.81046694645;1000261.0436020377;0.50066721834442884;0.67930289948290778;0.56169755057697091;0.82158483320461373;0.39063668078425068;0.10869610087132084;158650331.82711244;56302744.94964394;102280656.95932421;197105749.21031362;100733733.57689749;254351303.68358642;0.00012418493234604675;9.4389802128826529e-05;0.0001073125725898331;0.00013380633080866801;7.5291245243767793e-05;4.6867735309148094e-05;
405657;94343;500000;905657;594343;1000000;0.5;0.68150579672260181;0.55208539215177488;0.84126506074774998;0.40565699999999999;0.094342999999999996;406037.28783672163;94078.006254693508;500524.45493226737;906561.74276898825;594602.46118696069;1000639.7490236817;0.50021672680669971;0.68172675059798216;0.5521335601352807;0.84179397257869992;0.40575461761233367;0.094028655580967499;104350427.82517935;38700321.59927538;92051047.853054538;210106134.06050548;92399300.528151676;184000882.20953292;5.8262066650417104e-05;4.4453257499819437e-05;5.7054776864068036e-05;9.8675541286103572e-05;5.5006767588015489e-05;3.908940313461648e-05;405538.42795297806;94224.427952977188;500118.57204702159;905657;594343;999881.42795297608;0.50021669884548015;0.68166741179735046;0.55221631594193266;0.84146456178843154;0.40557113770538583;0.094212163449129693;25894292.779860191;25894292.779860105;25894292.77986009;2.2226144535952842e-21;6.6407383064737149e-22;25894292.779860191;5.8264636221284081e-05;4.8106432763107932e-05;3.1570143628022349e-05;7.3304350479332678e-05;9.1473821989223171e-06;2.1239780172650886e-05;406069.2712245899;94109.98964256217;500492.47154439858;906561.74276898825;594602.46118696069;1000671.7324115513;0.50018460598049408;0.68169399153057408;0.55212129545974609;0.84173175600099515;0.4057580641980062;0.094057329821500502;131609397.96044455;22038581.169109643;81381112.432707727;210106134.06050533;92399300.528151721;205268047.33497876;5.8127611856937269e-05;3.9294389507653175e-05;6.9433686344330976e-05;5.4071705096567536e-05;6.6008386528770778e-05;2.2208099883584288e-05;405405.87811058527;94091.878110584861;500251.12188941461;905657;594343;999748.87811058527;0.50040056900026708;0.68184807876924325;0.55236267360536639;0.8416875808908586;0.40549828307911673;0.094101147920617079;15918144.422638757;15918144.422638731;15918144.422638711;5.1635128464622149e-21;2.5478751053409354e-21;15918144.422638787;3.5844264037603242e-05;2.9572738320804953e-05;1.9407292177725308e-05;4.5062796178982982e-05;5.6274475231558602e-06;1.3066661666224113e-05;405842.75148399657;93883.469901969147;500718.99128499156;906561.74276898825;594602.46118696069;1000445.2126709585;0.50058761413632158;0.68201889498084001;0.55238611606838772;0.84213039905011489;0.40559732115689046;0.093815064706788395;173643338.99212292;52357478.262396716;99382336.385508597;210106134.06050542;92399300.528151795;259619661.50714365;0.00012575197617566806;9.4434879565885956e-05;0.00010745334437377017;0.00013406602972245051;7.7927865237044556e-05;4.4947062851430395e-05;
418828;81172;500000;918828;581172;1000000;0.5;0.68422754319321888;0.54417148802605053;0.86033050456663429;0.41882799999999998;0.081171999999999994;419165.4202512207;80917.505905152037;500539.99415779766;919705.41440901789;581457.50006294949;1000622.92031417;0.50023873714657063;0.6844646152787951;0.5442562494176032;0.86084981806997973;0.41888314625742901;0.080878116595999971;103694682.7805611;37636234.210271634;94059801.297651961;213209684.25603783;90327678.25154379;182746015.75309953;5.859811584212691e-05;4.4716966314739784e-05;5.4897900692323316e-05;0.00010253264386534677;5.3499715413370482e-05;3.8192349530676466e-05;418694.90054879751;81038.900548797843;500133.09945120261;918828;581172;999866.90054879989;0.50023871156341848;0.68440968381421041;0.54431634587888278;0.86055952360265486;0.41873551168217404;0.081025776754400564;26040284.64566005;26040284.645660035;26040284.645660102;8.4025668367626593e-22;1.5178830414797062e-21;26040284.645660043;5.8600955643126367e-05;4.8764842230013653e-05;3.0844468048972733e-05;7.7096801732566222e-05;8.7969382857327812e-06;2.1988247804823008e-05;419165.38116159494;80917.46681552571;500540.03324742266;919705.41440901789;581457.50006294949;1000622.8812245438;0.50025579181509272;0.6844768126305375;0.54428088438864364;0.86084153415996634;0.41886676580946286;0.080877442375443989;132811601.7850215;19339637.134214144;81487588.737674981;213209684.25603786;90327678.25154379;206138550.24147898;5.7181686203099253e-05;3.7725085114312166e-05;6.6742076386062981e-05;5.0775317159355339e-05;6.4649316977024324e-05;1.9691332441785124e-05;418543.98288711288;80887.982887112201;500284.017112887;918828;581172;999715.98288711219;0.50044774388257729;0.68461620785596988;0.54448059605594035;0.86081920173870707;0.41865452252818397;0.080897733589239199;14475158.402461849;14475158.402461845;14475158.402461858;6.4238978719766135e-21;2.9002408113987243e-21;14475158.402461832;3.2586864804343706e-05;2.7107185092469969e-05;1.7145686651430881e-05;4.2856229591487367e-05;4.8918082557405019e-06;1.2227241870657505e-05;418914.12599727168;80666.211651203106;500791.28841174627;919705.41440901801;581457.50006294949;1000371.626060221;0.5006862150527206;0.68483479517220891;0.54456789575793407;0.86128804711754936;0.41869848333236553;0.080615301614913731;169906307.55380979;43055399.32486017;95680571.740970954;213209684.25603774;90327678.25154379;252756035.19761789;0.00011325756776141173;8.3410210172053592e-05;9.8189885499547742e-05;0.0001168502925478647;7.4868584049122042e-05;3.7953190318539879e-05;
