name=SetSketch1;numRegisters=1024;q=65534;base=1.00099999999999989e+00;a=3.00000000000000000e+01;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
86;8.59397924733782048e+01; 7.11735484466633395e+00; 8.59397924733782048e+01; 7.11735484466633395e+00; 8.59397924728760785e+01; 7.11735482640167838e+00; 8.59397924728760785e+01; 7.11735482640167838e+00; 
87;8.69482763209362446e+01; 7.25600489868955822e+00; 8.69482763209362446e+01; 7.25600489868955822e+00; 8.69482763236834870e+01; 7.25600486404588541e+00; 8.69482763236834870e+01; 7.25600486404588541e+00; 
88;8.79561097860453884e+01; 7.40477123300662399e+00; 8.79561097860453884e+01; 7.40477123300662399e+00; 8.79561097861503498e+01; 7.40477116434297677e+00; 8.79561097861503498e+01; 7.40477116434297677e+00; 
89;8.89705790283105529e+01; 7.60842642700685889e+00; 8.89705790283105529e+01; 7.60842642700685889e+00; 8.89705790217911101e+01; 7.60842634842837473e+00; 8.89705790217911101e+01; 7.60842634842837473e+00; 
90;8.99903986668275166e+01; 7.74538928934656390e+00; 8.99903986668275166e+01; 7.74538928934656390e+00; 8.99903986579389397e+01; 7.74538921195337782e+00; 8.99903986579389397e+01; 7.74538921195337782e+00; 
91;9.09813822640161192e+01; 7.88243128543117333e+00; 9.09813822640161192e+01; 7.88243128543117333e+00; 9.09813822557631795e+01; 7.88243119713888607e+00; 9.09813822557631795e+01; 7.88243119713888607e+00; 
92;9.19923990270213352e+01; 8.18865235460295615e+00; 9.19923990270213352e+01; 8.18865235460295615e+00; 9.19923990167408760e+01; 8.18865227357651726e+00; 9.19923990167408760e+01; 8.18865227357651726e+00; 
93;9.29909934341069402e+01; 8.28450959184174351e+00; 9.29909934341069402e+01; 8.28450959184174351e+00; 9.29909934256482273e+01; 8.28450947905667867e+00; 9.29909934256482273e+01; 8.28450947905667867e+00; 
94;9.39998373395707034e+01; 8.47782581782069222e+00; 9.39998373395707034e+01; 8.47782581782069222e+00; 9.39998373295863416e+01; 8.47782565482896011e+00; 9.39998373295863416e+01; 8.47782565482896011e+00; 
95;9.49797522580099951e+01; 8.53949107369112248e+00; 9.49797522580099951e+01; 8.53949107369112248e+00; 9.49797522496685644e+01; 8.53949091349240241e+00; 9.49797522496685644e+01; 8.53949091349240241e+00; 
96;9.59808907402213549e+01; 8.66735945107043726e+00; 9.59808907402213549e+01; 8.66735945107043726e+00; 9.59808907295794711e+01; 8.66735925516611871e+00; 9.59808907295794711e+01; 8.66735925516611871e+00; 
97;9.70060892850281959e+01; 8.87720816194786977e+00; 9.70060892850281959e+01; 8.87720816194786977e+00; 9.70060892652090558e+01; 8.87720798976237546e+00; 9.70060892652090558e+01; 8.87720798976237546e+00; 
98;9.80016422498800921e+01; 8.99857466156914931e+00; 9.80016422498800921e+01; 8.99857466156914931e+00; 9.80016422323621867e+01; 8.99857449536227882e+00; 9.80016422323621867e+01; 8.99857449536227882e+00; 
99;9.89972387159302656e+01; 9.26171955467684072e+00; 9.89972387159302656e+01; 9.26171955467684072e+00; 9.89972386979958543e+01; 9.26171938589670596e+00; 9.89972386979958543e+01; 9.26171938589670596e+00; 
100;9.99874163693509246e+01; 9.39912133818302920e+00; 9.99874163693509246e+01; 9.39912133818302920e+00; 9.99874163561565581e+01; 9.39912116358669358e+00; 9.99874163561565581e+01; 9.39912116358669358e+00; 
101;1.00993693647344244e+02; 9.57738050352437931e+00; 1.00993693647344244e+02; 9.57738050352437931e+00; 1.00993693635185707e+02; 9.57738032450509813e+00; 1.00993693635185707e+02; 9.57738032450509813e+00; 
102;1.02008960034593443e+02; 9.82590940565341242e+00; 1.02008960034593443e+02; 9.82590940565341242e+00; 1.02008960020529656e+02; 9.82590922529641730e+00; 1.02008960020529656e+02; 9.82590922529641730e+00; 
103;1.03018054895993487e+02; 1.01096880758052663e+01; 1.03018054895993487e+02; 1.01096880758052663e+01; 1.03018054885674147e+02; 1.01096878827817207e+01; 1.03018054885674147e+02; 1.01096878827817207e+01; 
104;1.04007617390367386e+02; 1.02956505795087807e+01; 1.04007617390367386e+02; 1.02956505795087807e+01; 1.04007617377854245e+02; 1.02956503997252398e+01; 1.04007617377854245e+02; 1.02956503997252398e+01; 
105;1.04988116501885145e+02; 1.04430166347122846e+01; 1.04988116501885145e+02; 1.04430166347122846e+01; 1.04988116494983700e+02; 1.04430164639436551e+01; 1.04988116494983700e+02; 1.04430164639436551e+01; 
106;1.05985013465004997e+02; 1.06694158825462093e+01; 1.05985013465004997e+02; 1.06694158825462093e+01; 1.05985013456399543e+02; 1.06694157065830151e+01; 1.05985013456399543e+02; 1.06694157065830151e+01; 
107;1.06993856723837553e+02; 1.06797366322847260e+01; 1.06993856723837553e+02; 1.06797366322847260e+01; 1.06993856718719556e+02; 1.06797364806039621e+01; 1.06993856718719556e+02; 1.06797364806039621e+01; 
108;1.07991107193444037e+02; 1.09220840434129958e+01; 1.07991107193444037e+02; 1.09220840434129958e+01; 1.07991107189358971e+02; 1.09220838694101605e+01; 1.07991107189358971e+02; 1.09220838694101605e+01; 
109;1.08988808509856241e+02; 1.11490499720633860e+01; 1.08988808509856241e+02; 1.11490499720633860e+01; 1.08988808503318097e+02; 1.11490498124521800e+01; 1.08988808503318097e+02; 1.11490498124521800e+01; 
110;1.09991449277802047e+02; 1.12687785691899371e+01; 1.09991449277802047e+02; 1.12687785691899371e+01; 1.09991449261243986e+02; 1.12687784383074483e+01; 1.09991449261243986e+02; 1.12687784383074483e+01; 
111;1.11023122041008889e+02; 1.16698356514799375e+01; 1.11023122041008889e+02; 1.16698356514799375e+01; 1.11023122018250817e+02; 1.16698354901722645e+01; 1.11023122018250817e+02; 1.16698354901722645e+01; 
112;1.12032003367236186e+02; 1.19758398206883747e+01; 1.12032003367236186e+02; 1.19758398206883747e+01; 1.12032003346983203e+02; 1.19758396208785189e+01; 1.12032003346983203e+02; 1.19758396208785189e+01; 
113;1.13044528960520907e+02; 1.21904637891038465e+01; 1.13044528960520907e+02; 1.21904637891038465e+01; 1.13044528939122742e+02; 1.21904636089112479e+01; 1.13044528939122742e+02; 1.21904636089112479e+01; 
114;1.14047913209333842e+02; 1.21763190607716556e+01; 1.14047913209333842e+02; 1.21763190607716556e+01; 1.14047913188335428e+02; 1.21763189228291626e+01; 1.14047913188335428e+02; 1.21763189228291626e+01; 
115;1.15035788627863397e+02; 1.22328440474006150e+01; 1.15035788627863397e+02; 1.22328440474006150e+01; 1.15035788612192874e+02; 1.22328439260554216e+01; 1.15035788612192874e+02; 1.22328439260554216e+01; 
116;1.16017485314579076e+02; 1.24804462383352188e+01; 1.16017485314579076e+02; 1.24804462383352188e+01; 1.16017485297086537e+02; 1.24804461400906099e+01; 1.16017485297086537e+02; 1.24804461400906099e+01; 
117;1.17021184656547845e+02; 1.28675588829490390e+01; 1.17021184656547845e+02; 1.28675588829490390e+01; 1.17021184637234583e+02; 1.28675588070324132e+01; 1.17021184637234583e+02; 1.28675588070324132e+01; 
118;1.18051066844282857e+02; 1.31664452650619150e+01; 1.18051066844282857e+02; 1.31664452650619150e+01; 1.18051066823536260e+02; 1.31664451674844489e+01; 1.18051066823536260e+02; 1.31664451674844489e+01; 
119;1.19059109208665689e+02; 1.32593737561203078e+01; 1.19059109208665689e+02; 1.32593737561203078e+01; 1.19059109185419189e+02; 1.32593736860080096e+01; 1.19059109185419189e+02; 1.32593736860080096e+01; 
120;1.20034575289535113e+02; 1.33730697412734703e+01; 1.20034575289535113e+02; 1.33730697412734703e+01; 1.20034575271367700e+02; 1.33730696696168803e+01; 1.20034575271367700e+02; 1.33730696696168803e+01; 
121;1.21051993065844158e+02; 1.36467374000647013e+01; 1.21051993065844158e+02; 1.36467374000647013e+01; 1.21051993041972352e+02; 1.36467372899546167e+01; 1.21051993041972352e+02; 1.36467372899546167e+01; 
122;1.22058971671414270e+02; 1.37609362563971960e+01; 1.22058971671414270e+02; 1.37609362563971960e+01; 1.22058971651453362e+02; 1.37609361153087448e+01; 1.22058971651453362e+02; 1.37609361153087448e+01; 
123;1.23064651202070550e+02; 1.41532924730334440e+01; 1.23064651202070550e+02; 1.41532924730334440e+01; 1.23064651172283703e+02; 1.41532923165712727e+01; 1.23064651172283703e+02; 1.41532923165712727e+01; 
124;1.24060866167071282e+02; 1.44576731866173880e+01; 1.24060866167071282e+02; 1.44576731866173880e+01; 1.24060866137992150e+02; 1.44576730664191810e+01; 1.24060866137992150e+02; 1.44576730664191810e+01; 
125;1.25070346949754878e+02; 1.46068316183666163e+01; 1.25070346949754878e+02; 1.46068316183666163e+01; 1.25070346917168166e+02; 1.46068315290594803e+01; 1.25070346917168166e+02; 1.46068315290594803e+01; 
126;1.26078373815469547e+02; 1.49070998873006850e+01; 1.26078373815469547e+02; 1.49070998873006850e+01; 1.26078373784373625e+02; 1.49070997948471184e+01; 1.26078373784373625e+02; 1.49070997948471184e+01; 
