name=SetSketch1;numRegisters=256;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=1b297f07fc96869e;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
57;5.72392945302475269e+01; 1.49639796953715027e+01; 5.72392945302475269e+01; 1.49639796953715027e+01; 5.72324513112673117e+01; 1.49208769027189536e+01; 5.72324513112673117e+01; 1.49208769027189536e+01; 
58;5.82453931932371347e+01; 1.55096455145687173e+01; 5.82453931932371347e+01; 1.55096455145687173e+01; 5.82394967111698350e+01; 1.54598548612295730e+01; 5.82394967111698350e+01; 1.54598548612295730e+01; 
59;5.92646971060900043e+01; 1.61054066501214486e+01; 5.92646971060900043e+01; 1.61054066501214486e+01; 5.92599903156364434e+01; 1.60366191195776544e+01; 5.92599903156364434e+01; 1.60366191195776544e+01; 
60;6.02476358370883958e+01; 1.67262049247761801e+01; 6.02476358370883958e+01; 1.67262049247761801e+01; 6.02444771312007887e+01; 1.66512333809702113e+01; 6.02444771312007887e+01; 1.66512333809702113e+01; 
61;6.12583743872380992e+01; 1.73615141195699572e+01; 6.12583743872380992e+01; 1.73615141195699572e+01; 6.12590349844001949e+01; 1.72995468423589820e+01; 6.12590349844001949e+01; 1.72995468423589820e+01; 
62;6.22636207389762717e+01; 1.78331284681499938e+01; 6.22636207389762717e+01; 1.78331284681499938e+01; 6.22617595097270922e+01; 1.77567643266046247e+01; 6.22617595097270922e+01; 1.77567643266046247e+01; 
63;6.33375743722081239e+01; 1.87535926449549919e+01; 6.33375743722081239e+01; 1.87535926449549919e+01; 6.33316472240979564e+01; 1.86648747388352909e+01; 6.33316472240979564e+01; 1.86648747388352909e+01; 
64;6.43834002781517540e+01; 1.94382446025953932e+01; 6.43834002781517540e+01; 1.94382446025953932e+01; 6.43778828051997465e+01; 1.93606867413606132e+01; 6.43778828051997465e+01; 1.93606867413606132e+01; 
65;6.53939776431416959e+01; 2.02961526416435838e+01; 6.53939776431416959e+01; 2.02961526416435838e+01; 6.53864523969282203e+01; 2.01820989178239643e+01; 6.53864523969282203e+01; 2.01820989178239643e+01; 
66;6.64297105963241279e+01; 2.10592564936914286e+01; 6.64297105963241279e+01; 2.10592564936914286e+01; 6.64196068316832822e+01; 2.09405780580127860e+01; 6.64196068316832822e+01; 2.09405780580127860e+01; 
