name=GeneralizedHyperLogLog;numRegisters=4096;q=65534;base=1.00099999999999989e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
27429; 2.74463592256476695e+04; 1.60414743836437265e+05; 4.00141726293766396e+02; 2.94650625475077410e+00; 2.74469906536778763e+04; 1.60434598499091866e+05; 4.00138644571276245e+02; 2.94685064615522441e+00; 
27703; 2.77203343431268586e+04; 1.64285257694996340e+05; 4.04950340465783881e+02; 2.94233859319354396e+00; 2.77209584525629580e+04; 1.64311198343789991e+05; 4.04955173229501838e+02; 2.94244405611634408e+00; 
27980; 2.79965835469377816e+04; 1.68581206058811193e+05; 4.10251376633610789e+02; 2.91569249940886399e+00; 2.79972021083760483e+04; 1.68608060697661887e+05; 4.10258635698367470e+02; 2.91591040636548415e+00; 
28259; 2.82754875801753878e+04; 1.71810503685344855e+05; 4.14172262935734125e+02; 2.90714190277086448e+00; 2.82761080332210295e+04; 1.71828680661249207e+05; 4.14169042614918851e+02; 2.90704805583687609e+00; 
28541; 2.85580231252218255e+04; 1.76596371872181655e+05; 4.19888777034903910e+02; 2.90060154913022394e+00; 2.85586482210925533e+04; 1.76612466430776345e+05; 4.19882134322296565e+02; 2.90031569445793425e+00; 
28826; 2.88435315185662148e+04; 1.80027868658985506e+05; 4.23934563955040460e+02; 2.92169093085458043e+00; 2.88441584321841401e+04; 1.80040563526031649e+05; 4.23923147358867311e+02; 2.92117165526501088e+00; 
29114; 2.91315206349370346e+04; 1.83484976014827844e+05; 4.27992994529384816e+02; 2.92998799336846627e+00; 2.91321495587450809e+04; 1.83502239043156849e+05; 4.27986953726998706e+02; 2.92945090684027409e+00; 
29405; 2.94220245054161387e+04; 1.86960985923261178e+05; 4.32054570787763623e+02; 2.92760125554830486e+00; 2.94226482942003895e+04; 1.86973804217736266e+05; 4.32044374954185116e+02; 2.92722899155423022e+00; 
29699; 2.97159982797391058e+04; 1.91462006526212062e+05; 4.37233421654980020e+02; 2.91166649023691759e+00; 2.97166263921328973e+04; 1.91477314377458883e+05; 4.37226056723328270e+02; 2.91121562655750044e+00; 
29995; 3.00119991091989832e+04; 1.95786689499471278e+05; 4.42151240850814929e+02; 2.94050188343626928e+00; 3.00126218581028879e+04; 1.95789658141674649e+05; 4.42130216405393185e+02; 2.94000562753061834e+00; 
30294; 3.03107744572403317e+04; 1.99537810875732946e+05; 4.46381483106131100e+02; 2.94969945873456130e+00; 3.03114047795352271e+04; 1.99542672433997650e+05; 4.46362796482109502e+02; 2.94946948846909773e+00; 
30596; 3.06120447806585180e+04; 2.03212286943872343e+05; 4.50505107582023641e+02; 2.94764966399501382e+00; 3.06126810857956116e+04; 2.03216943826360104e+05; 4.50487164304426074e+02; 2.94762481811798516e+00; 
30901; 3.09185029274034969e+04; 2.07213599410600931e+05; 4.54870582630822298e+02; 2.93644697719107750e+00; 3.09191467835863587e+04; 2.07221352250498545e+05; 4.54853873783618212e+02; 2.93659964294614495e+00; 
31210; 3.12275386458569046e+04; 2.11875314801334549e+05; 4.59964901598849224e+02; 2.95155805021135320e+00; 3.12281839056647768e+04; 2.11876671136656805e+05; 4.59941318769497627e+02; 2.95138121818378663e+00; 
31522; 3.15396000111740395e+04; 2.16688602118427836e+05; 4.65165391796403469e+02; 2.95930578782531795e+00; 3.15402443867010588e+04; 2.16697301636683609e+05; 4.65149915608495348e+02; 2.95910998890320398e+00; 
31837; 3.18536019142334517e+04; 2.20692594881506200e+05; 4.69485858493403498e+02; 2.95133078850079000e+00; 3.18542482333960252e+04; 2.20693109831133974e+05; 4.69463106405448400e+02; 2.95135268823079588e+00; 
32155; 3.21714996962651130e+04; 2.26093025706541433e+05; 4.75206045552559999e+02; 2.93757620239399220e+00; 3.21721355054820597e+04; 2.26094936931704869e+05; 4.75185554687409535e+02; 2.93776479903716670e+00; 
32476; 3.24917345746762694e+04; 2.30446276046764367e+05; 4.79790265852189748e+02; 2.93963961067847102e+00; 3.24923719284565705e+04; 2.30448906691784039e+05; 4.79771681792906975e+02; 2.93975971434779337e+00; 
32800; 3.28163777108944560e+04; 2.36828574352224736e+05; 4.86374696029798770e+02; 2.95469617022924647e+00; 3.28170168399362010e+04; 2.36829903331303067e+05; 4.86354120461511513e+02; 2.95470595099450994e+00; 
33128; 3.31450312261047657e+04; 2.41436516991447628e+05; 4.91066649579074181e+02; 2.95954152158711237e+00; 3.31456653255815472e+04; 2.41438148584869516e+05; 4.91045909113357880e+02; 2.95963336971998414e+00; 
33459; 3.34757390722641721e+04; 2.46643042122954124e+05; 4.96349519575364013e+02; 2.97223986506699278e+00; 3.34763763034551885e+04; 2.46642246194538078e+05; 4.96326818006812516e+02; 2.97241677320336217e+00; 
33793; 3.38099368542576412e+04; 2.51289429148202471e+05; 5.01001568975646137e+02; 2.95437038869431623e+00; 3.38105702692792984e+04; 2.51280182912574150e+05; 5.00970526628088066e+02; 2.95464906934648575e+00; 
34130; 3.41461710444923665e+04; 2.56320999911757041e+05; 5.06023218075795739e+02; 2.94615414322226554e+00; 3.41468036480984374e+04; 2.56308851040097186e+05; 5.05990601148562575e+02; 2.94642324395957367e+00; 
34471; 3.44870839157182345e+04; 2.60904562865194661e+05; 5.10534886682939657e+02; 2.94319042182754842e+00; 3.44877193014526929e+04; 2.60882066625866020e+05; 5.10492440281734957e+02; 2.94335573068592415e+00; 
34815; 3.48312302740631130e+04; 2.65258808194403478e+05; 5.14777025903683125e+02; 2.95282918714854503e+00; 3.48318549479894718e+04; 2.65233067621013091e+05; 5.14731948055766679e+02; 2.95289443833859888e+00; 
35163; 3.51794772572350048e+04; 2.71312953684345179e+05; 5.20616417027313332e+02; 2.95848650803486546e+00; 3.51800997977180814e+04; 2.71283589225125907e+05; 5.20568137848568767e+02; 2.95853700969941391e+00; 
35514; 3.55298466390176327e+04; 2.77408037430891534e+05; 5.26456951196143677e+02; 2.94518043537652430e+00; 3.55304595560094749e+04; 2.77379140921713552e+05; 5.26410698920228242e+02; 2.94512783971036152e+00; 
35869; 3.58848825106453005e+04; 2.82323964189393970e+05; 5.31104236515772072e+02; 2.92961181098170576e+00; 3.58854860606929142e+04; 2.82298835951641784e+05; 5.31062186334589455e+02; 2.92966506304792951e+00; 
36227; 3.62421799614521733e+04; 2.88294912345259450e+05; 5.36716387970005599e+02; 2.94182103546416185e+00; 3.62427767656076539e+04; 2.88265149567637360e+05; 5.36671448126878204e+02; 2.94180298040718036e+00; 
36589; 3.66042249984438167e+04; 2.94420649509940064e+05; 5.42391785458000641e+02; 2.94892689259824747e+00; 3.66048117384155557e+04; 2.94395514252103167e+05; 5.42351826013691948e+02; 2.94892089936266988e+00; 
36954; 3.69699634067404477e+04; 3.01314237923949317e+05; 5.48688807585127279e+02; 2.93295085342955009e+00; 3.69705353806865241e+04; 3.01291179282910191e+05; 5.48650854796073531e+02; 2.93293388503065389e+00; 
37323; 3.73389771150900924e+04; 3.07188809649944946e+05; 5.54015831401363585e+02; 2.94680705444820212e+00; 3.73395328117672689e+04; 3.07167254136784119e+05; 5.53980072089106216e+02; 2.94694296649807708e+00; 
37696; 3.77107757382195196e+04; 3.12035627348492562e+05; 5.58406039462835793e+02; 2.97050201245976231e+00; 3.77113181750722433e+04; 3.12018269367427565e+05; 5.58375879564902220e+02; 2.97054799322234331e+00; 
38072; 3.80872684415500626e+04; 3.18658815560234070e+05; 5.64292202899235122e+02; 2.96313150827483396e+00; 3.80877940212181347e+04; 3.18639010592604463e+05; 5.64260187755934453e+02; 2.96322100002365119e+00; 
38452; 3.84680341564327391e+04; 3.25096845555105829e+05; 5.69947147885309960e+02; 2.96280124907732434e+00; 3.84685467184456938e+04; 3.25075633580077672e+05; 5.69913887959178737e+02; 2.96283223814061891e+00; 
38836; 3.88516373137423288e+04; 3.31244561630030512e+05; 5.75326025874854849e+02; 2.98250659172642063e+00; 3.88521348055190538e+04; 3.31225276231148688e+05; 5.75295527778555083e+02; 2.98268649607127134e+00; 
39224; 3.92404131035880055e+04; 3.37705610338794591e+05; 5.80892606571480883e+02; 2.96416772320242972e+00; 3.92408936236545414e+04; 3.37687993563133175e+05; 5.80863666485477893e+02; 2.96434871315184312e+00; 
39616; 3.96332765824216476e+04; 3.44249020075743494e+05; 5.86472965937534923e+02; 2.98290402251705888e+00; 3.96337458370191162e+04; 3.44227480075779604e+05; 5.86440589782357847e+02; 2.98300561064208436e+00; 
40012; 4.00291240649548563e+04; 3.52760256392111129e+05; 5.93689331882879969e+02; 2.98361249792787087e+00; 4.00295706634422095e+04; 3.52748263870416093e+05; 5.93666182005186101e+02; 2.98362728898387708e+00; 
40412; 4.04291713435554411e+04; 3.59280720730109315e+05; 5.99154292057237740e+02; 2.98280673179325584e+00; 4.04295993104518784e+04; 3.59275880071999214e+05; 5.99137834178097137e+02; 2.98279594900383582e+00; 
40816; 4.08331803281119646e+04; 3.65464905693898792e+05; 6.04292761846331359e+02; 3.00828193985034620e+00; 4.08335921997505648e+04; 3.65462496403805562e+05; 6.04278918142723910e+02; 3.00828038963729139e+00; 
41224; 4.12408644408299224e+04; 3.73835355050685233e+05; 6.11188142625639671e+02; 3.01543855114185577e+00; 4.12412581884583997e+04; 3.73832515821510518e+05; 6.11174828304178845e+02; 3.01546259155102714e+00; 
41636; 4.16538059845741445e+04; 3.81923174630637397e+05; 6.17742763246954723e+02; 3.00195536069117175e+00; 4.16541808782730805e+04; 3.81922441047320433e+05; 6.17731249583943850e+02; 3.00205184059394004e+00; 
42052; 4.20704348983934833e+04; 3.89460426990368112e+05; 6.23795304175650358e+02; 2.98765640729585957e+00; 4.20707902349374199e+04; 3.89457452671083680e+05; 6.23782317593311859e+02; 2.98781082477646054e+00; 
42472; 4.24894686369533156e+04; 3.97750711579997966e+05; 6.30432834093356860e+02; 2.99680224849653110e+00; 4.24898116032112448e+04; 3.97740365890721732e+05; 6.30415032087411532e+02; 2.99693024355065551e+00; 
42896; 4.29131526267612062e+04; 4.04238503145685012e+05; 6.35566118150488478e+02; 2.96737223329688682e+00; 4.29134780996562622e+04; 4.04229594257834076e+05; 6.35550242144745198e+02; 2.96746448281218367e+00; 
43324; 4.33413297179666552e+04; 4.14373426274062134e+05; 6.43485125818197048e+02; 2.96640254991194396e+00; 4.33416364166684943e+04; 4.14365062513759884e+05; 6.43470294046943536e+02; 2.96642822287748409e+00; 
43757; 4.37752141247680993e+04; 4.22943942933600454e+05; 6.50086293189243065e+02; 2.96042938141412826e+00; 4.37755039819130252e+04; 4.22930593727193016e+05; 6.50067839829470017e+02; 2.96040026333366235e+00; 
44194; 4.42127111935865250e+04; 4.29954408512818452e+05; 6.55442064371356196e+02; 2.97030548048119369e+00; 4.42129825261422302e+04; 4.29943799101862707e+05; 6.55426168842169204e+02; 2.97017137299829725e+00; 
44635; 4.46537285101213856e+04; 4.39474936435280426e+05; 6.62664454564991956e+02; 2.96122272931067387e+00; 4.46539886976594862e+04; 4.39467268120382039e+05; 6.62651263849688348e+02; 2.96111108994337791e+00; 
45081; 4.50996805076605815e+04; 4.48298014405847061e+05; 6.69289961854636090e+02; 2.94883218371089662e+00; 4.50999298235011374e+04; 4.48288473995987501e+05; 6.69275829369482153e+02; 2.94876290623442561e+00; 
45531; 4.55497408369791519e+04; 4.55305155505479896e+05; 6.74502732785268677e+02; 2.93180187866855890e+00; 4.55499756035370301e+04; 4.55290140676856623e+05; 6.74485038490299416e+02; 2.93175863219101140e+00; 
45986; 4.60040930495317007e+04; 4.65335509064073267e+05; 6.81915061149638859e+02; 2.91515673804323239e+00; 4.60043161757577473e+04; 4.65325935157555214e+05; 6.81902084512988836e+02; 2.91508162503832491e+00; 
46445; 4.64643428445321188e+04; 4.75696726077051833e+05; 6.89436422335271345e+02; 2.93527559567451446e+00; 4.64645502646789464e+04; 4.75696528339905140e+05; 6.89430428318112035e+02; 2.93517288691515699e+00; 
46909; 4.69284130930898828e+04; 4.83232234511669551e+05; 6.94877950670725795e+02; 2.94085792368107057e+00; 4.69286086528412197e+04; 4.83225349761130696e+05; 6.94867505712340403e+02; 2.94073866925789851e+00; 
47378; 4.73963095996692136e+04; 4.94126577082877455e+05; 7.02702878635653519e+02; 2.96312860315778837e+00; 4.73964882597634278e+04; 4.94118225421494397e+05; 7.02692258156024536e+02; 2.96307871669017375e+00; 
47851; 4.78716548021962517e+04; 5.05826658990536409e+05; 7.10914930309372494e+02; 2.97887899655374122e+00; 4.78718229716401838e+04; 5.05812021318559069e+05; 7.10899729336445034e+02; 2.97883828478208512e+00; 
48329; 4.83502864031431163e+04; 5.13834997702396766e+05; 7.16506724841870209e+02; 2.99346010288919162e+00; 4.83504393409602199e+04; 5.13819932397908298e+05; 7.16491651770697786e+02; 2.99343851112571224e+00; 
48812; 4.88329026496816296e+04; 5.26836053253546124e+05; 7.25533688046130464e+02; 2.98194087809450448e+00; 4.88330418387105601e+04; 5.26824603555853362e+05; 7.25521774021658985e+02; 2.98190551796632164e+00; 
49300; 4.93222223950314292e+04; 5.38549372513020062e+05; 7.33522690632061881e+02; 2.99333864642270386e+00; 4.93223529344150229e+04; 5.38533541222094907e+05; 7.33507932844037896e+02; 2.99328737721089366e+00; 
49793; 4.98144016895331442e+04; 5.48374462505046511e+05; 7.40213773304833126e+02; 2.98370557956464344e+00; 4.98145225145048462e+04; 5.48361798372500925e+05; 7.40201715576161973e+02; 2.98366519064192204e+00; 
50290; 5.03114091063587330e+04; 5.59685958338261815e+05; 7.47815223503233142e+02; 2.97908899774920544e+00; 5.03115155471819526e+04; 5.59681411738657043e+05; 7.47809128700703923e+02; 2.97906192497430355e+00; 
50792; 5.08123876735601589e+04; 5.72249758426603279e+05; 7.56197131172430318e+02; 2.97749524972973312e+00; 5.08124853132849967e+04; 5.72244322561992798e+05; 7.56190898187493531e+02; 2.97745422726650943e+00; 
51299; 5.13200703536183137e+04; 5.84777400959294871e+05; 7.64417059698237608e+02; 2.97218874107669428e+00; 5.13201571796127755e+04; 5.84774732721128035e+05; 7.64412916212147934e+02; 2.97211807611490464e+00; 
51811; 5.18325671305371798e+04; 5.97097307043715729e+05; 7.72419682506927529e+02; 2.96461670371615416e+00; 5.18326509698643495e+04; 5.97097456786152325e+05; 7.72417433963069129e+02; 2.96458124120906730e+00; 
52329; 5.23516513106298589e+04; 6.10344006298423163e+05; 7.80916720543984297e+02; 2.93979293095609062e+00; 5.23517308372935440e+04; 6.10341558821126586e+05; 7.80912842676480068e+02; 2.93975846623192627e+00; 
52852; 5.28764763519735498e+04; 6.25309629913437646e+05; 7.90386322065041441e+02; 2.97520301583493074e+00; 5.28765473351090404e+04; 6.25309101530109183e+05; 7.90383786441212123e+02; 2.97518112408052549e+00; 
53380; 5.34026080522435295e+04; 6.37774806334488094e+05; 7.98287969537462232e+02; 2.98424807552604232e+00; 5.34026736161177250e+04; 6.37773368965578964e+05; 7.98285209745062957e+02; 2.98422287577767520e+00; 
53913; 5.39370833840098348e+04; 6.48154230140052619e+05; 8.04719964182996023e+02; 2.96167672691399808e+00; 5.39371375905258028e+04; 6.48150538278158172e+05; 8.04716046193779562e+02; 2.96164042509482295e+00; 
54452; 5.44753990452453509e+04; 6.60813929065459874e+05; 8.12567790247110224e+02; 2.96716419903279860e+00; 5.44754512607895158e+04; 6.60808599403098808e+05; 8.12563005415880070e+02; 2.96711637112559590e+00; 
54996; 5.50201518996886371e+04; 6.74132007346395520e+05; 8.20700123728407220e+02; 2.97907994232395668e+00; 5.50202028876058102e+04; 6.74130424196563195e+05; 8.20697657135741565e+02; 2.97899775850899751e+00; 
55545; 5.55708072473803550e+04; 6.88631133336433908e+05; 8.29436627669101767e+02; 3.01107965895639218e+00; 5.55708559260090697e+04; 6.88632507946334430e+05; 8.29435940285041170e+02; 3.01097447636531745e+00; 
56100; 5.61235388282992717e+04; 7.01439091605930473e+05; 8.37188757191720697e+02; 3.01742499331343428e+00; 5.61235821726149443e+04; 7.01439816172758001e+05; 8.37187970116335123e+02; 3.01734653974996192e+00; 
56660; 5.66844085064728351e+04; 7.17703462703760015e+05; 8.46822110903773819e+02; 3.01091639422651980e+00; 5.66844478581959120e+04; 7.17702930465637357e+05; 8.46820661471642552e+02; 3.01081395988086031e+00; 
57226; 5.72514914461184235e+04; 7.31072948372292216e+05; 8.54647959423694829e+02; 3.00922238554392152e+00; 5.72515282540407206e+04; 7.31067910530113266e+05; 8.54643913437499236e+02; 3.00913312572253844e+00; 
57798; 5.78227309667048467e+04; 7.46931191046369378e+05; 8.63897893464392382e+02; 2.99742692164510416e+00; 5.78227622080348592e+04; 7.46926548040384543e+05; 8.63894311298331445e+02; 2.99737161608182490e+00; 
58375; 5.83998132017062890e+04; 7.60599677784484578e+05; 8.71770602168697792e+02; 3.01996649643641257e+00; 5.83998393669195648e+04; 7.60592923226116691e+05; 8.71765982977740464e+02; 3.01993767380759515e+00; 
58958; 5.89835070305296686e+04; 7.80311947532055434e+05; 8.82984336738548109e+02; 3.02402304946029199e+00; 5.89835268369030819e+04; 7.80307786605200497e+05; 8.82981408186446060e+02; 3.02403689642338103e+00; 
59547; 5.95705418530968527e+04; 7.97914063283986878e+05; 8.92950079476313135e+02; 3.01108536932741044e+00; 5.95705602785111696e+04; 7.97913546434566029e+05; 8.92949304110286903e+02; 3.01111276103535586e+00; 
60142; 6.01655477182792165e+04; 8.15242917220993666e+05; 9.02600920775529403e+02; 2.99901041660119194e+00; 6.01655635795896524e+04; 8.15248653862765292e+05; 9.02603684669899053e+02; 2.99902775803009147e+00; 
60743; 6.07685707296217661e+04; 8.34148939659427735e+05; 9.12959515776038074e+02; 2.98208284738805940e+00; 6.07685848740687361e+04; 8.34157713835225441e+05; 9.12963924837177956e+02; 2.98209446570265824e+00; 
61350; 6.13749926334564443e+04; 8.50414070905965520e+05; 9.21840246018186463e+02; 3.00108354981967773e+00; 6.13750034401278172e+04; 8.50414982921566931e+05; 9.21840447639027389e+02; 3.00110499162199806e+00; 
61963; 6.19901429384971707e+04; 8.67506670365466271e+05; 9.31004796580126708e+02; 2.98477991888077510e+00; 6.19901529290930630e+04; 8.67510292456083815e+05; 9.31006450513507389e+02; 2.98479565075610465e+00; 
62582; 6.26103322047847832e+04; 8.83510923170538736e+05; 9.39525523518425075e+02; 2.98652377335433039e+00; 6.26103413060572639e+04; 8.83517341797852539e+05; 9.39528664900025774e+02; 2.98653618806314913e+00; 
63207; 6.32350152483615529e+04; 9.01221989952768898e+05; 9.48913660883853595e+02; 2.99296391416848939e+00; 6.32350246218868488e+04; 9.01227849311459577e+05; 9.48916471497656516e+02; 2.99296530517377235e+00; 
63839; 6.38682509420098577e+04; 9.19446782712639193e+05; 9.58431617333334771e+02; 3.01462639009187683e+00; 6.38682592450365410e+04; 9.19452539695582818e+05; 9.58434367223679942e+02; 3.01462206359774143e+00; 
64477; 6.45067285402794805e+04; 9.37507639215000905e+05; 9.67793290485023363e+02; 3.02565023685514412e+00; 6.45067357041030045e+04; 9.37513711526519968e+05; 9.67796207591251800e+02; 3.02563515865186305e+00; 
65121; 6.51534400999133213e+04; 9.53176428834534017e+05; 9.75768450377520253e+02; 3.02959418078068721e+00; 6.51534445463383308e+04; 9.53180894843167858e+05; 9.75770590997737486e+02; 3.02958475128436566e+00; 
65772; 6.58046454209783260e+04; 9.73101551464595599e+05; 9.85918773507110700e+02; 3.01695356935049697e+00; 6.58046500118062686e+04; 9.73106678864985239e+05; 9.85921221799192040e+02; 3.01696720294777165e+00; 
66429; 6.64589316537615086e+04; 9.92865035254915827e+05; 9.95976471287365257e+02; 3.01813252571380275e+00; 6.64589363685100107e+04; 9.92869617091464228e+05; 9.95978629756631562e+02; 3.01815054505598290e+00; 
67093; 6.71243168992576539e+04; 1.01738161987252522e+06; 1.00816708520632221e+03; 3.03327033121707723e+00; 6.71243217629308201e+04; 1.01738650583266525e+06; 1.00816935730042655e+03; 3.03327529613509261e+00; 
67763; 6.77928714442678756e+04; 1.03739956012615049e+06; 1.01809000434318989e+03; 3.04545110203037428e+00; 6.77928764577420516e+04; 1.03740472109025531e+06; 1.01809239185992101e+03; 3.04545692659695888e+00; 
68440; 6.84723020786159032e+04; 1.06303895319331368e+06; 1.03053167292927083e+03; 3.03558302902251542e+00; 6.84723072484276345e+04; 1.06304458860870521e+06; 1.03053424509219417e+03; 3.03559303073238596e+00; 
69124; 6.91546348112906417e+04; 1.08382993716652598e+06; 1.04062070203495364e+03; 3.02147270187052674e+00; 6.91546383955628698e+04; 1.08383569483820000e+06; 1.04062336296833632e+03; 3.02149193269026828e+00; 
69815; 6.98478151028729480e+04; 1.10423633226104430e+06; 1.05031400127985353e+03; 3.01947115595491722e+00; 6.98478170386971178e+04; 1.10424382787032775e+06; 1.05031750906164507e+03; 3.01947427406880076e+00; 
70513; 7.05473610261666036e+04; 1.12372906640163180e+06; 1.05950383967328412e+03; 3.01548387355909142e+00; 7.05473630236350145e+04; 1.12373713075643359e+06; 1.05950758060670705e+03; 3.01549046917799402e+00; 
71218; 7.12515450647563703e+04; 1.14670794236743916e+06; 1.07031895759998861e+03; 3.02508824532073284e+00; 7.12515471171878453e+04; 1.14671612937330455e+06; 1.07032271782938551e+03; 3.02509252835022480e+00; 
71930; 7.19635224915643630e+04; 1.17070211776353675e+06; 1.08147046206674554e+03; 3.01476874566676090e+00; 7.19635245994479774e+04; 1.17071043881921703e+06; 1.08147424382232816e+03; 3.01477120773967311e+00; 
72649; 7.26839182117404416e+04; 1.19365345986017282e+06; 1.09198634531252628e+03; 2.99504809259882254e+00; 7.26839203776319919e+04; 1.19366197678476502e+06; 1.09199017578492862e+03; 2.99504959843687013e+00; 
73375; 7.34105097700971091e+04; 1.21305256194510171e+06; 1.10081407066441193e+03; 2.97996756041076427e+00; 7.34105119996252615e+04; 1.21306148990323488e+06; 1.10081805389712599e+03; 2.97997035331095450e+00; 
74108; 7.41449325956770772e+04; 1.24009569980520546e+06; 1.11298323580444116e+03; 2.98542698992945610e+00; 7.41449349199514254e+04; 1.24010681791366916e+06; 1.11298815339690918e+03; 2.98545303211828816e+00; 
74849; 7.48859740778538689e+04; 1.26800742722947779e+06; 1.12545117388376411e+03; 2.96575715801422746e+00; 7.48859740760418354e+04; 1.26800742465566145e+06; 1.12545117279983538e+03; 2.96575716052459981e+00; 
75597; 7.56330870553611894e+04; 1.29030775462018466e+06; 1.13534377131138672e+03; 2.96606439989545256e+00; 7.56330870538429153e+04; 1.29030775342990807e+06; 1.13534377083544723e+03; 2.96606440108695146e+00; 
76352; 7.63853733654280659e+04; 1.31956184643418319e+06; 1.14823693761967138e+03; 2.94924891639373454e+00; 7.63853733647067129e+04; 1.31956184493782674e+06; 1.14823693698904731e+03; 2.94924892448989429e+00; 
77115; 7.71471878096393339e+04; 1.34844113373879041e+06; 1.16077779038427593e+03; 2.96139276447549005e+00; 7.71471878077764268e+04; 1.34844113171088509e+06; 1.16077778956242628e+03; 2.96139277528299427e+00; 
77886; 7.79171606975707400e+04; 1.37193335670165950e+06; 1.17088102197814010e+03; 2.94701896200705615e+00; 7.79171606954605231e+04; 1.37193335567258089e+06; 1.17088102159484470e+03; 2.94701897507307997e+00; 
78664; 7.86938553633386909e+04; 1.40349316193718044e+06; 1.18431491555966227e+03; 2.95752677245262774e+00; 7.86938553613936965e+04; 1.40349316362547991e+06; 1.18431491632147322e+03; 2.95752678090794463e+00; 
79450; 7.94791354793316714e+04; 1.43356546649914351e+06; 1.19696139885263096e+03; 2.94297951705158356e+00; 7.94791354778753885e+04; 1.43356546750587528e+06; 1.19696139930863615e+03; 2.94297953292165237e+00; 
80244; 8.02714965312689310e+04; 1.46303779835305293e+06; 1.20924841911050703e+03; 2.93077755903940851e+00; 8.02714965298048046e+04; 1.46303779942560685e+06; 1.20924841958726142e+03; 2.93077757232376479e+00; 
81046; 8.10741128498040052e+04; 1.50012896085388889e+06; 1.22447483785082227e+03; 2.94506846268703182e+00; 8.10741128484933579e+04; 1.50012896227413276e+06; 1.22447483846084856e+03; 2.94506847245109116e+00; 
81856; 8.18852105725824222e+04; 1.52831526108737104e+06; 1.23590533761157462e+03; 2.94288560594692150e+00; 8.18852105712243647e+04; 1.52831526320567797e+06; 1.23590533850066959e+03; 2.94288560755534334e+00; 
82674; 8.27040638081339566e+04; 1.55701727995131048e+06; 1.24744276317264212e+03; 2.93758868838430010e+00; 8.27040638069562992e+04; 1.55701728361638333e+06; 1.24744276467006057e+03; 2.93758868704302500e+00; 
83500; 8.35292265552660829e+04; 1.59210005102683511e+06; 1.26144593998082564e+03; 2.92625983193170125e+00; 8.35292265541985253e+04; 1.59210005401453702e+06; 1.26144594118979990e+03; 2.92625983785310195e+00; 
84335; 8.43655664397348301e+04; 1.62435343786567380e+06; 1.27413465953468994e+03; 2.93146836464543004e+00; 8.43655664384209522e+04; 1.62435343815166759e+06; 1.27413465967845514e+03; 2.93146836712429026e+00; 
85178; 8.52074769796663895e+04; 1.65818683202864346e+06; 1.28736861065445760e+03; 2.92891909013804197e+00; 8.52074769780890492e+04; 1.65818683258879581e+06; 1.28736861090813909e+03; 2.92891909706707176e+00; 
86029; 8.60589486132915190e+04; 1.69424618267768063e+06; 1.30128754056880848e+03; 2.94656592663764760e+00; 8.60589486112416489e+04; 1.69424618222926650e+06; 1.30128754044368884e+03; 2.94656593558460811e+00; 
86889; 8.69200028520090127e+04; 1.73631515181517531e+06; 1.31732834744511274e+03; 2.92330921853864156e+00; 8.69200028498647007e+04; 1.73631515067594987e+06; 1.31732834706318340e+03; 2.92330923109213225e+00; 
87757; 8.77871747083795635e+04; 1.77601497514237673e+06; 1.33233046280440499e+03; 2.92879086781908571e+00; 8.77871747059017362e+04; 1.77601497184429062e+06; 1.33233046162279788e+03; 2.92879088457338321e+00; 
88634; 8.86628461424274283e+04; 1.81673752795612649e+06; 1.34755535248952970e+03; 2.93662545655196139e+00; 8.86628461410570308e+04; 1.81673752292612684e+06; 1.34755535065252002e+03; 2.93662546588440021e+00; 
89520; 8.95537713419388747e+04; 1.85164699374265829e+06; 1.36033322763443766e+03; 2.93557375927985031e+00; 8.95537713402578811e+04; 1.85164699145953637e+06; 1.36033322683698702e+03; 2.93557376716285301e+00; 
90415; 9.04465891380522662e+04; 1.88313484819867136e+06; 1.37190997319641133e+03; 2.95575760506309893e+00; 9.04465891362147377e+04; 1.88313484479831695e+06; 1.37190997199945923e+03; 2.95575761334940879e+00; 
91319; 9.13516667415830307e+04; 1.93012008005882101e+06; 1.38890351142661439e+03; 2.94001897871635531e+00; 9.13516667401651066e+04; 1.93012007430626289e+06; 1.38890350938906454e+03; 2.94001898334998168e+00; 
92232; 9.22680111363589822e+04; 1.96400651451757480e+06; 1.40096742024063360e+03; 2.94593073516790227e+00; 9.22680111344086472e+04; 1.96400650686291931e+06; 1.40096741755884636e+03; 2.94593074568916213e+00; 
93154; 9.31924330693691591e+04; 1.99888355059461202e+06; 1.41329630643170458e+03; 2.96193392183469717e+00; 9.31924330672284268e+04; 1.99888354379466176e+06; 1.41329630408419848e+03; 2.96193393596493060e+00; 
94085; 9.41235804311778047e+04; 2.03902297232123534e+06; 1.42742233506813022e+03; 2.96792147537168693e+00; 9.41235804290052474e+04; 2.03902296899280022e+06; 1.42742233396096094e+03; 2.96792149959509377e+00; 
95025; 9.50647761559403734e+04; 2.07249744245191221e+06; 1.43906751053261269e+03; 2.96229500760098174e+00; 9.50647761531146971e+04; 2.07249743811267940e+06; 1.43906750910305209e+03; 2.96229503887630630e+00; 
95975; 9.60156121218277403e+04; 2.12338713187263487e+06; 1.45661861426842279e+03; 2.96550360465108298e+00; 9.60156121194123698e+04; 2.12338712633334612e+06; 1.45661861243433896e+03; 2.96550364487282314e+00; 
