name=SetSketch2;numRegisters=16384;q=62;base=2.00000000000000000e+00;a=3.00000000000000000e+01;seed=d6960482253fc240;numExamples=1000;
true cardinality; simple mean; simple mse; simple corrected mean; simple corrected mse; ml mean; ml mse;ml corrected mean; ml corrected mse;
38;3.79927446399502173e+01; 4.56344237872530270e-02; 3.79927446399502173e+01; 4.56344237872530270e-02; 3.79924305217008680e+01; 4.25680667272221383e-02; 3.79924305217008680e+01; 4.25680667272221383e-02; 
39;3.89889357036664208e+01; 4.63173184182928618e-02; 3.89889357036664208e+01; 4.63173184182928618e-02; 3.89886936004569549e+01; 4.30594183486695259e-02; 3.89886936004569549e+01; 4.30594183486695259e-02; 
40;3.99886751841654160e+01; 4.77497145693919212e-02; 3.99886751841654160e+01; 4.77497145693919212e-02; 3.99883730029414650e+01; 4.44625398470962774e-02; 3.99883730029414650e+01; 4.44625398470962774e-02; 
41;4.09860423144685910e+01; 5.24230844147039327e-02; 4.09860423144685910e+01; 5.24230844147039327e-02; 4.09856567619407528e+01; 4.87594121335259076e-02; 4.09856567619407528e+01; 4.87594121335259076e-02; 
42;4.19893725227308394e+01; 5.62358566667227819e-02; 4.19893725227308394e+01; 5.62358566667227819e-02; 4.19887879750046480e+01; 5.22190176227314493e-02; 4.19887879750046480e+01; 5.22190176227314493e-02; 
43;4.29922089836612358e+01; 5.73384444761992282e-02; 4.29922089836612358e+01; 5.73384444761992282e-02; 4.29913240394711806e+01; 5.33055295737506832e-02; 4.29913240394711806e+01; 5.33055295737506832e-02; 
44;4.39909302064287573e+01; 6.19954768555138966e-02; 4.39909302064287573e+01; 6.19954768555138966e-02; 4.39901118040674888e+01; 5.76452728158602587e-02; 4.39901118040674888e+01; 5.76452728158602587e-02; 
45;4.49911754694401722e+01; 6.53007773580994988e-02; 4.49911754694401722e+01; 6.53007773580994988e-02; 4.49905720242006950e+01; 6.09163878470487183e-02; 4.49905720242006950e+01; 6.09163878470487183e-02; 
46;4.59909273539489476e+01; 7.03870793061774774e-02; 4.59909273539489476e+01; 7.03870793061774774e-02; 4.59905653462035175e+01; 6.55496335583128364e-02; 4.59905653462035175e+01; 6.55496335583128364e-02; 
47;4.69872417838938929e+01; 7.41054245543819184e-02; 4.69872417838938929e+01; 7.41054245543819184e-02; 4.69868999798878448e+01; 6.89513802248451074e-02; 4.69868999798878448e+01; 6.89513802248451074e-02; 
