name=SetSketch2;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
253; 2.53013539354121633e+02; 8.82111743775812585e+00; 2.97000574471635526e+00; 2.95428984643144510e+00; 2.53003772376450002e+02; 8.19850771430831493e+00; 2.86330115137827512e+00; 2.95628660410901434e+00; 
255; 2.55013870510289451e+02; 8.96780771408601218e+00; 2.99459768967892481e+00; 2.94999588728140516e+00; 2.55003173948370801e+02; 8.33647551202835579e+00; 2.88729379143863740e+00; 2.95499137751060292e+00; 
257; 2.57011304463186093e+02; 9.10734840731652895e+00; 3.01781719400439519e+00; 2.93007038943747133e+00; 2.57000742500952242e+02; 8.46741885032681196e+00; 2.90988286688985198e+00; 2.93338653791585457e+00; 
259; 2.59006838439035164e+02; 9.25287680901441334e+00; 3.04184648606170960e+00; 2.94119094903619338e+00; 2.58996561039612516e+02; 8.60508530794134963e+00; 2.93344055359792133e+00; 2.94600996984527441e+00; 
261; 2.61001419734215801e+02; 9.42336882850714019e+00; 3.06975028509842796e+00; 2.93981554064925676e+00; 2.60990949545854107e+02; 8.76460072904216325e+00; 2.96049300257946246e+00; 2.94999740973168167e+00; 
263; 2.62996538839910954e+02; 9.58887237114143787e+00; 3.09658850858687051e+00; 2.94600241149451447e+00; 2.62986114547096918e+02; 8.92145609105407544e+00; 2.98684838671998909e+00; 2.95698792873656924e+00; 
265; 2.64999265961896242e+02; 9.70368590286805777e+00; 3.11507389383560485e+00; 2.92771394339852975e+00; 2.64988170824520921e+02; 9.02939423336821001e+00; 3.00487176165233594e+00; 2.93898197260582039e+00; 
267; 2.67000322510846956e+02; 9.84647050876650098e+00; 3.13790860363287738e+00; 2.91872772854727369e+00; 2.66988997235835370e+02; 9.16734063819253997e+00; 3.02774166291863800e+00; 2.92903499261564271e+00; 
269; 2.69004893956922160e+02; 9.97590333242507121e+00; 3.15846155297334308e+00; 2.89059949618826417e+00; 2.68993793606499423e+02; 9.28956617965665288e+00; 3.04787264503233812e+00; 2.90162023586585516e+00; 
271; 2.71000551637638409e+02; 1.01409474408444069e+01; 3.18448538017374094e+00; 2.90427086840289128e+00; 2.70989743275087562e+02; 9.44485520780592047e+00; 3.07323119979607018e+00; 2.91542874074929026e+00; 
273; 2.72992065094590828e+02; 1.02685786245330721e+01; 3.20445247457491700e+00; 2.90333754692483437e+00; 2.72981380241471300e+02; 9.56780699241595123e+00; 3.09313114772204889e+00; 2.91180442840049425e+00; 
275; 2.74992204689279902e+02; 1.04878960071010745e+01; 3.23849274203785509e+00; 2.91860306930151969e+00; 2.74981143490998193e+02; 9.76731128259852355e+00; 3.12521290709398381e+00; 2.92716804788159557e+00; 
277; 2.77000634205429321e+02; 1.05913649645904915e+01; 3.25443767222142366e+00; 2.92563206106731277e+00; 2.76989158326581162e+02; 9.86358110876627237e+00; 3.14061515739892050e+00; 2.93045490351803872e+00; 
279; 2.79002880363097290e+02; 1.07981930529672940e+01; 3.28605915291794082e+00; 2.92547376981477880e+00; 2.78991392116051770e+02; 1.00576742985872958e+01; 3.17137197485902167e+00; 2.93300361709977331e+00; 
281; 2.80999802554564837e+02; 1.09595173900136444e+01; 3.31051617592015468e+00; 2.93259627973126813e+00; 2.80988588149217776e+02; 1.02089462835909490e+01; 3.19512379310295547e+00; 2.93946085122215095e+00; 
283; 2.83006718646059198e+02; 1.11217046182406509e+01; 3.33491521302053506e+00; 2.94691332173383858e+00; 2.82994536390386429e+02; 1.03586003427940678e+01; 3.21847331692589833e+00; 2.95340046163044700e+00; 
285; 2.85012564925193146e+02; 1.12949135813977097e+01; 3.36076713029221708e+00; 2.95997544917149957e+00; 2.85000097056184302e+02; 1.05195040533992135e+01; 3.24337849224837260e+00; 2.96721416225005408e+00; 
287; 2.87003341747511570e+02; 1.14152770195533773e+01; 3.37864852452529485e+00; 2.95702831779231179e+00; 2.86991521475380864e+02; 1.06288188979617644e+01; 3.26017591742869373e+00; 2.96104493343883490e+00; 
289; 2.88998327174163194e+02; 1.15451724866569432e+01; 3.39781837188373759e+00; 2.93983893796605944e+00; 2.88986867538650586e+02; 1.07545918526966542e+01; 3.27939314373186264e+00; 2.94731739101314538e+00; 
291; 2.91002821483916932e+02; 1.17149146925714849e+01; 3.42270459312514941e+00; 2.94560802234009556e+00; 2.90990874508145225e+02; 1.09138992957783003e+01; 3.30360651730449773e+00; 2.95168347132241093e+00; 
293; 2.93005142635455513e+02; 1.18476498902251528e+01; 3.44203768769688345e+00; 2.93971822437527441e+00; 2.92993271477376368e+02; 1.10361313819378069e+01; 3.32206052156205045e+00; 2.94249107059828763e+00; 
295; 2.94998260379996168e+02; 1.20793409623680059e+01; 3.47553419434915556e+00; 2.95408999379602566e+00; 2.94986179281007878e+02; 1.12549066987441613e+01; 3.35480486563238856e+00; 2.95738281329428787e+00; 
297; 2.96992295762204776e+02; 1.22301761142401979e+01; 3.49715838345366281e+00; 2.96518096475426063e+00; 2.96980263708487882e+02; 1.13914660405342723e+01; 3.37506689108995728e+00; 2.96850705251740088e+00; 
299; 2.98989750377356188e+02; 1.23427201509877822e+01; 3.51320581466890003e+00; 2.96234565340923561e+00; 2.98978488644713593e+02; 1.15010817279493924e+01; 3.39125625536366515e+00; 2.96658330654706459e+00; 
301; 3.00986398596077493e+02; 1.24772761894952158e+01; 3.53229262537895261e+00; 2.97397389605991869e+00; 3.00975580788283253e+02; 1.16207552071852707e+01; 3.40883541833342685e+00; 2.97741719000732541e+00; 
304; 3.03991175428007068e+02; 1.28327353224519864e+01; 3.58226987389017326e+00; 2.95770351958409528e+00; 3.03980607265708045e+02; 1.19488194221615522e+01; 3.45665204265893866e+00; 2.96119782352433569e+00; 
307; 3.06991945331342208e+02; 1.31312287998292909e+01; 3.62369478876767959e+00; 2.95063355036431219e+00; 3.06981916729408056e+02; 1.22282261800183765e+01; 3.49684131400654419e+00; 2.95372842241690980e+00; 
310; 3.09997277356382824e+02; 1.35061248863238035e+01; 3.67506700259132479e+00; 2.93432433793037184e+00; 3.09987598574363915e+02; 1.25722126343483538e+01; 3.54570992031082310e+00; 2.93666178741321815e+00; 
313; 3.12993368557447354e+02; 1.38268055910713397e+01; 3.71843537190590645e+00; 2.93665733080360081e+00; 3.12984017927875072e+02; 1.28675941589233993e+01; 3.58710729311153642e+00; 2.93977940953382477e+00; 
316; 3.15983615784504821e+02; 1.40688972331705244e+01; 3.75081708307045059e+00; 2.95876846256706116e+00; 3.15975212483262681e+02; 1.30903565513061615e+01; 3.61797486590497641e+00; 2.95894702442727331e+00; 
319; 3.18988326779222234e+02; 1.43131158673102554e+01; 3.78324987322102091e+00; 2.94082488111535900e+00; 3.18980012937002471e+02; 1.33217188214838878e+01; 3.64983826200511396e+00; 2.94205069214477888e+00; 
322; 3.21993391878116086e+02; 1.44738890771059374e+01; 3.80445073694363822e+00; 2.92992772842795857e+00; 3.21985065718853036e+02; 1.34785272714138813e+01; 3.67128100785821676e+00; 2.93198418712824482e+00; 
325; 3.24983363030166004e+02; 1.46847969573623356e+01; 3.83203864393316973e+00; 2.94587927991373144e+00; 3.24975890253489581e+02; 1.36770396109016641e+01; 3.69816959197719797e+00; 2.94579250143613702e+00; 
328; 3.27964417107801580e+02; 1.50939781218241116e+01; 3.88493397364832527e+00; 2.96953814866530319e+00; 3.27958917993149328e+02; 1.40496123586860797e+01; 3.74805611316043930e+00; 2.96811388409570220e+00; 
331; 3.30978756251954223e+02; 1.54054809934885100e+01; 3.92492416444668590e+00; 2.96599674947763514e+00; 3.30972993849386739e+02; 1.43404007364739368e+01; 3.78677585873564260e+00; 2.96321748401960550e+00; 
334; 3.33981701277430204e+02; 1.56638476623475871e+01; 3.95771560614199780e+00; 2.98773092487531811e+00; 3.33975259426878665e+02; 1.45803121668539184e+01; 3.81833734377878464e+00; 2.98181802944150220e+00; 
337; 3.36975322882671094e+02; 1.59813550445287582e+01; 3.99759253606582066e+00; 2.98629042336462680e+00; 3.36969845350139849e+02; 1.48806440416765167e+01; 3.85742592135848472e+00; 2.98594666106047946e+00; 
340; 3.39982450052762317e+02; 1.62433247418158508e+01; 4.03026261441704481e+00; 2.97514420975701466e+00; 3.39977536102423869e+02; 1.51210913295362079e+01; 3.88851986015783924e+00; 2.97627859753142543e+00; 
343; 3.42990764955922657e+02; 1.64518795330527894e+01; 4.05608114403714026e+00; 2.98674537772925852e+00; 3.42985429515397982e+02; 1.53287427393892930e+01; 3.91516671935791694e+00; 2.98568528990264426e+00; 
346; 3.45992641141412946e+02; 1.67198569413624725e+01; 4.08898554516432711e+00; 3.00190013689261281e+00; 3.45987800137459203e+02; 1.55829083817726435e+01; 3.94750041736876378e+00; 3.00221182099879114e+00; 
349; 3.49000970379888884e+02; 1.69917428775145289e+01; 4.12210406659964068e+00; 3.00880078906659154e+00; 3.48996353340511746e+02; 1.58329726824182639e+01; 3.97906513948852014e+00; 3.00872231281123703e+00; 
352; 3.52003699601408300e+02; 1.72414291550364140e+01; 4.15227834664124984e+00; 3.04246559936576677e+00; 3.51998490249953647e+02; 1.60725843188542150e+01; 4.00906248885060190e+00; 3.03986796147978433e+00; 
355; 3.55008237288239570e+02; 1.74785585082794910e+01; 4.18072848381259732e+00; 3.04747386743179094e+00; 3.55002251659841875e+02; 1.62847862218540094e+01; 4.03544063912257389e+00; 3.04652735026882748e+00; 
358; 3.58008530473005294e+02; 1.77252590037483806e+01; 4.21012900452928118e+00; 3.03735175175048999e+00; 3.58002893100085657e+02; 1.65129583104821869e+01; 4.06361291715317918e+00; 3.03782642868958019e+00; 
361; 3.61003845065777739e+02; 1.81077840537371344e+01; 4.25532246359853339e+00; 3.03885258180430284e+00; 3.60998386437284580e+02; 1.68709602428540109e+01; 4.10742713134017468e+00; 3.03518972905180817e+00; 
364; 3.63997232139004041e+02; 1.84703235925965394e+01; 4.29771054534180319e+00; 3.01766439987978830e+00; 3.63992420055720004e+02; 1.71997257471798548e+01; 4.14724827947697605e+00; 3.01238098107652563e+00; 
367; 3.66995549110340676e+02; 1.87603398444198923e+01; 4.33131850987678035e+00; 2.98999811172583518e+00; 3.66990948637330462e+02; 1.74716921672275767e+01; 4.17990553004029053e+00; 2.98400097420226151e+00; 
370; 3.69996972559474614e+02; 1.90498471640873746e+01; 4.36461201009793331e+00; 2.95877032179116339e+00; 3.69991371057936249e+02; 1.77309548803760570e+01; 4.21080519873990688e+00; 2.95621367079142905e+00; 
373; 3.73000606596545822e+02; 1.93619961926934714e+01; 4.40022679242036041e+00; 2.94754645399375370e+00; 3.72994736809480685e+02; 1.80196174824078916e+01; 4.24494873717381171e+00; 2.94474046717142635e+00; 
376; 3.75994272991138757e+02; 1.98539093676695728e+01; 4.45576890884605170e+00; 2.96503330520094188e+00; 3.75988060662403939e+02; 1.84735006162875166e+01; 4.29806445606685550e+00; 2.95748505813468743e+00; 
379; 3.78982174015683484e+02; 2.00962968424405091e+01; 4.48285389865917416e+00; 2.99028807865862323e+00; 3.78976732263539418e+02; 1.86917944051563580e+01; 4.32333817987865032e+00; 2.98298245643201110e+00; 
382; 3.81991201759921580e+02; 2.04006205253396686e+01; 4.51669603984053847e+00; 3.01816283530034202e+00; 3.81984983653893266e+02; 1.89613303232195207e+01; 4.35443507616881220e+00; 3.00986333982648846e+00; 
385; 3.84992394583784744e+02; 2.08197855481725895e+01; 4.56286398063943821e+00; 3.01174832000721615e+00; 3.84985992628259737e+02; 1.93536086376356415e+01; 4.39925134894253489e+00; 3.00528734587288726e+00; 
388; 3.87999392805164518e+02; 2.11376834356619305e+01; 4.59757360647726099e+00; 3.00507965446857916e+00; 3.87992625492934451e+02; 1.96450658301898038e+01; 4.43226933374263066e+00; 2.99983175453377315e+00; 
391; 3.90997317663442345e+02; 2.15187597087431719e+01; 4.63883094257742634e+00; 3.00535676224155379e+00; 3.90990722384608148e+02; 1.99945964487441614e+01; 4.47152215409884235e+00; 3.00192884968759310e+00; 
394; 3.94000468864268669e+02; 2.18928366798193608e+01; 4.67897814271297285e+00; 3.01704792325603677e+00; 3.93994354430904934e+02; 2.03514856126697978e+01; 4.51125855390925601e+00; 3.01447144772897691e+00; 
397; 3.97006422717374051e+02; 2.21639036056833838e+01; 4.70785113978607495e+00; 3.01460471808698438e+00; 3.97000118216190970e+02; 2.06113573454974670e+01; 4.53997327431807207e+00; 3.00987220440797776e+00; 
400; 4.00014891187613443e+02; 2.24201206968410531e+01; 4.73496557003032148e+00; 2.99736426299203318e+00; 4.00008120412810968e+02; 2.08542594772542316e+01; 4.56663919487296344e+00; 2.99574762176547393e+00; 
404; 4.04005115699496400e+02; 2.26278531690880556e+01; 4.75687155583443833e+00; 2.99031408358827822e+00; 4.03998196436800924e+02; 2.10527312112454439e+01; 4.58832518010713564e+00; 2.99211458565892929e+00; 
408; 4.08005111581341225e+02; 2.31822718011196862e+01; 4.81479445800709271e+00; 2.98049767437752244e+00; 4.07997215331004952e+02; 2.15698787499884368e+01; 4.64433751956153440e+00; 2.98665879659564260e+00; 
412; 4.11995275451962016e+02; 2.34998505974460024e+01; 4.84766214541524132e+00; 2.98123626729726077e+00; 4.11986273566884449e+02; 2.18748226045892871e+01; 4.67703262652968466e+00; 2.98953341568117414e+00; 
416; 4.16003002645452284e+02; 2.39834832637803821e+01; 4.89729254260969515e+00; 2.99800744728176038e+00; 4.15994133522319032e+02; 2.23231948863891319e+01; 4.72473919606456150e+00; 3.00137363312076655e+00; 
420; 4.20004695589132496e+02; 2.44270902604589395e+01; 4.94237475429593598e+00; 2.99727957818321489e+00; 4.19995546426408737e+02; 2.27277274848556132e+01; 4.76735856114661605e+00; 3.00268555507872836e+00; 
424; 4.24010652454223646e+02; 2.49791042193553920e+01; 4.99789863288307057e+00; 3.01251522441092945e+00; 4.24001446085210034e+02; 2.32442460389432526e+01; 4.82122846873914668e+00; 3.02039691789253206e+00; 
428; 4.28014753776916677e+02; 2.54661852548638663e+01; 5.04638163250962091e+00; 3.00942251346592471e+00; 4.28004152699314318e+02; 2.36997365542657334e+01; 4.86823574915535939e+00; 3.01334952523454103e+00; 
432; 4.32018035486906001e+02; 2.58345988968957023e+01; 5.08274272594116105e+00; 2.98462725624712233e+00; 4.32007256140034087e+02; 2.40333924838771793e+01; 4.90238103703794170e+00; 2.98506566389142280e+00; 
436; 4.36020593803261590e+02; 2.64009732024669077e+01; 5.13814646518898854e+00; 3.01030171797384405e+00; 4.36009598813182777e+02; 2.45397293743654998e+01; 4.95374981576087059e+00; 3.01203068564081233e+00; 
440; 4.40027780598067409e+02; 2.70302110108874381e+01; 5.19898444402929094e+00; 3.03360647190316612e+00; 4.40016117002658291e+02; 2.51358916464202302e+01; 5.01354484258849276e+00; 3.03464395957931643e+00; 
444; 4.44039828695378105e+02; 2.75307489358342714e+01; 5.24682404992379858e+00; 3.04836156013550452e+00; 4.44027611739519500e+02; 2.55949081163953167e+01; 5.05906569518879756e+00; 3.04866589293043022e+00; 
448; 4.48037478156388204e+02; 2.81378748131741609e+01; 5.30438216958090525e+00; 3.03071692095607448e+00; 4.48025212871103065e+02; 2.61568478993141333e+01; 5.11431444188220574e+00; 3.02933453481519122e+00; 
452; 4.52055595640416470e+02; 2.88140588243068727e+01; 5.36758492704805779e+00; 3.02579414767979449e+00; 4.52041592550232338e+02; 2.67978825863324630e+01; 5.17650003825921790e+00; 3.02251854940722842e+00; 
456; 4.56060411137118933e+02; 2.92694608341167495e+01; 5.40978847355687176e+00; 3.02489174888295320e+00; 4.56046506386832050e+02; 2.72132123628843985e+01; 5.21642114086547171e+00; 3.01994326272778757e+00; 
460; 4.60066763946198307e+02; 2.97187084556476897e+01; 5.45107796964378544e+00; 3.00295122002058479e+00; 4.60051851039207520e+02; 2.76250655912558827e+01; 5.25569948351204097e+00; 2.99761882887150222e+00; 
464; 4.64053075007296002e+02; 3.02020507040542974e+01; 5.49538294822618134e+00; 3.00504957566040121e+00; 4.64038999538278460e+02; 2.80807938369739318e+01; 5.29898791025115568e+00; 3.00114856691440224e+00; 
468; 4.68045444514968722e+02; 3.06246781108849859e+01; 5.53377022534765040e+00; 2.99363435511173437e+00; 4.68032268442899067e+02; 2.84744806068818832e+01; 5.33605091378210084e+00; 2.98955083993923942e+00; 
472; 4.72034527758160891e+02; 3.09515877405002904e+01; 5.56330797048092318e+00; 2.99390356324757834e+00; 4.72020941686629328e+02; 2.87794775982110416e+01; 5.36460986875763890e+00; 2.98927111936486556e+00; 
476; 4.76037043786099389e+02; 3.17383384093823082e+01; 5.63355715044176186e+00; 3.01069810362221846e+00; 4.76023436165280543e+02; 2.95253061621943331e+01; 5.43366882578900334e+00; 3.00193689884921877e+00; 
480; 4.80022828145527569e+02; 3.22918465043565490e+01; 5.68254567778635344e+00; 3.01497154966467340e+00; 4.80009968004136226e+02; 3.00540053838928038e+01; 5.48214429058431651e+00; 3.00544128619966555e+00; 
484; 4.84013125736422921e+02; 3.30352187767879713e+01; 5.74761224264749160e+00; 3.01057979380863383e+00; 4.84000300048349970e+02; 3.07490060099225069e+01; 5.54517861929563161e+00; 3.00193443476407706e+00; 
488; 4.88014745035790838e+02; 3.36289889131601925e+01; 5.79903194482316042e+00; 2.98901258805231373e+00; 4.88000809895807038e+02; 3.12846026818356897e+01; 5.59326398678842551e+00; 2.98384300702394967e+00; 
492; 4.92027096273016468e+02; 3.41381557799615365e+01; 5.84272381445077560e+00; 2.97373060503811049e+00; 4.92011596384227857e+02; 3.17698625376947383e+01; 5.63646414532796403e+00; 2.96900534196299981e+00; 
496; 4.96012619797204593e+02; 3.47468439515576719e+01; 5.89463185383752908e+00; 2.95038043353549773e+00; 4.95997094063795373e+02; 3.23263286473286584e+01; 5.68562399415079955e+00; 2.94276947273641065e+00; 
500; 5.00008220595156104e+02; 3.53555120517728554e+01; 5.94604443925438719e+00; 2.92928918958709161e+00; 4.99993497544970012e+02; 3.29003269652351378e+01; 5.73587697595701140e+00; 2.92410457451517569e+00; 
504; 5.03996740430588488e+02; 3.58395708110206996e+01; 5.98661508585843283e+00; 2.93556216014150984e+00; 5.03983183548889770e+02; 3.33345192079001649e+01; 5.77358090052198314e+00; 2.93183888277361859e+00; 
509; 5.09003886181321263e+02; 3.65034696176875713e+01; 6.04180887775193387e+00; 2.90921279884544326e+00; 5.08990026319751223e+02; 3.39585417016051920e+01; 5.82738725564960980e+00; 2.90522461610415572e+00; 
514; 5.14000064793182219e+02; 3.71144029823230852e+01; 6.09215913926458263e+00; 2.94197391205501102e+00; 5.13986033601407371e+02; 3.45370148215668067e+01; 5.87680353264232203e+00; 2.93957077295978797e+00; 
519; 5.18996105910577853e+02; 3.79626346116658411e+01; 6.16138129381174338e+00; 2.94482446111455642e+00; 5.18980733926292487e+02; 3.53159744338452555e+01; 5.94269326587270452e+00; 2.94446632160451438e+00; 
524; 5.24008108378107977e+02; 3.87936255793677631e+01; 6.22844762630079352e+00; 2.94141959504802974e+00; 5.23991975123226553e+02; 3.60987636062136943e+01; 6.00821930421705908e+00; 2.94334172030117980e+00; 
529; 5.28994878504256576e+02; 3.94979242859617017e+01; 6.28473532109692457e+00; 2.92740400252553057e+00; 5.28979374667290131e+02; 3.67382932305087593e+01; 6.06117709905918023e+00; 2.92784384638521500e+00; 
534; 5.33988923982170036e+02; 4.03675849669179172e+01; 6.35353935131804448e+00; 2.94099598884034874e+00; 5.33974673997565219e+02; 3.75470555360667504e+01; 6.12751288286426288e+00; 2.93872757390317263e+00; 
539; 5.38982114841160296e+02; 4.12331144837809802e+01; 6.42127671143940049e+00; 2.93556259256836327e+00; 5.38967690448816711e+02; 3.83481646908879981e+01; 6.19250521063893444e+00; 2.92988167518971476e+00; 
544; 5.43969735360964364e+02; 4.19627897534305632e+01; 6.47779853075523882e+00; 2.95989861639708840e+00; 5.43956079984819098e+02; 3.90452529130035089e+01; 6.24846572730218774e+00; 2.95174762228564092e+00; 
549; 5.48973769421349743e+02; 4.27771700138161108e+01; 6.54037322868962256e+00; 2.96965423301830800e+00; 5.48960949309307011e+02; 3.97937281996784264e+01; 6.30810615345322656e+00; 2.95752520088574933e+00; 
554; 5.53974521264610075e+02; 4.36645461474557806e+01; 6.60786629567355810e+00; 2.97970566222901345e+00; 5.53961960294830419e+02; 4.06110041135390247e+01; 6.37256283565484871e+00; 2.96906960045449830e+00; 
559; 5.58983072941705359e+02; 4.42860087613392679e+01; 6.65475185382871803e+00; 2.98888859009052998e+00; 5.58972053492132090e+02; 4.11776764278719227e+01; 6.41692258178091279e+00; 2.98235889552290434e+00; 
564; 5.63985185029668628e+02; 4.48566394542462135e+01; 6.69749355885469644e+00; 2.97767073820190342e+00; 5.63973555969665881e+02; 4.17195919577488894e+01; 6.45901638572069459e+00; 2.97339918262738134e+00; 
569; 5.68981794825669226e+02; 4.57376541453777250e+01; 6.76293743258099678e+00; 2.95755288927339777e+00; 5.68969789075186895e+02; 4.25292311674631520e+01; 6.52137397083506887e+00; 2.95329142747785012e+00; 
574; 5.73966833347533225e+02; 4.66566791665600533e+01; 6.83048893855512862e+00; 2.96618963378693046e+00; 5.73956622188818187e+02; 4.33898338013165699e+01; 6.58695317782157375e+00; 2.96660102089334377e+00; 
579; 5.78964193507820028e+02; 4.72955376613551621e+01; 6.87708190706441158e+00; 2.97263826282862142e+00; 5.78954923085347559e+02; 4.39777726246831264e+01; 6.63142071478266537e+00; 2.97429354409071278e+00; 
584; 5.83958271463205051e+02; 4.82124137263874033e+01; 6.94339055905718094e+00; 2.99409675188930136e+00; 5.83949365788619389e+02; 4.48327976645646160e+01; 6.69553835335165370e+00; 2.99276498521869261e+00; 
589; 5.88968945187901568e+02; 4.90961680660854611e+01; 7.00679696186002232e+00; 3.00067762805649663e+00; 5.88959216221120073e+02; 4.56625757412863607e+01; 6.75728587708604955e+00; 3.00201917072695679e+00; 
594; 5.93964837127645978e+02; 4.97514732074890276e+01; 7.05338477469482861e+00; 2.97526028034182399e+00; 5.93957160857012923e+02; 4.62672144119339563e+01; 6.80186586311154695e+00; 2.98000482656395249e+00; 
599; 5.98985986894764778e+02; 5.10081169107696510e+01; 7.14198295598997746e+00; 2.95535884529797421e+00; 5.98977866993119164e+02; 4.73936172247679579e+01; 6.88426665337524213e+00; 2.95896935638485203e+00; 
604; 6.03988023670696180e+02; 5.19884391961114858e+01; 7.21029096248189294e+00; 2.96285395081159963e+00; 6.03981144902412098e+02; 4.83303336039195628e+01; 6.95197655988672736e+00; 2.96767578107372687e+00; 
610; 6.09985679920873622e+02; 5.29798160122924102e+01; 7.27870942871237325e+00; 2.96195083598965958e+00; 6.09978483641884850e+02; 4.92598227564451321e+01; 7.01850125046499329e+00; 2.96444764390818039e+00; 
616; 6.15983554455157218e+02; 5.39982969197254477e+01; 7.34833494499130069e+00; 2.97773205992904488e+00; 6.15974624959030962e+02; 5.02199283045420515e+01; 7.08655659765997470e+00; 2.98160428776091813e+00; 
622; 6.21987127236425181e+02; 5.50333391229168072e+01; 7.41843470112632097e+00; 2.96827521954952767e+00; 6.21977119000286734e+02; 5.11950899464543028e+01; 7.15503783402340954e+00; 2.97211378497061895e+00; 
628; 6.27986889784541063e+02; 5.61359433713957330e+01; 7.49238089619357517e+00; 2.96941010692649776e+00; 6.27978394854666931e+02; 5.22184329565354801e+01; 7.22619998161071209e+00; 2.97024269788795170e+00; 
634; 6.33981437732025370e+02; 5.72162643177049830e+01; 7.56412055429529318e+00; 2.96057953022768094e+00; 6.33973576187998560e+02; 5.32493947443435900e+01; 7.29717044658428282e+00; 2.96326646943219041e+00; 
640; 6.40004279461069245e+02; 5.84398999237563004e+01; 7.64459819807223262e+00; 2.94356338484432900e+00; 6.39996160232603643e+02; 5.43489662220028720e+01; 7.37217413509673491e+00; 2.94434854052741102e+00; 
646; 6.45992703778370355e+02; 5.93278957794243098e+01; 7.70245691611284311e+00; 2.92645534864625656e+00; 6.45984622268390240e+02; 5.51925214434346785e+01; 7.42915102611363931e+00; 2.92451858025574607e+00; 
652; 6.51976841099756939e+02; 6.01999726853671220e+01; 7.75882957350571090e+00; 2.91413541600796178e+00; 6.51970806668751834e+02; 5.59976158981622518e+01; 7.48309853253131863e+00; 2.91695829574965293e+00; 
658; 6.57980106091547896e+02; 6.12795640658723286e+01; 7.82810119366623791e+00; 2.93031312248556297e+00; 6.57974238768152759e+02; 5.70030139580582969e+01; 7.54999008721153508e+00; 2.93434747019016884e+00; 
664; 6.63983215886835865e+02; 6.26217540754326265e+01; 7.91337300833074586e+00; 2.94742555391986949e+00; 6.63978314100460466e+02; 5.82497583481086423e+01; 7.63212212100079768e+00; 2.94980330340188690e+00; 
670; 6.69989572814770213e+02; 6.37614220413997401e+01; 7.98506814718623126e+00; 2.95901316296990613e+00; 6.69985940626688148e+02; 5.93001372268267346e+01; 7.70064539898110301e+00; 2.96132554494623967e+00; 
676; 6.75973160899149775e+02; 6.48840841522463592e+01; 8.05502103131406955e+00; 2.93473894741500496e+00; 6.75969356838220847e+02; 6.02874268081463782e+01; 7.76443737850866889e+00; 2.93743119624280258e+00; 
682; 6.81993174961573345e+02; 6.60915692300116859e+01; 8.12966928287136348e+00; 2.92557476264878069e+00; 6.81987446476246873e+02; 6.14070441325748675e+01; 7.83625462460327871e+00; 2.92960654771936602e+00; 
688; 6.87978505363697423e+02; 6.71683089901748502e+01; 8.19559924415445806e+00; 2.94166773268442139e+00; 6.87973616458315746e+02; 6.24158670114163456e+01; 7.90032726664816742e+00; 2.94516511098825218e+00; 
694; 6.93973822847087263e+02; 6.82396919874672818e+01; 8.26069045202230789e+00; 2.92475077900093838e+00; 6.93968902914888190e+02; 6.33974020220174097e+01; 7.96218782705577155e+00; 2.92800420078640800e+00; 
700; 6.99981463266318883e+02; 6.93962320917876383e+01; 8.33041946610682515e+00; 2.93007734146489707e+00; 6.99976640537956655e+02; 6.44859785344815606e+01; 8.03028224099348620e+00; 2.92942449571311503e+00; 
706; 7.05987909484891475e+02; 7.05893830493963179e+01; 8.40174010957497153e+00; 2.96525797727190366e+00; 7.05983454298244851e+02; 6.56456450664085054e+01; 8.10218311976234595e+00; 2.96664806541103765e+00; 
713; 7.13020501872849536e+02; 7.24715248564179859e+01; 8.51299621341557966e+00; 2.95391930916353784e+00; 7.13013593669132433e+02; 6.73865434934732548e+01; 8.20891946029642305e+00; 2.95809269453934087e+00; 
720; 7.20046358215338046e+02; 7.38985707447969418e+01; 8.59630279019228283e+00; 2.93289099651913832e+00; 7.20037060260184830e+02; 6.87134980443121890e+01; 8.28927768755685079e+00; 2.93796366342707671e+00; 
727; 7.27037954325242936e+02; 7.56728721847717907e+01; 8.69893278821990634e+00; 2.93571175708003240e+00; 7.27028891985868654e+02; 7.03317219582810935e+01; 8.38635124541258747e+00; 2.94356459934423675e+00; 
734; 7.34065448946646939e+02; 7.72147152952006195e+01; 8.78694666710702066e+00; 2.93817474615415053e+00; 7.34056485379916126e+02; 7.17685266790575582e+01; 8.47144238491372015e+00; 2.94622597217853599e+00; 
741; 7.41065025316989249e+02; 7.87040676946740518e+01; 8.87129299498244528e+00; 2.93049931870600178e+00; 7.41055377519529998e+02; 7.31707834346335773e+01; 8.55381299567415354e+00; 2.94033604247718738e+00; 
748; 7.48069429089428354e+02; 8.02400560797505875e+01; 8.95741233176706686e+00; 2.89639630140465787e+00; 7.48061637874692224e+02; 7.46322660080151365e+01; 8.63877692618686233e+00; 2.90799289580962750e+00; 
755; 7.55084211200923619e+02; 8.18360482730715120e+01; 9.04593592430933668e+00; 2.91576808908165663e+00; 7.55075123208174205e+02; 7.61292935304139178e+01; 8.72488682069903376e+00; 2.92599041279612848e+00; 
