name=GeneralizedHyperLogLog;numRegisters=256;q=65534;base=1.00099999999999989e+00;a=3.90625000000000000e-03;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
11345; 1.13827236592217960e+04; 4.90056236952166480e+05; 6.99023005692287484e+02; 3.18165657441817329e+00; 1.13827236523597949e+04; 4.90056235778261733e+05; 6.99023005222928305e+02; 3.18165655148744264e+00; 
11458; 1.14955822496966448e+04; 5.02492046716434299e+05; 7.07869777024115820e+02; 3.18669431795900815e+00; 1.14955822427076546e+04; 5.02492045611803827e+05; 7.07869776614924604e+02; 3.18669428840242697e+00; 
11572; 1.16088007147300668e+04; 5.10384342572127527e+05; 7.13463418801192120e+02; 3.18777262199925726e+00; 1.16088007076971189e+04; 5.10384341306845017e+05; 7.13463418277232904e+02; 3.18777258418801823e+00; 
11687; 1.17252163783616670e+04; 5.23984348962635966e+05; 7.22858117051717500e+02; 3.21815108351056045e+00; 1.17252163708128919e+04; 5.23984346994259162e+05; 7.22858116089286682e+02; 3.21815104354591153e+00; 
11803; 1.18404974341221714e+04; 5.34562893892630236e+05; 7.30175894101472863e+02; 3.23069501328555431e+00; 1.18404974264954071e+04; 5.34562892051724833e+05; 7.30175893232545832e+02; 3.23069498209627648e+00; 
11921; 1.19596799823264282e+04; 5.45640193253535777e+05; 7.37661204226415407e+02; 3.19338975811153958e+00; 1.19596799747775713e+04; 5.45640191133486223e+05; 7.37661203185241789e+02; 3.19338972315870606e+00; 
12040; 1.20783535735443184e+04; 5.54033304306238308e+05; 7.43345348880734150e+02; 3.23813400283721764e+00; 1.20783535661374299e+04; 5.54033302223381004e+05; 7.43345347861895107e+02; 3.23813396498427997e+00; 
12160; 1.22002043513188182e+04; 5.66038268431854667e+05; 7.51280159838453528e+02; 3.21049885082019593e+00; 1.22002043438513847e+04; 5.66038266993022291e+05; 7.51280159280480120e+02; 3.21049881093682288e+00; 
12281; 1.23222735408547433e+04; 5.77792694006546866e+05; 7.59005394468220175e+02; 3.23154378088379346e+00; 1.23222735332669145e+04; 5.77792692828307394e+05; 7.59005394104663310e+02; 3.23154373285418162e+00; 
12403; 1.24459005405539629e+04; 5.88058237963140826e+05; 7.65648601894704825e+02; 3.21393496632092468e+00; 1.24459005328655130e+04; 5.88058236456497805e+05; 7.65648601341601761e+02; 3.21393491434481859e+00; 
12527; 1.25695448130784407e+04; 5.97564647172634723e+05; 7.71851401535784703e+02; 3.19126781323882858e+00; 1.25695448049180941e+04; 5.97564646180494339e+05; 7.71851401342883264e+02; 3.19126777114985183e+00; 
12652; 1.26947645186180853e+04; 6.10156868686044822e+05; 7.79953886222389315e+02; 3.18188285683404493e+00; 1.26947645107162461e+04; 6.10156867311695823e+05; 7.79953885774599371e+02; 3.18188281657078154e+00; 
12778; 1.28232885025679007e+04; 6.22763933683756157e+05; 7.87853339917344556e+02; 3.19276204171247224e+00; 1.28232884949313757e+04; 6.22763932320098393e+05; 7.87853339490890562e+02; 3.19276200793685128e+00; 
12905; 1.29509608000443277e+04; 6.37346965033372166e+05; 7.97016041176501403e+02; 3.21790340930223584e+00; 1.29509607923813328e+04; 6.37346964419156895e+05; 7.97016041233068563e+02; 3.21790337868038367e+00; 
13034; 1.30815998856931292e+04; 6.51842500286620460e+05; 8.05963244303740453e+02; 3.23497020079915254e+00; 1.30815998775553071e+04; 6.51842498405996477e+05; 8.05963243617667104e+02; 3.23497016595693898e+00; 
13164; 1.32136470127609318e+04; 6.65778231878335122e+05; 8.14440547862303674e+02; 3.20934160207955577e+00; 1.32136470047754119e+04; 6.65778230346253025e+05; 8.14440547408518796e+02; 3.20934157403967868e+00; 
13295; 1.33465011591632883e+04; 6.81559822934835567e+05; 8.23958405224235776e+02; 3.19627879462163067e+00; 1.33465011507649888e+04; 6.81559821323361131e+05; 8.23958404771289565e+02; 3.19627876054221138e+00; 
13427; 1.34772536042040610e+04; 6.95815114094144199e+05; 8.32640192014921581e+02; 3.17943469980894955e+00; 1.34772535956918837e+04; 6.95815112391353352e+05; 8.32640191506142628e+02; 3.17943467720742534e+00; 
13561; 1.36114618019990648e+04; 7.09058627120145946e+05; 8.40542820836128953e+02; 3.17377319169343286e+00; 1.36114617933455756e+04; 7.09058626224725740e+05; 8.40542820822990734e+02; 3.17377316707536128e+00; 
13696; 1.37469545533017099e+04; 7.19110035908474587e+05; 8.46471304538025038e+02; 3.12479869413672162e+00; 1.37469545448056706e+04; 7.19110034132562461e+05; 8.46471304000443524e+02; 3.12479867828575131e+00; 
13832; 1.38837384800204964e+04; 7.32496168934049318e+05; 8.54294620502323141e+02; 3.14561424686271707e+00; 1.38837384716568831e+04; 7.32496167295239284e+05; 8.54294620049694345e+02; 3.14561422823802461e+00; 
13970; 1.40217939007844143e+04; 7.47111139861080912e+05; 8.62802718877617394e+02; 3.13559330815515214e+00; 1.40217938923849197e+04; 7.47111138863952830e+05; 8.62802718803994935e+02; 3.13559328815780480e+00; 
14109; 1.41620777669640211e+04; 7.62851541869068635e+05; 8.71799456597202948e+02; 3.11660848729574802e+00; 1.41620777585543929e+04; 7.62851540848311386e+05; 8.71799456523775916e+02; 3.11660848162577331e+00; 
14250; 1.43035128625923790e+04; 7.82008498216553126e+05; 8.82691832835062428e+02; 3.13943321115194074e+00; 1.43035128537897854e+04; 7.82008497188953916e+05; 8.82691832786636610e+02; 3.13943320418758542e+00; 
14392; 1.44466872729326969e+04; 7.97959432051748619e+05; 8.91610191861290787e+02; 3.12802940120494277e+00; 1.44466872642072140e+04; 7.97959430787811172e+05; 8.91610191687678366e+02; 3.12802939361708754e+00; 
14535; 1.45906920457988617e+04; 8.14045377357270103e+05; 9.00524165912280978e+02; 3.09439747869677317e+00; 1.45906920368853425e+04; 8.14045375771394698e+05; 9.00524165582996261e+02; 3.09439747867423876e+00; 
14680; 1.47390991028631452e+04; 8.34560156633273233e+05; 9.11629010439034118e+02; 3.10064106173666731e+00; 1.47390990937415900e+04; 8.34560153836088837e+05; 9.11629009496193703e+02; 3.10064106487859492e+00; 
14826; 1.48866647662298292e+04; 8.49764228537191870e+05; 9.19828252814332018e+02; 3.09713549294958490e+00; 1.48866647566847296e+04; 8.49764225741919829e+05; 9.19828251924399751e+02; 3.09713550811668314e+00; 
14974; 1.50357278489181735e+04; 8.71256376661568414e+05; 9.31367837822147521e+02; 3.08233862061593156e+00; 1.50357278394353234e+04; 8.71256374045577832e+05; 9.31367837046257250e+02; 3.08233863511993134e+00; 
15123; 1.51848039372876410e+04; 8.89832243313624174e+05; 9.41282378805299345e+02; 3.07698127735733484e+00; 1.51848039278650722e+04; 8.89832240368307335e+05; 9.41282377859467942e+02; 3.07698129018603295e+00; 
15274; 1.53362542537220470e+04; 9.09650475032792659e+05; 9.51722061804974487e+02; 3.10133630809969363e+00; 1.53362542442923186e+04; 9.09650471477433806e+05; 9.51722060553938945e+02; 3.10133632388119862e+00; 
15426; 1.54903413163272926e+04; 9.31717023922167020e+05; 9.63108103452273440e+02; 3.12274031518851469e+00; 1.54903413064128545e+04; 9.31717020425120951e+05; 9.63108102299120787e+02; 3.12274032573459337e+00; 
15580; 1.56452344599398348e+04; 9.50609291155477520e+05; 9.72807152724449452e+02; 3.12105432092189128e+00; 1.56452344498189723e+04; 9.50609286750374245e+05; 9.72807151139007487e+02; 3.12105432368309810e+00; 
15735; 1.58036525115567474e+04; 9.75110576142095379e+05; 9.85087513269280294e+02; 3.13366490892494909e+00; 1.58036525014248782e+04; 9.75110569434395176e+05; 9.85087510570763470e+02; 3.13366490483321858e+00; 
15892; 1.59633321222549821e+04; 9.93956239729752298e+05; 9.94418406941648414e+02; 3.13992423676721844e+00; 1.59633321116231054e+04; 9.93956233076218632e+05; 9.94418404358853195e+02; 3.13992423386779373e+00; 
16050; 1.61214089298233739e+04; 1.00802752261034318e+06; 1.00146307338404586e+03; 3.12662578590523799e+00; 1.61214089197193862e+04; 1.00802751706147310e+06; 1.00146307133412370e+03; 3.12662577222002547e+00; 
16210; 1.62843968063328539e+04; 1.03296573648249381e+06; 1.01362263771581104e+03; 3.13347653639640056e+00; 1.62843967957581754e+04; 1.03296572971285018e+06; 1.01362263515263169e+03; 3.13347652251206688e+00; 
16372; 1.64482520474122939e+04; 1.05642953914684197e+06; 1.02499520214109702e+03; 3.14444156948465325e+00; 1.64482520366489625e+04; 1.05642953180527221e+06; 1.02499519936054276e+03; 3.14444155524716029e+00; 
16535; 1.66114686878507855e+04; 1.07773785766490432e+06; 1.03532139813841582e+03; 3.13198227401694629e+00; 1.66114686775740120e+04; 1.07773784833292523e+06; 1.03532139439065077e+03; 3.13198226420142456e+00; 
16700; 1.67770686008939701e+04; 1.09546920414858428e+06; 1.04380536255799893e+03; 3.12009456892061454e+00; 1.67770685903414778e+04; 1.09546919570822548e+06; 1.04380535929405551e+03; 3.12009455148502513e+00; 
16866; 1.69436855820878445e+04; 1.12054638819530443e+06; 1.05570419082761123e+03; 3.12454195949315450e+00; 1.69436855711226672e+04; 1.12054637864013645e+06; 1.05570418710900594e+03; 3.12454193810097980e+00; 
17034; 1.71117944338218804e+04; 1.14728768638139428e+06; 1.06828634384593715e+03; 3.15034677269485197e+00; 1.71117944227835142e+04; 1.14728767676941259e+06; 1.06828634015099897e+03; 3.15034674723478458e+00; 
17204; 1.72841596962219955e+04; 1.17213347677024640e+06; 1.07967953572893612e+03; 3.17107564327092151e+00; 1.72841596844921696e+04; 1.17213346477898024e+06; 1.07967953104664252e+03; 3.17107561455731091e+00; 
17376; 1.74591031640508845e+04; 1.19960654101284523e+06; 1.09210823874631365e+03; 3.19458396225259511e+00; 1.74591031513940106e+04; 1.19960652877055551e+06; 1.09210823410454395e+03; 3.19458393302600419e+00; 
17549; 1.76332703926270588e+04; 1.22305745476199198e+06; 1.10270392929764284e+03; 3.17700538266924548e+00; 1.76332703796405549e+04; 1.22305744040404749e+06; 1.10270392377976464e+03; 3.17700535093409275e+00; 
17724; 1.78085019272634272e+04; 1.24694492019379186e+06; 1.11346501717951105e+03; 3.19381069686253083e+00; 1.78085019143689351e+04; 1.24694490607296210e+06; 1.11346501181714120e+03; 3.19381065702514011e+00; 
17901; 1.79864334305406810e+04; 1.26943051160041569e+06; 1.12344632294849316e+03; 3.19533195549540672e+00; 1.79864334170840630e+04; 1.26943049867884559e+06; 1.12344631822093606e+03; 3.19533191353426282e+00; 
18080; 1.81659405956006594e+04; 1.29427646181169082e+06; 1.13441203971021969e+03; 3.18567246067132137e+00; 1.81659405814918828e+04; 1.29427644793889439e+06; 1.13441203466453885e+03; 3.18567242615830493e+00; 
18260; 1.83489095519975381e+04; 1.31843722917011403e+06; 1.14478483599920310e+03; 3.17669737903797289e+00; 1.83489095372181255e+04; 1.31843721505054529e+06; 1.14478483098013271e+03; 3.17669733916064123e+00; 
18442; 1.85310984602713688e+04; 1.34225427589955344e+06; 1.15512585473481272e+03; 3.17190599675886453e+00; 1.85310984450712785e+04; 1.34225426051103906e+06; 1.15512584924627049e+03; 3.17190596479832765e+00; 
18626; 1.87129786784351309e+04; 1.36046745110965078e+06; 1.16314322446005303e+03; 3.15700185314218684e+00; 1.87129786634627417e+04; 1.36046743492657668e+06; 1.16314321862305428e+03; 3.15700182570655619e+00; 
18812; 1.89001451179943106e+04; 1.39236241391536198e+06; 1.17668723630756335e+03; 3.15165530934716420e+00; 1.89001451025114475e+04; 1.39236239626086340e+06; 1.17668722996559427e+03; 3.15165528530609995e+00; 
19000; 1.90874981454934823e+04; 1.40953070132647525e+06; 1.18400792896910025e+03; 3.14739654460711593e+00; 1.90874981301683802e+04; 1.40953068497101706e+06; 1.18400792319478523e+03; 3.14739652704858885e+00; 
19189; 1.92764366070214273e+04; 1.43506717751340708e+06; 1.19474767933066801e+03; 3.12816068517231649e+00; 1.92764365914769696e+04; 1.43506716092538740e+06; 1.19474767352619278e+03; 3.12816066627667455e+00; 
19380; 1.94681284943944738e+04; 1.46456961163762654e+06; 1.20698093610188675e+03; 3.13914423140447285e+00; 1.94681284791522812e+04; 1.46456959331943234e+06; 1.20698092962637838e+03; 3.13914420732786947e+00; 
19573; 1.96658391129566953e+04; 1.49426878725254047e+06; 1.21887230108735207e+03; 3.17344975593930956e+00; 1.96658390969932079e+04; 1.49426876743081282e+06; 1.21887229417207323e+03; 3.17344971987903302e+00; 
19768; 1.98601770813798503e+04; 1.51970487591568497e+06; 1.22931210910166806e+03; 3.13012941152904123e+00; 1.98601770656602494e+04; 1.51970485814331239e+06; 1.22931210305177683e+03; 3.13012938299011489e+00; 
19965; 2.00582318723166718e+04; 1.56051539618174639e+06; 1.24572196503316377e+03; 3.15107710732460999e+00; 2.00582318559759806e+04; 1.56051537450401345e+06; 1.24572195755525195e+03; 3.15107707992643427e+00; 
20164; 2.02575878239488557e+04; 1.58691378130153986e+06; 1.25624643303376229e+03; 3.13282700266970515e+00; 2.02575878078689093e+04; 1.58691376057908544e+06; 1.25624642598391802e+03; 3.13282698969402418e+00; 
20365; 2.04589169128240355e+04; 1.61872152868642728e+06; 1.26881879800547608e+03; 3.13825757655460125e+00; 2.04589168968223603e+04; 1.61872150736762513e+06; 1.26881879078884549e+03; 3.13825756079531537e+00; 
20568; 2.06601544656047627e+04; 1.64626162574616633e+06; 1.27975356229833142e+03; 3.14485692233654834e+00; 2.06601544496561073e+04; 1.64626160326631856e+06; 1.27975355466390374e+03; 3.14485691029960401e+00; 
20773; 2.08679386016131029e+04; 1.68565464539883262e+06; 1.29485184763453549e+03; 3.12315069627488207e+00; 2.08679385845998404e+04; 1.68565462236831733e+06; 1.29485183998885805e+03; 3.12315068566619392e+00; 
20980; 2.10758746302943182e+04; 1.72049610362219880e+06; 1.30816824563514456e+03; 3.10871522441905368e+00; 2.10758746129895735e+04; 1.72049608107006410e+06; 1.30816823828365750e+03; 3.10871521721801924e+00; 
21189; 2.12855910381675021e+04; 1.74675882014423562e+06; 1.31811569730807923e+03; 3.09317099763105174e+00; 2.12855910207212110e+04; 1.74675879704207415e+06; 1.31811568982321342e+03; 3.09317099540128160e+00; 
21400; 2.14979221060612981e+04; 1.78133732086305926e+06; 1.33107046470410160e+03; 3.09376146233130589e+00; 2.14979220883814851e+04; 1.78133729992458201e+06; 1.33107045813945729e+03; 3.09376145329306507e+00; 
21613; 2.17123382723069772e+04; 1.80895485968981287e+06; 1.34130040160468570e+03; 3.10115830378200252e+00; 2.17123382547027431e+04; 1.80895483974055829e+06; 1.34130039547193314e+03; 3.10115829879927674e+00; 
21829; 2.19297230741545900e+04; 1.84722392013488570e+06; 1.35538879384024858e+03; 3.11529258622365735e+00; 2.19297230574063178e+04; 1.84722389844869613e+06; 1.35538878708488073e+03; 3.11529258363638828e+00; 
22047; 2.21490080973349541e+04; 1.89103335698749917e+06; 1.37135980146189468e+03; 3.12952689662188188e+00; 2.21490080802218909e+04; 1.89103333271707944e+06; 1.37135979388580904e+03; 3.12952688997472617e+00; 
22267; 2.23675046279313829e+04; 1.92212840428289142e+06; 1.38276072552239884e+03; 3.12117953714501661e+00; 2.23675046116040830e+04; 1.92212838366874703e+06; 1.38276071925516931e+03; 3.12117953578230090e+00; 
22489; 2.25923253329653999e+04; 1.96034516975304228e+06; 1.39630549856420794e+03; 3.13486885547844674e+00; 2.25923253158350126e+04; 1.96034514964641770e+06; 1.39630549263190437e+03; 3.13486886066416615e+00; 
22713; 2.28173884023307000e+04; 1.99773985040750122e+06; 1.40955415357705874e+03; 3.13517701667769888e+00; 2.28173883845959899e+04; 1.99773983089865465e+06; 1.40955414797023650e+03; 3.13517701377928049e+00; 
22940; 2.30451236451396144e+04; 2.03908724517152598e+06; 1.42409138204122291e+03; 3.12078316636653241e+00; 2.30451236274402800e+04; 2.03908722694681655e+06; 1.42409137694903552e+03; 3.12078316454544158e+00; 
23169; 2.32746752292237470e+04; 2.08254632707499550e+06; 1.43922863819600047e+03; 3.14750920335079520e+00; 2.32746752114585943e+04; 2.08254631327792397e+06; 1.43922863470717448e+03; 3.14750920296788994e+00; 
23400; 2.35067390405831138e+04; 2.11541483670899831e+06; 1.45052459955851009e+03; 3.12769601228481609e+00; 2.35067390235098137e+04; 2.11541482287539728e+06; 1.45052459604639671e+03; 3.12769601771079975e+00; 
23633; 2.37399582266953548e+04; 2.16146567046161229e+06; 1.46629656216053604e+03; 3.12124371648395238e+00; 2.37399582089758915e+04; 2.16146565550914127e+06; 1.46629655835434323e+03; 3.12124371636741671e+00; 
23869; 2.39767442120019768e+04; 2.20369220720509812e+06; 1.48056860428187269e+03; 3.10201725192472866e+00; 2.39767441954588030e+04; 2.20369219289393630e+06; 1.48056860065276601e+03; 3.10201725193197086e+00; 
24107; 2.42138848960113719e+04; 2.25097865022035409e+06; 1.49651403910053318e+03; 3.12878144799549585e+00; 2.42138848793396428e+04; 2.25097863428830169e+06; 1.49651403496821536e+03; 3.12878144987428231e+00; 
24348; 2.44540555075812445e+04; 2.29592520712665468e+06; 1.51151494747432980e+03; 3.13782970926012839e+00; 2.44540554906581929e+04; 2.29592519338693935e+06; 1.51151494411672979e+03; 3.13782971672058819e+00; 
24591; 2.46919685089691448e+04; 2.34369181225636881e+06; 1.52757885965108744e+03; 3.15386444236912666e+00; 2.46919684930410367e+04; 2.34369179777788790e+06; 1.52757885596486130e+03; 3.15386443179621034e+00; 
24836; 2.49394406822973433e+04; 2.39058512830832554e+06; 1.54268763965819971e+03; 3.14692507245568098e+00; 2.49394406655099992e+04; 2.39058511187321227e+06; 1.54268763545705087e+03; 3.14692506411152806e+00; 
25084; 2.51897967084446682e+04; 2.43967870988911018e+06; 1.55835996046208697e+03; 3.13932345468190599e+00; 2.51897966911163821e+04; 2.43967869186782511e+06; 1.55835995585636283e+03; 3.13932345938031521e+00; 
25334; 2.54397079160584763e+04; 2.49781857741298387e+06; 1.57690976720152184e+03; 3.14805112794211617e+00; 2.54397078989258880e+04; 2.49781856059811916e+06; 1.57690976301840783e+03; 3.14805112400423148e+00; 
25587; 2.56954560840532249e+04; 2.55454669691616204e+06; 1.59461091641441089e+03; 3.12819490000328182e+00; 2.56954560664583551e+04; 2.55454667837238777e+06; 1.59461091179660161e+03; 3.12819489748454149e+00; 
25842; 2.59573936332050325e+04; 2.62345856051360071e+06; 1.61559365866834901e+03; 3.15184001304201811e+00; 2.59573936151031739e+04; 2.62345853564773640e+06; 1.61559365226567070e+03; 3.15184001492149024e+00; 
26100; 2.62181459488913824e+04; 2.67898826937859226e+06; 1.63249190017565866e+03; 3.15310556357975269e+00; 2.62181459306100951e+04; 2.67898824605686450e+06; 1.63249189435572407e+03; 3.15310556213505944e+00; 
26361; 2.64788081897901211e+04; 2.72793119180745259e+06; 1.64743813911958637e+03; 3.13837211273918504e+00; 2.64788081712817329e+04; 2.72793116678360524e+06; 1.64743813284834664e+03; 3.13837211778219949e+00; 
26624; 2.67422101608974954e+04; 2.78898049684975762e+06; 1.66583518233657765e+03; 3.10226718106695953e+00; 2.67422101423309468e+04; 2.78898047153594391e+06; 1.66583517605615907e+03; 3.10226719713946641e+00; 
26890; 2.70071866169512141e+04; 2.85223553835270740e+06; 1.68478569413449327e+03; 3.08562655358672355e+00; 2.70071865989805883e+04; 2.85223551307975408e+06; 1.68478568788410189e+03; 3.08562656838779814e+00; 
27158; 2.72743224535064146e+04; 2.90790760855554696e+06; 1.70128677634481824e+03; 3.05499754544739632e+00; 2.72743224360288623e+04; 2.90790758446077397e+06; 1.70128677045849327e+03; 3.05499755924834426e+00; 
27429; 2.75469142272427089e+04; 2.97481122053739475e+06; 1.72072875711168354e+03; 3.05146130521622982e+00; 2.75469142098757548e+04; 2.97481119149052026e+06; 1.72072874986148827e+03; 3.05146132191428476e+00; 
27703; 2.78238576288419790e+04; 3.04598732509467332e+06; 1.74108608593756389e+03; 3.06325031933058511e+00; 2.78238576112189112e+04; 3.04598729556890577e+06; 1.74108607868173999e+03; 3.06325034355653170e+00; 
27980; 2.81011439722106588e+04; 3.09611771646335255e+06; 1.75540361582753712e+03; 3.05460964929767265e+00; 2.81011439549045208e+04; 3.09611768800255330e+06; 1.75540360891523869e+03; 3.05460967825530494e+00; 
28259; 2.83832687929882122e+04; 3.15135168534884229e+06; 1.77084978257279067e+03; 3.03462173507092237e+00; 2.83832687758044776e+04; 3.15135165875797579e+06; 1.77084977627071203e+03; 3.03462176981747911e+00; 
28541; 2.86685505161835681e+04; 3.21306955992918974e+06; 1.78795985015057522e+03; 3.03522103803705301e+00; 2.86685504983800165e+04; 3.21306953148954641e+06; 1.78795984346757132e+03; 3.03522107151793552e+00; 
28826; 2.89529700407566379e+04; 3.28307593893909687e+06; 1.80747186636178867e+03; 3.04952931853658260e+00; 2.89529700225076194e+04; 3.28307591242797812e+06; 1.80747186030995886e+03; 3.04952934554152177e+00; 
29114; 2.92415142292618257e+04; 3.35376638670513779e+06; 1.82688437183115047e+03; 3.04457497286916645e+00; 2.92415142124118865e+04; 3.35376635913905967e+06; 1.82688436546269782e+03; 3.04457499671934162e+00; 
29405; 2.95335021806105688e+04; 3.42463393040978396e+06; 1.84610972587983633e+03; 3.03471706627491278e+00; 2.95335021624132169e+04; 3.42463390302491235e+06; 1.84610971972958941e+03; 3.03471709078281870e+00; 
29699; 2.98329053246300464e+04; 3.51104592975287931e+06; 1.86898777250911121e+03; 3.02704471586307866e+00; 2.98329053055604345e+04; 3.51104590125123737e+06; 1.86898776625048595e+03; 3.02704474309836513e+00; 
29995; 3.01306929284194230e+04; 3.58834859153672634e+06; 1.88942743197871391e+03; 3.05409192997097323e+00; 3.01306929094406914e+04; 3.58834855702234479e+06; 1.88942742420815262e+03; 3.05409195359630292e+00; 
30294; 3.04331249528827684e+04; 3.65331792165536480e+06; 1.90629540447977251e+03; 3.09417949843782258e+00; 3.04331249325628523e+04; 3.65331788928958913e+06; 1.90629539747358649e+03; 3.09417952105646599e+00; 
30596; 3.07386396175969421e+04; 3.73615618323541805e+06; 1.92764367109878617e+03; 3.10162912260658485e+00; 3.07386395976877393e+04; 3.73615615409783693e+06; 1.92764366501417953e+03; 3.10162913981395594e+00; 
30901; 3.10465444446814181e+04; 3.81270442941089952e+06; 1.94718289948153097e+03; 3.09825173603020421e+00; 3.10465444247296437e+04; 3.81270439852182101e+06; 1.94718289304111318e+03; 3.09825175246135709e+00; 
31210; 3.13629380647109974e+04; 3.88072597308192961e+06; 1.96401016327421212e+03; 3.13427010548996821e+00; 3.13629380445083007e+04; 3.88072594167385111e+06; 1.96401015685150537e+03; 3.13427012102669522e+00; 
31522; 3.16794561369641415e+04; 3.96230546294149570e+06; 1.98431676601136792e+03; 3.15457101210354729e+00; 3.16794561162306236e+04; 3.96230543283711001e+06; 1.98431676007100441e+03; 3.15457102632536346e+00; 
31837; 3.19968611287731292e+04; 4.03965182845317246e+06; 2.00352096269557069e+03; 3.13363914647305108e+00; 3.19968611081277668e+04; 4.03965179900974408e+06; 2.00352095699494021e+03; 3.13363915082551303e+00; 
32155; 3.23176601768603432e+04; 4.11878648179082479e+06; 2.02295035743702260e+03; 3.18129204992477232e+00; 3.23176601566931422e+04; 4.11878645311940135e+06; 2.02295035197207039e+03; 3.18129205701679707e+00; 
32476; 3.26359095672303301e+04; 4.20233125135032553e+06; 2.04371235296423151e+03; 3.15337346538857988e+00; 3.26359095472099725e+04; 4.20233122576112114e+06; 2.04371234827023954e+03; 3.15337347754154296e+00; 
32800; 3.29618061162534068e+04; 4.27440753604208119e+06; 2.06112258654963989e+03; 3.18394691512528016e+00; 3.29618060957608468e+04; 4.27440751106588915e+06; 2.06112258209948914e+03; 3.18394691887541326e+00; 
33128; 3.32939192705532696e+04; 4.36510037569602113e+06; 2.08268364648956003e+03; 3.20494248017315764e+00; 3.32939192498535049e+04; 4.36510034885165934e+06; 2.08268364169398728e+03; 3.20494247433133772e+00; 
33459; 3.36210781545391656e+04; 4.44205397302120272e+06; 2.10137684503337459e+03; 3.23296337552206525e+00; 3.36210781354169449e+04; 4.44205394700430334e+06; 2.10137684031781009e+03; 3.23296335952723179e+00; 
33793; 3.39533030975140427e+04; 4.53492254267345276e+06; 2.12349369191455435e+03; 3.21589044155332759e+00; 3.39533030789050026e+04; 4.53492252207969595e+06; 2.12349368847031519e+03; 3.21589043301963118e+00; 
34130; 3.42895479901181898e+04; 4.58747072345457599e+06; 2.13588744139382379e+03; 3.23212338287533063e+00; 3.42895479713028908e+04; 4.58747070592104923e+06; 2.13588743869477776e+03; 3.23212336864873340e+00; 
34471; 3.46325577445735835e+04; 4.67313666259084828e+06; 2.15569843850182087e+03; 3.25817516887360714e+00; 3.46325577255679091e+04; 4.67313663900437206e+06; 2.15569843445546121e+03; 3.25817513429669559e+00; 
34815; 3.49754266723702021e+04; 4.78373448663884122e+06; 2.18128351422528931e+03; 3.25719696636291633e+00; 3.49754266528206208e+04; 4.78373446125690266e+06; 2.18128350984499275e+03; 3.25719693682255684e+00; 
35163; 3.53233935906548068e+04; 4.87003449822728708e+06; 2.20097896271276022e+03; 3.25020641952766942e+00; 3.53233935708351128e+04; 4.87003446750344895e+06; 2.20097895717749907e+03; 3.25020639607187345e+00; 
35514; 3.56715285578515322e+04; 4.97002099614214897e+06; 2.22378185746790678e+03; 3.22883696125738950e+00; 3.56715285394008970e+04; 4.97002096391659137e+06; 2.22378185152924016e+03; 3.22883693619494849e+00; 
35869; 3.60299926184414726e+04; 5.08933093396954052e+06; 2.25020272659530337e+03; 3.26985259921286842e+00; 3.60299925993410579e+04; 5.08933089964033477e+06; 2.25020272033382025e+03; 3.26985256249020839e+00; 
36227; 3.63932722043343747e+04; 5.19124419428834692e+06; 2.27235511053052551e+03; 3.28176438850010443e+00; 3.63932721856609060e+04; 5.19124415986117441e+06; 2.27235510432166757e+03; 3.28176435024368773e+00; 
36589; 3.67536785083610666e+04; 5.29320586082057189e+06; 2.29479560085523462e+03; 3.29040998999814827e+00; 3.67536784891060815e+04; 5.29320582100757491e+06; 2.29479559356238815e+03; 3.29040996044290868e+00; 
36954; 3.71218346164679970e+04; 5.40215570727357082e+06; 2.31818619804115815e+03; 3.29293842773592127e+00; 3.71218345967791247e+04; 5.40215566472544894e+06; 2.31818619028960984e+03; 3.29293840366494539e+00; 
37323; 3.74967249432743483e+04; 5.52218950593931414e+06; 2.34350360572020645e+03; 3.26614907850602387e+00; 3.74967249239350494e+04; 5.52218946099858452e+06; 2.34350359756547869e+03; 3.26614906657375625e+00; 
37696; 3.78683679060400391e+04; 5.64888040482442360e+06; 2.37047879336472852e+03; 3.23724610522310741e+00; 3.78683678870102667e+04; 5.64888035352419969e+06; 2.37047878392780876e+03; 3.23724608450068985e+00; 
38072; 3.82455129378273195e+04; 5.74172932115695439e+06; 2.38990011957896240e+03; 3.20506685702918048e+00; 3.82455129188970823e+04; 5.74172927070725523e+06; 2.38990011039856790e+03; 3.20506684160908906e+00; 
38452; 3.86237491903332775e+04; 5.85526353246118687e+06; 2.41366231028308266e+03; 3.18638719348586630e+00; 3.86237491716770601e+04; 5.85526348079387471e+06; 2.41366230090750514e+03; 3.18638718207382521e+00; 
38836; 3.90089518015984577e+04; 5.99579476775046438e+06; 2.44251559709949197e+03; 3.18495929712938608e+00; 3.90089517829281976e+04; 5.99579471141188778e+06; 2.44251558688860860e+03; 3.18495929193133964e+00; 
39224; 3.94031299692622197e+04; 6.12761672968177218e+06; 2.46891255085998364e+03; 3.19299862268119217e+00; 3.94031299500524328e+04; 6.12761667294167820e+06; 2.46891254076280120e+03; 3.19299862123259937e+00; 
39616; 3.98004050670223733e+04; 6.26140399858009629e+06; 2.49547566003689553e+03; 3.19468544299025758e+00; 3.98004050463228414e+04; 6.26140393528581131e+06; 2.49547564888469742e+03; 3.19468544382133324e+00; 
