name=SetSketch1;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.00000000000000000e+01;registerStateType=registers with lower bound;bulkAddFirstAttemptSuccessProbability=9.49999999999999956e-01;numExamples=10000;
76; 7.60122060307567153e+01; 1.51144738684520008e+00; 1.22934877055226544e+00; 3.01294637868469417e+00; 7.60103077029267382e+01; 1.50541754456742938e+00; 1.22691128278608752e+00; 3.00878527538315099e+00; 
77; 7.70123095544367544e+01; 1.54340330570808826e+00; 1.24227685343391747e+00; 2.99792367076189858e+00; 7.70103288071645835e+01; 1.53682463140848746e+00; 1.23964428250649350e+00; 2.99180275412114138e+00; 
78; 7.80128802682669544e+01; 1.58080221866345338e+00; 1.25723359697107240e+00; 2.98254493294543011e+00; 7.80107899250076571e+01; 1.57430977912263859e+00; 1.25466862423548942e+00; 2.97525043073158635e+00; 
79; 7.90185994218552707e+01; 1.61636165969936640e+00; 1.27122607006229038e+00; 2.98146838021679050e+00; 7.90161811316121856e+01; 1.60995948772262532e+00; 1.26873860928970883e+00; 2.97690951004422377e+00; 
80; 8.00208182425827772e+01; 1.66144863224578221e+00; 1.28880379927339539e+00; 2.97505548679174625e+00; 8.00183347690165192e+01; 1.65642928343377527e+00; 1.28689281592480564e+00; 2.97068472897333935e+00; 
81; 8.10223345615133184e+01; 1.71133840819410499e+00; 1.30799066340555159e+00; 2.96107604076346576e+00; 8.10197836061997805e+01; 1.70534148300062216e+00; 1.30573737479110297e+00; 2.95984235574863108e+00; 
82; 8.20216415013687481e+01; 1.75071438497510101e+00; 1.32296864301221584e+00; 2.97166785601011041e+00; 8.20192602257791066e+01; 1.74427006185412981e+00; 1.32056772092802976e+00; 2.97093819626641453e+00; 
83; 8.30189380931189476e+01; 1.80075366933601955e+00; 1.34178799292773365e+00; 2.94940375054567339e+00; 8.30167616555963406e+01; 1.79341411941790541e+00; 1.33907922331712181e+00; 2.94979184378985693e+00; 
84; 8.40192855575101305e+01; 1.84106353329038419e+00; 1.35672090002398282e+00; 2.95925838287461218e+00; 8.40173319235531011e+01; 1.83299252641214183e+00; 1.35376960035232918e+00; 2.95982858185306119e+00; 
85; 8.50208536743732850e+01; 1.87626042074100918e+00; 1.36960780700394036e+00; 2.97919268222239753e+00; 8.50190012509538633e+01; 1.86889453289474550e+00; 1.36694311708898031e+00; 2.97803663011233821e+00; 
86; 8.60192923930777908e+01; 1.92414480824824174e+00; 1.38700130202447314e+00; 2.96463489178402284e+00; 8.60176099654740796e+01; 1.91647439028945854e+00; 1.38425585763813275e+00; 2.96649154274899018e+00; 
87; 8.70196469532261290e+01; 1.96920477207732114e+00; 1.40314602565316249e+00; 2.94689369740524709e+00; 8.70181818953171842e+01; 1.96114704894474667e+00; 1.40029156522040421e+00; 2.95058906025464385e+00; 
88; 8.80223807611277778e+01; 2.01241421576371060e+00; 1.41841930235563640e+00; 2.99131524938440707e+00; 8.80209629182274540e+01; 2.00467249698488903e+00; 1.41570938156257120e+00; 2.99356865850087139e+00; 
89; 8.90225503608340176e+01; 2.06174741512435888e+00; 1.43570153456441885e+00; 2.97917248621638731e+00; 8.90209928357694764e+01; 2.05266913829849784e+00; 1.43256009966243680e+00; 2.98148914935994958e+00; 
90; 9.00197518068793414e+01; 2.10399148051433205e+00; 1.45037972498217060e+00; 2.99232920246623557e+00; 9.00183721144901625e+01; 2.09465919716232030e+00; 1.44717713586536290e+00; 2.99613145127474834e+00; 
91; 9.10210589168743098e+01; 2.14998931928835280e+00; 1.46613295485383799e+00; 2.99967392963519153e+00; 9.10197548571445907e+01; 2.13974482386589759e+00; 1.46265326358815773e+00; 3.00217323975087469e+00; 
92; 9.20199429977168393e+01; 2.19844269071721321e+00; 1.48258050963827381e+00; 2.98309571348334845e+00; 9.20187502577617948e+01; 2.18869209696266998e+00; 1.47930406772797318e+00; 2.98370863763070693e+00; 
93; 9.30265365277374343e+01; 2.25087369053147635e+00; 1.50005650001162394e+00; 2.98343042396123259e+00; 9.30252599588985021e+01; 2.24042974154848462e+00; 1.49659335693598217e+00; 2.98398858119986521e+00; 
94; 9.40231406580189883e+01; 2.30327384236558297e+00; 1.51747762827398924e+00; 2.97758468053916348e+00; 9.40217502661889171e+01; 2.29194062349844341e+00; 1.51375940935776598e+00; 2.97747335241580791e+00; 
95; 9.50219939373890981e+01; 2.35011513676957051e+00; 1.53285074403469124e+00; 2.98096222538442612e+00; 9.50208912440323274e+01; 2.33928901698054137e+00; 1.52933075981074595e+00; 2.98217753559690690e+00; 
96; 9.60209450306948042e+01; 2.39330642586904085e+00; 1.54688969598942361e+00; 2.98254919015549147e+00; 9.60199804747164052e+01; 2.38388100865375163e+00; 1.54385290403064657e+00; 2.98362500403408015e+00; 
97; 9.70241831971483890e+01; 2.45226941370241969e+00; 1.56578561325556809e+00; 2.98285326722225674e+00; 9.70231611963730387e+01; 2.44350040644883038e+00; 1.56299838945259162e+00; 2.98269694723892220e+00; 
98; 9.80241050162656364e+01; 2.49956701062375952e+00; 1.58081812958182844e+00; 2.97510410691509941e+00; 9.80230872889190010e+01; 2.49037246783104127e+00; 1.57792250916241183e+00; 2.97588679498905462e+00; 
99; 9.90243346858146793e+01; 2.55152238246311347e+00; 1.59716317435928046e+00; 2.95678831407029108e+00; 9.90230833489545574e+01; 2.54184431720968584e+00; 1.59414913863501173e+00; 2.95764993106083862e+00; 
100; 1.00026211629505127e+02; 2.59963933746959119e+00; 1.61212663520837385e+00; 2.94685718506691030e+00; 1.00024804439766058e+02; 2.59033135080846577e+00; 1.60925948515967465e+00; 2.94482586943398861e+00; 
101; 1.01026894276232468e+02; 2.65458845778760510e+00; 1.62906880017190114e+00; 2.96600743552764046e+00; 1.01025633307440771e+02; 2.64392453715207543e+00; 1.62581286460088381e+00; 2.96305152069309585e+00; 
102; 1.02029364504523386e+02; 2.71290854246217883e+00; 1.64682915578280054e+00; 2.97622412578072160e+00; 1.02028209704936515e+02; 2.70159594102199074e+00; 1.64341113345668566e+00; 2.97514750879931578e+00; 
103; 1.03026520159475012e+02; 2.77438129994603910e+00; 1.66543627349936241e+00; 2.98718373015744199e+00; 1.03025310967721452e+02; 2.76238444975579966e+00; 1.66184951324385222e+00; 2.98350916067396188e+00; 
104; 1.04028152228770580e+02; 2.82624324563954099e+00; 1.68090770051623961e+00; 2.96372279731837773e+00; 1.04026824209774233e+02; 2.81383160741700200e+00; 1.67723345697221471e+00; 2.95856584629402697e+00; 
105; 1.05029482381517866e+02; 2.88298703197516915e+00; 1.69768012922199119e+00; 2.95151154694503015e+00; 1.05028153318113397e+02; 2.87111368964714320e+00; 1.69420219582149190e+00; 2.94680635390230306e+00; 
106; 1.06030007656342903e+02; 2.94098339650755403e+00; 1.71466700471793443e+00; 2.95101760843306904e+00; 1.06028589950538731e+02; 2.93056557407101570e+00; 1.71165072044480882e+00; 2.94697616216076597e+00; 
107; 1.07031844882686897e+02; 3.00415752131199998e+00; 1.73295799855584631e+00; 2.92826407625872331e+00; 1.07030453094570106e+02; 2.99267311860867036e+00; 1.72966636310004551e+00; 2.92229177653591554e+00; 
108; 1.08035018402027916e+02; 3.05378702833473348e+00; 1.74715790352621414e+00; 2.94542988759776536e+00; 1.08033519870528181e+02; 3.04362989605709888e+00; 1.74427816426649285e+00; 2.93808610117555968e+00; 
109; 1.09033563633960341e+02; 3.10990766216222081e+00; 1.76317360025540015e+00; 2.93790063191872797e+00; 1.09031949676753911e+02; 3.09964671205022269e+00; 1.76029143331595250e+00; 2.92828959877134398e+00; 
110; 1.10030741559525481e+02; 3.15866089025664332e+00; 1.77699629903231848e+00; 2.91339523303498948e+00; 1.10029189876198117e+02; 3.14808205473909375e+00; 1.77404340585753428e+00; 2.90252646015036930e+00; 
111; 1.11034099298031890e+02; 3.21519281429406600e+00; 1.79277161182561384e+00; 2.90517111573769826e+00; 1.11032458295718726e+02; 3.20616005377106417e+00; 1.79028112675359408e+00; 2.89432001774183334e+00; 
112; 1.12034778554996777e+02; 3.28415703429152694e+00; 1.81189058345250675e+00; 2.90406496771694345e+00; 1.12032837382496197e+02; 3.27281757712653931e+00; 1.80879498104050063e+00; 2.89719550786241875e+00; 
113; 1.13034335628301065e+02; 3.35660146668624382e+00; 1.83178124548630850e+00; 2.91416361844615945e+00; 1.13032255747891213e+02; 3.34551631437400276e+00; 1.82879082486271050e+00; 2.90809796526973852e+00; 
114; 1.14036106466831527e+02; 3.41527058266979955e+00; 1.84769231900843534e+00; 2.93236179718375878e+00; 1.14033805538434422e+02; 3.40324940948074595e+00; 1.84448003379053205e+00; 2.92549374299272857e+00; 
115; 1.15035904783433068e+02; 3.46320837177181984e+00; 1.86062334132903695e+00; 2.95581295240374597e+00; 1.15033695237941060e+02; 3.45100876830905046e+00; 1.85738348201150894e+00; 2.94812153050108083e+00; 
116; 1.16032842740869029e+02; 3.52062037832357877e+00; 1.87604417130721068e+00; 2.97174409845583742e+00; 1.16030740385925554e+02; 3.50820783224402488e+00; 1.87276876867304964e+00; 2.96321184388003145e+00; 
117; 1.17035033643243551e+02; 3.58306502866479004e+00; 1.89257435058860746e+00; 2.97685167608385459e+00; 1.17032690016337924e+02; 3.57080727674621023e+00; 1.88937519820124633e+00; 2.96859702659171187e+00; 
118; 1.18033967135926446e+02; 3.64993568841851523e+00; 1.91017850529615574e+00; 2.97152012229803919e+00; 1.18031817693093004e+02; 3.63619015741383356e+00; 1.90661422207536924e+00; 2.96160261046490536e+00; 
119; 1.19037784499055419e+02; 3.71584501435891212e+00; 1.92728237318510565e+00; 2.98060341693894149e+00; 1.19035517025594245e+02; 3.70058758386143527e+00; 1.92336323266156861e+00; 2.97175017844301603e+00; 
120; 1.20039746412793576e+02; 3.80349343676189822e+00; 1.94984965046845127e+00; 2.97451700986256329e+00; 1.20037243712204955e+02; 3.78783852664809695e+00; 1.94588063162909575e+00; 2.96862518607459380e+00; 
121; 1.21038777871260748e+02; 3.86901531097882190e+00; 1.96659899005346839e+00; 2.96930468696686534e+00; 1.21036748915570442e+02; 3.85597555330462916e+00; 1.96331991038368381e+00; 2.96381800988712074e+00; 
122; 1.22041323604300871e+02; 3.92816216621790248e+00; 1.98152833084605007e+00; 2.95181913486146241e+00; 1.22039211976144841e+02; 3.91526129860203209e+00; 1.97831335220911408e+00; 2.94515292336019341e+00; 
123; 1.23041904878481589e+02; 3.98391092947369030e+00; 1.99553374079044454e+00; 2.95875593030813322e+00; 1.23039729379087646e+02; 3.97176340476488932e+00; 1.99253230367847078e+00; 2.95072377855569412e+00; 
124; 1.24046669096956961e+02; 4.04890847824614308e+00; 2.01164869538279056e+00; 2.95846022709269141e+00; 1.24044168926162641e+02; 4.03627476951804098e+00; 2.00856263917252953e+00; 2.94982383718763153e+00; 
125; 1.25041080631679151e+02; 4.10729997974285244e+00; 2.02623107306241845e+00; 2.93505014928640318e+00; 1.25038831067125329e+02; 4.09287637535079796e+00; 2.02271315899628590e+00; 2.92896189847354593e+00; 
126; 1.26043832146698705e+02; 4.17383823229526296e+00; 2.04252710513497471e+00; 2.94360680342699466e+00; 1.26041506631046744e+02; 4.15929456834706279e+00; 2.03901244918372493e+00; 2.93886047553490259e+00; 
